,Longitude,Latitude,OM [%]
4796,-0.3165,39.6334,3.7
4797,-0.3165,39.6007,1.4
4798,-0.2832,39.584,7.8
4799,-1.0999,39.4007,2.5
4800,-1.0416,39.3882,1.4
4801,-0.5499,38.8173,3.2
4802,-0.5999,39.384,0.9
4803,-0.6332,39.484,0.9
4804,-0.5332,39.484,1.1
4805,-0.4332,39.4507,1.4
4806,-0.4499,39.334,1.7
4807,-0.3165,39.3507,1.2
4808,-0.5499,39.2673,1.7
4809,-0.5165,38.7506,9.4
4810,-0.3165,39.184,2.0
4811,-1.2166,39.0673,14.0
4812,-1.1999,39.0673,8.0
4813,-1.0666,39.1007,2.3
4814,-1.1832,39.034,1.3
4815,-0.9666,39.1507,3.5
4816,-0.8332,39.084,6.7
4817,-0.6665,39.084,1.6
4818,-0.5165,39.0173,1.8
4819,-0.5999,38.7673,1.8
4820,-0.2524,39.1015,0.7
4821,-0.8832,38.934,7.3
4822,-0.8166,38.834,1.4
4823,-0.6832,38.984,2.7
4824,-0.5665,38.9507,0.2
4825,-0.5665,38.8506,0.7
4826,-0.1998,38.884,1.5
4827,-0.0332,38.8673,0.9
4828,-0.0665,38.884,6.1
4829,-0.8499,38.834,1.4
4830,-0.6665,38.8006,2.2
4831,-5.1501,42.1841,1.7
4832,-5.2501,42.1674,1.5
4833,-4.9834,42.0174,1.6
4834,-5.2335,41.9841,1.6
4835,-5.3001,41.9007,1.4
4836,-4.9668,41.9174,1.0
4837,-4.8501,41.8841,2.1
4838,-5.3335,41.7841,1.7
4839,-5.2168,41.7507,1.7
4840,-5.1335,41.8174,2.8
4841,-4.7168,41.7841,1.3
4842,-4.6834,41.8007,2.3
4843,-4.6334,41.8174,1.8
4844,-4.6168,41.8007,2.3
4845,-4.6334,41.7507,1.8
4846,-4.6001,41.7507,4.6
4847,-4.3167,41.7507,1.0
4848,-4.1501,41.7841,1.2
4849,-4.1334,41.7341,4.4
4850,-4.1001,41.7174,3.6
4851,-5.1168,41.5341,0.3
4852,-4.9834,41.5507,0.6
4853,-4.9668,41.5174,1.3
4854,-4.7001,41.5341,0.5
4855,-4.5001,41.6341,1.6
4856,-4.5001,41.5841,0.9
4857,-4.4501,41.6007,1.4
4858,-4.4668,41.5674,0.5
4859,-4.3667,41.6174,1.6
4860,-4.2834,41.6341,1.4
4861,-4.2501,41.6507,1.4
4862,-4.2001,41.5674,1.4
4863,-4.1667,41.5341,0.5
4864,-5.2168,41.3507,0.8
4865,-5.1835,41.4007,0.6
4866,-5.0334,41.3674,1.1
4867,-4.8501,41.4507,2.0
4868,-4.5334,41.3674,5.6
4869,-4.3501,41.4841,3.1
4870,-4.2167,41.4674,5.5
4871,-5.2835,41.234,0.5
4872,-5.1168,41.2174,0.8
4873,-5.0501,41.234,3.9
4874,-4.9334,41.2507,1.4
4875,-4.9334,41.3007,1.4
4876,-4.8668,41.3174,0.4
4877,-4.8001,41.2007,0.4
4878,-4.7168,41.2674,0.6
4879,-4.7001,41.234,0.3
4880,-4.6334,41.3007,0.2
4881,-4.5334,41.5507,0.5
4882,-4.8668,41.4674,2.0
4883,-5.2166,41.3173,0.6
4884,-4.9168,41.4174,1.0
4885,-4.9501,41.2007,0.4
4886,-4.7001,41.5507,1.5
4887,-5.0501,41.2674,0.6
4888,-5.1166,41.2174,0.4
4889,-4.6857,41.284,0.5
4890,-2.82,43.4227,5.0
4891,-2.8,43.3841,3.9
4892,-2.7167,43.3841,9.2
4893,-2.6333,43.3508,2.8
4894,-3.3167,43.2341,6.0
4895,-3.2,43.2008,8.5
4896,-3.1833,43.2341,11.2
4897,-3.1861,43.2027,3.6
4898,-3.1167,43.2008,4.3
4899,-3.0583,43.1911,2.7
4900,-2.8667,43.2841,3.1
4901,-2.8944,43.2891,4.1
4902,-2.8667,43.2508,2.8
4903,-2.8167,43.2675,4.9
4904,-2.8055,43.3077,5.3
4905,-2.7833,43.2174,5.2
4906,-2.7,43.3175,3.1
4907,-2.7,43.3008,20.2
4908,-2.6333,43.2008,4.1
4909,-2.65,43.1841,10.6
4910,-2.5034,43.2675,0.6
4911,-2.5166,43.2174,6.5
4912,-2.9333,43.1174,4.1
4913,-2.8833,43.0841,5.1
4914,-2.8167,43.1008,4.5
4915,-2.75,43.1508,3.2
4916,-2.6333,43.1508,4.9
4917,-2.6667,43.1008,8.3
4918,-2.7167,43.0674,13.7
4919,-2.5,43.1174,0.2
4920,-3.0,42.9841,8.5
4921,-2.9,43.3841,11.0
4922,-2.6166,43.1174,17.0
4923,-6.9836,42.0674,15.1
4924,-6.7502,42.1507,5.7
4925,-6.6835,42.1507,4.5
4926,-6.3502,42.0341,1.4
4927,-5.6168,42.0841,2.0
4928,-5.6168,42.0202,1.4
4929,-6.4335,41.9841,8.9
4930,-6.4169,41.9341,8.5
4931,-5.9335,41.9507,0.6
4932,-5.7002,41.8841,0.5
4933,-5.7502,41.8507,2.1
4934,-5.6335,41.9674,0.6
4935,-5.5835,41.8841,0.2
4936,-5.4168,41.9674,0.8
4937,-5.4001,41.8841,0.5
4938,-6.5335,41.7841,1.2
4939,-6.5002,41.7174,9.0
4940,-6.4335,41.7841,3.9
4941,-6.2502,41.6841,3.8
4942,-6.0835,41.8174,0.4
4943,-5.8168,41.7507,0.8
4944,-5.9668,41.7841,0.8
4945,-5.6668,41.8007,1.7
4946,-5.8002,41.7007,1.5
4947,-5.7668,41.5507,1.0
4948,-5.4668,41.5674,2.6
4949,-5.3835,41.6507,0.7
4950,-5.3335,41.5674,0.8
4951,-6.1502,41.4007,1.3
4952,-5.6668,41.4674,0.5
4953,-5.5168,41.4174,0.6
4954,-5.4335,41.3674,0.5
4955,-6.4335,41.3007,0.7
4956,-5.7835,41.2507,0.4
4957,-5.4668,41.3174,0.8
4958,-5.6502,41.4591,0.4
4959,-6.5002,42.0007,8.9
4960,-6.5002,41.7507,4.8
4961,-6.5169,41.7341,5.1
4962,-5.3835,41.234,1.3
4963,-5.4168,41.3674,0.3
4964,-1.0166,42.6174,7.6
4965,-1.0166,42.6174,3.2
4966,-1.2499,42.1174,2.3
4967,-1.1166,42.1174,5.8
4968,-1.7499,41.9174,1.9
4969,-1.7333,41.9507,2.4
4970,-1.6999,41.9007,2.6
4971,-1.6833,41.9007,1.4
4972,-1.7499,41.8841,2.8
4973,-1.6999,41.8716,2.2
4974,-1.6824,41.8938,2.1
4975,-0.5499,41.8007,4.5
4976,-0.5332,41.7507,4.3
4977,-1.6999,41.6341,1.0
4978,-1.3499,41.3674,4.4
4979,-1.0832,41.184,11.1
4980,-1.8166,41.8174,16.4
4981,-1.8166,41.8007,45.6
4982,-8.4903,43.1508,18.92
4983,-8.0203,43.2208,14.45
4984,-8.1103,43.1208,15.31
4985,-6.2402,43.2808,11.01
4986,-6.0102,43.3108,7.74
4987,-8.4403,42.5908,17.2
4988,-8.3203,43.0108,32.34
4989,-7.4503,43.0808,35.26
4990,-7.1002,43.1308,13.76
4991,-6.5802,43.1508,21.5
4992,-6.3402,43.1808,20.81
4993,-5.4601,43.2408,8.6
4994,-5.2201,43.2708,9.98
4995,-7.1902,43.0308,18.23
4996,-6.5502,43.0608,12.38
4997,-5.2001,43.1908,16.17
4998,-8.1503,42.4607,10.49
4999,-7.5203,42.4908,13.42
5000,-7.4003,42.5107,20.47
5001,-7.2802,42.5308,18.4
5002,-7.1602,42.5508,13.93
5003,-5.5401,43.0608,16.68
5004,-5.4201,43.0808,10.66
5005,-4.0601,43.2008,10.49
5006,-8.3603,42.3407,12.56
5007,-8.2403,42.3607,16.86
5008,-7.2602,42.4508,10.32
5009,-6.1502,42.5508,14.1
5010,-5.1601,43.0308,13.07
5011,-4.4001,43.0708,4.82
5012,-3.29,43.1508,6.19
5013,-3.05,43.1708,6.19
5014,-2.41,43.2008,30.1
5015,-8.4503,42.2407,23.74
5016,-7.5803,42.3107,12.56
5017,-6.2502,42.4508,10.84
5018,-5.4901,42.5008,12.38
5019,-4.2601,43.0008,32.85
5020,-3.27,43.0708,4.99
5021,-3.02,43.1008,9.63
5022,-2.51,43.1108,10.49
5023,-2.38,43.1208,14.1
5024,-2.27,43.1308,27.69
5025,-8.3103,42.1707,13.24
5026,-7.3302,42.2607,5.33
5027,-5.5901,42.4008,19.44
5028,-5.3501,42.4308,5.16
5029,-5.2301,42.4408,5.5
5030,-5.1201,42.4608,9.98
5031,-4.4801,42.4908,8.77
5032,-4.1201,42.5308,11.7
5033,-4.0101,42.5508,11.18
5034,-3.37,42.5708,10.15
5035,-2.37,43.0408,6.36
5036,-2.25,43.0508,8.77
5037,-2.1299,43.0608,9.12
5038,-1.4899,43.0808,9.8
5039,-1.65,43.1314,5.85
5040,-7.1802,42.2007,13.07
5041,-6.3202,42.2707,4.99
5042,-5.0901,42.3808,7.57
5043,-4.5801,42.3908,10.15
5044,-4.3401,42.4208,16.86
5045,-3.47,42.4808,18.75
5046,-3.35,42.4908,22.19
5047,-3.11,42.5208,17.2
5048,-2.59,42.5308,7.74
5049,-2.1199,42.5808,22.7
5050,-1.4799,43.0008,51.26
5051,-1.3599,43.0108,9.12
5052,-6.1802,42.2007,9.63
5053,-4.4401,42.3208,6.71
5054,-4.3201,42.3408,12.9
5055,-3.45,42.3908,6.71
5056,-2.34,42.4708,4.82
5057,-2.0999,42.4908,9.12
5058,-1.3399,42.5308,8.26
5059,-1.2199,42.5408,12.04
5060,-1.0999,42.5508,11.35
5061,-0.5799,42.5608,14.28
5062,-6.2702,42.1007,5.33
5063,-5.0501,42.2107,3.61
5064,-4.1801,42.2708,7.57
5065,-2.56,42.3608,15.31
5066,-2.0799,42.4108,13.93
5067,-1.4399,42.4308,8.77
5068,-1.0899,42.4708,7.91
5069,-6.2502,42.0207,7.74
5070,-1.3099,42.3608,5.5
5071,-1.1899,42.3708,7.22
5072,-0.3198,42.4108,24.25
5073,-0.1998,42.4208,6.71
5074,-5.4801,41.5807,1.55
5075,-5.3601,42.0007,7.22
5076,-3.27,42.1607,18.58
5077,-3.16,42.1707,6.88
5078,-2.52,42.1907,10.84
5079,-1.1799,42.2908,13.76
5080,-1.0599,42.3007,7.91
5081,-0.4199,42.3207,11.01
5082,0.5202,42.4008,11.18
5083,1.0402,42.4008,8.77
5084,-6.2002,41.4507,5.5
5085,-5.5701,41.4807,7.74
5086,-3.14,42.0907,14.1
5087,-3.02,42.1007,7.57
5088,-1.0399,42.2207,9.12
5089,-0.5199,42.2307,6.36
5090,-0.1698,42.2607,6.88
5091,-0.0498,42.2707,9.29
5092,0.1802,42.2907,63.81
5093,1.0502,42.3207,3.78
5094,-6.0602,41.3807,4.64
5095,-5.0901,41.4607,2.92
5096,-3.12,42.0007,6.19
5097,-2.9679,42.0107,14.28
5098,-2.37,42.0407,19.44
5099,-2.25,42.0507,3.78
5100,-1.3799,42.1007,4.99
5101,-1.0299,42.1307,13.07
5102,-0.5099,42.1407,7.57
5103,-0.1498,42.1707,6.19
5104,0.0702,42.1907,5.33
5105,0.1902,42.2007,9.63
5106,0.3102,42.2107,8.6
5107,1.0602,42.2407,18.92
5108,1.3002,42.2507,5.5
5109,1.4203,42.2607,6.36
5110,-6.1602,41.2907,8.94
5111,-2.58,41.5307,7.57
5112,-2.47,41.5407,4.64
5113,-2.23,41.5707,5.16
5114,0.3202,42.1307,11.18
5115,0.4402,42.1407,19.95
5116,1.0802,42.1507,12.21
5117,1.1902,42.1607,25.63
5118,1.3102,42.1707,12.21
5119,1.4303,42.1807,44.2
5120,2.0703,42.1907,12.56
5121,2.1903,42.2007,15.82
5122,2.4303,42.2107,7.4
5123,2.5403,42.2207,1.89
5124,-5.2701,41.2707,2.24
5125,-4.1801,41.3507,2.58
5126,-3.55,41.3807,4.99
5127,-3.08,41.4307,3.96
5128,-2.57,41.4507,13.93
5129,-0.9999,41.5607,3.1
5130,0.3302,42.0407,7.4
5131,1.0902,42.0707,9.63
5132,1.2102,42.0807,28.72
5133,1.3202,42.0807,19.61
5134,1.4403,42.0907,11.35
5135,1.5603,42.1007,16.68
5136,2.0803,42.1107,7.4
5137,2.2003,42.1107,8.08
5138,2.3203,42.1207,14.45
5139,2.4303,42.1307,3.1
5140,-2.32,41.3907,5.68
5141,-2.0799,41.4107,7.57
5142,0.2302,41.5507,8.43
5143,0.3502,41.5607,7.91
5144,0.5802,41.5807,6.71
5145,1.1002,41.5807,14.45
5146,1.2202,41.5907,20.3
5147,1.3402,42.0007,7.91
5148,1.4503,42.0107,9.12
5149,1.5703,42.0207,12.9
5150,2.0903,42.0207,11.7
5151,2.2103,42.0307,11.52
5152,2.3303,42.0407,14.1
5153,2.4403,42.0407,6.54
5154,2.5603,42.0507,2.58
5155,-6.0902,41.0407,2.58
5156,-5.4601,41.0707,3.1
5157,-4.1401,41.1907,1.89
5158,-4.0301,41.2007,6.36
5159,1.3502,41.5207,4.64
5160,1.4603,41.5207,9.29
5161,1.5803,41.5307,13.42
5162,2.1003,41.5407,7.22
5163,2.2203,41.5507,7.74
5164,2.3403,41.5507,12.56
5165,2.4503,41.5607,1.55
5166,-5.2101,41.0207,0.86
5167,-4.2401,41.0907,2.41
5168,-4.1201,41.1007,2.75
5169,-4.0101,41.1207,6.71
5170,-3.26,41.1607,3.96
5171,-2.17,41.2307,3.27
5172,-1.5299,41.2607,10.32
5173,1.5903,41.4507,12.04
5174,2.1103,41.4507,16.34
5175,2.2303,41.4607,6.54
5176,2.517,41.8174,8.08
5177,-5.5301,40.4906,5.16
5178,-2.38,41.1307,4.47
5179,-2.0299,41.1607,3.61
5180,-1.2899,41.2007,16.0
5181,-0.5399,41.2307,30.44
5182,1.1302,41.3307,18.58
5183,1.4903,41.3607,27.69
5184,2.1203,41.3707,2.41
5185,-6.2502,40.3507,4.47
5186,-6.0202,40.3907,9.8
5187,-5.5101,40.4007,10.66
5188,-5.4001,40.4207,8.43
5189,-3.11,41.0007,10.66
5190,-2.13,41.0707,6.71
5191,-2.0199,41.0807,3.44
5192,0.1602,41.2007,16.68
5193,0.4002,41.2207,6.54
5194,0.5102,41.2307,18.75
5195,1.0402,41.2507,16.0
5196,1.2602,41.2607,10.66
5197,1.3802,41.2607,7.74
5198,-6.3402,40.2507,5.68
5199,-5.3801,40.3307,12.56
5200,-4.0601,40.4507,7.57
5201,-3.09,40.5207,9.29
5202,-2.46,40.5507,8.26
5203,-2.12,40.5807,11.35
5204,-1.9999,40.5907,2.92
5205,-1.2599,41.0307,14.45
5206,-0.3899,41.0707,3.61
5207,0.0602,41.1107,1.72
5208,0.1802,41.1207,19.78
5209,1.0402,41.1507,18.58
5210,-6.5502,40.1407,11.7
5211,-6.4302,40.1507,9.63
5212,-6.2102,40.1907,5.85
5213,-5.4701,40.2407,10.49
5214,-5.3601,40.2507,4.82
5215,-4.2701,40.3407,6.36
5216,-2.45,40.4607,8.77
5217,-2.33,40.4707,5.16
5218,-2.22,40.4907,8.94
5219,-2.0999,40.5007,2.41
5220,-1.4699,40.5207,17.72
5221,-1.0099,40.5707,3.61
5222,-0.2598,41.0007,12.04
5223,0.1902,41.0407,2.58
5224,-5.5601,40.1407,24.77
5225,-5.1101,40.2007,15.65
5226,-4.3701,40.2407,17.54
5227,-2.2,40.4007,17.03
5228,-2.0799,40.4107,3.1
5229,-0.4799,40.4907,7.57
5230,-0.0198,40.5307,3.61
5231,-6.0502,40.0407,11.18
5232,-5.5401,40.0507,2.06
5233,-4.2301,40.1707,12.04
5234,-2.0699,40.3307,3.96
5235,-1.4399,40.3507,12.38
5236,-1.0999,40.3907,10.84
5237,-0.0098,40.4507,17.2
5238,0.1002,40.4607,20.12
5239,0.3302,40.4807,2.75
5240,-6.2502,39.5207,3.61
5241,-5.4001,39.5807,2.75
5242,-5.0701,40.0307,0.86
5243,-4.3301,40.0807,2.24
5244,-3.25,40.1607,9.98
5245,-2.0499,40.2507,5.33
5246,-1.5399,40.2607,16.0
5247,-1.4199,40.2707,9.12
5248,-1.3099,40.2807,11.18
5249,-1.1999,40.2907,11.35
5250,-0.3399,40.3307,6.36
5251,-2.49,40.1107,9.46
5252,-2.0399,40.1607,12.21
5253,-1.5199,40.1707,23.39
5254,-1.2899,40.2007,6.88
5255,-1.1799,40.2107,12.04
5256,-0.5499,40.2307,15.31
5257,-0.4399,40.2407,19.44
5258,-0.3199,40.2507,3.61
5259,-7.0502,39.2907,2.58
5260,-6.4302,39.3207,3.27
5261,-5.1401,39.4507,1.2
5262,-5.0301,39.4607,11.18
5263,-2.0199,40.0807,4.99
5264,-1.5099,40.0907,11.7
5265,-1.2799,40.1107,1.03
5266,-1.1699,40.1207,4.13
5267,-0.5399,40.1407,12.21
5268,-0.4199,40.1607,6.19
5269,-0.3099,40.1707,12.38
5270,-7.1402,39.1907,4.82
5271,-7.0302,39.2007,1.89
5272,-5.3401,39.3307,6.88
5273,-2.12,39.5807,3.61
5274,-1.4899,40.0107,7.91
5275,-1.2599,40.0307,11.7
5276,-1.0399,40.0507,7.57
5277,-0.5199,40.0607,6.19
5278,-0.4099,40.0707,4.13
5279,-0.1798,40.0907,5.33
5280,-6.2802,39.1707,2.92
5281,-4.2501,39.3407,9.46
5282,-1.5899,39.5107,5.85
5283,-1.3599,39.5307,5.5
5284,-1.1399,39.5507,14.28
5285,-0.5099,39.5807,5.68
5286,-0.3999,39.5907,2.24
5287,-0.2798,40.0007,7.91
5288,-6.3702,39.0707,4.64
5289,-4.5701,39.2107,12.04
5290,-1.5699,39.4307,7.05
5291,-1.4599,39.4407,3.78
5292,-1.2299,39.4607,4.47
5293,-1.0099,39.4807,6.71
5294,-0.4999,39.4907,1.89
5295,-0.4999,39.4907,1.03
5296,-4.1001,39.1907,4.64
5297,-3.48,39.2107,4.99
5298,-1.3299,39.3607,25.63
5299,3.8337,40.034,6.88
5300,4.0604,40.0107,4.64
5301,-4.3101,39.0707,1.89
5302,-2.28,39.2207,6.88
5303,-1.3199,39.2807,13.24
5304,2.9669,39.7673,6.36
5305,-7.1402,38.3506,3.44
5306,-6.0802,38.4506,5.33
5307,-5.5701,38.4706,3.61
5308,-5.0201,38.5506,2.41
5309,-1.1899,39.2107,2.24
5310,-1.0799,39.2207,5.16
5311,-0.5699,39.2307,19.61
5312,2.517,39.6178,6.19
5313,-7.1202,38.2706,3.61
5314,-2.58,39.0107,6.88
5315,2.7306,39.8041,6.36
5316,-5.5301,38.3006,6.19
5317,-4.3601,38.4106,4.13
5318,-2.23,38.5706,7.57
5319,-0.4299,39.0707,2.75
5320,-6.4502,38.1406,1.89
5321,-5.2901,38.2506,2.75
5322,-3.39,38.3906,3.1
5323,-2.21,38.4806,4.3
5324,-5.2701,38.1606,3.1
5325,-5.0501,38.2006,3.96
5326,-4.5401,38.2106,2.24
5327,-4.3201,38.2406,4.3
5328,-3.59,38.2806,2.92
5329,-2.2,38.4006,11.35
5330,-2.09,38.4106,2.58
5331,-1.4699,38.4306,2.75
5332,-7.1302,37.5206,3.1
5333,-6.5202,37.5506,9.98
5334,-6.4102,37.5706,3.61
5335,-6.3002,37.5806,2.92
5336,-6.1902,38.0006,2.24
5337,-5.2501,38.0806,1.72
5338,-5.0301,38.1106,5.16
5339,-4.4101,38.1406,5.16
5340,-4.3001,38.1606,3.44
5341,-4.1901,38.1706,1.55
5342,-4.0801,38.1806,6.88
5343,-3.35,38.2306,4.3
5344,-2.51,38.2806,2.24
5345,-6.5002,37.4706,8.26
5346,-5.3401,37.5806,6.88
5347,-5.1201,38.0106,3.1
5348,-4.5001,38.0406,1.89
5349,-4.3901,38.0606,6.88
5350,-4.2801,38.0706,2.24
5351,-4.0601,38.1006,3.61
5352,-3.56,38.1106,2.58
5353,-3.34,38.1406,1.89
5354,-2.39,38.2106,6.71
5355,-0.9999,38.3106,2.75
5356,-7.2002,37.3306,4.3
5357,-7.0902,37.3506,2.75
5358,-6.5802,37.3706,2.58
5359,-6.3702,37.4006,2.41
5360,-6.2602,37.4206,2.92
5361,-5.1001,37.5306,4.99
5362,-4.4801,37.5606,6.88
5363,-4.3701,37.5706,6.88
5364,-2.48,38.1106,3.44
5365,-2.37,38.1206,12.04
5366,-2.26,38.1306,5.16
5367,-2.15,38.1506,7.74
5368,-1.5299,38.1706,6.88
5369,-0.5799,38.2306,2.24
5370,-6.4502,37.3006,6.02
5371,-2.57,38.0106,4.64
5372,-2.46,38.0206,9.29
5373,-2.35,38.0406,3.61
5374,-2.14,38.0606,7.74
5375,-1.2999,38.1106,1.03
5376,-3.5,37.4606,6.36
5377,-2.56,37.5306,9.46
5378,-2.34,37.5506,2.41
5379,-2.23,37.5606,4.13
5380,-2.0099,37.5906,7.05
5381,-1.4999,38.0006,3.61
5382,-1.0599,38.0506,2.06
5383,-6.4102,37.1306,6.02
5384,-5.4701,37.2106,3.61
5385,-3.27,37.4006,6.19
5386,-2.54,37.4406,3.27
5387,-2.1,37.4906,7.05
5388,-3.47,37.2906,1.03
5389,-2.52,37.3606,14.28
5390,-4.0601,37.1806,11.35
5391,-3.56,37.1906,3.96
5392,-3.45,37.2106,8.43
5393,-3.34,37.2206,1.89
5394,-2.51,37.2706,0.52
5395,-3.43,37.1206,3.61
5396,-3.22,37.1506,0.69
5397,-2.38,37.2006,8.26
5398,-4.0301,37.0106,1.72
5399,-3.09,37.0806,1.72
5400,-2.58,37.0906,6.88
5401,-5.3501,36.3106,11.01
5402,-5.3301,36.2206,12.04
5403,1.2702,41.1707,9.8
5404,1.5103,41.1907,3.1
5405,1.1702,41.0807,2.75
5406,1.3302,39.0106,2.24
5407,-0.4599,42.5708,1.2
5408,-0.0598,40.0207,2.06
5409,-6.1668,36.9673,3.03
5410,-6.0168,36.9339,4.44
5411,-5.9335,36.9839,3.27
5412,-5.7668,37.1839,1.69
5413,-2.5501,37.7366,1.05
5414,-3.8667,40.7507,6.24
5415,-3.8667,40.784,25.77
5416,-3.9001,40.784,30.67
5417,-3.85,40.734,5.62
5418,-3.8653,40.734,26.49
5419,-3.8667,40.7342,24.65
5420,-5.3506,36.7505,10.29
5421,-5.3503,36.7505,11.52
5422,-5.3501,36.7507,17.72
5423,-5.4169,36.767,5.45
5424,-5.4168,36.7673,16.74
5425,-5.4168,36.7673,9.56
5426,-5.3495,36.7499,11.7
5427,-5.3502,36.7516,0.48
5428,-5.3668,36.7506,3.29
5429,-5.3501,36.7506,9.46
5430,-5.3497,36.7508,6.02
5431,-5.3501,36.7506,7.98
5432,-0.0498,38.7006,5.21
5433,-0.0498,38.8006,6.88
5434,-1.7999,38.1006,3.97
5435,-0.6999,38.1006,0.17
5436,-0.6999,38.1006,1.2
5437,-1.2335,38.2507,17.29
5438,-1.2332,38.2506,14.96
5439,-1.2005,38.2707,7.09
5440,-1.202,38.2675,13.11
5441,-1.2,38.2673,12.73
5442,-1.2018,38.2786,7.89
5443,-1.1999,38.2673,9.7
5444,-1.2001,38.2675,10.77
5445,-1.2011,38.2673,6.33
5446,-1.2017,38.2674,9.24
5447,-1.2017,38.2674,11.25
5448,-1.1999,38.2686,14.67
5449,-1.2005,38.269,10.01
5450,-2.45,38.5506,6.28
5451,-0.8332,39.8507,11.59
5452,1.999,41.3332,32.83
5453,0.1668,41.3174,47.88
5454,0.0502,41.3674,47.47
5455,0.0502,41.3007,39.32
5456,0.0835,41.3841,32.3
5457,0.0172,41.3508,10.73
5458,0.0168,41.3509,9.51
5459,1.7336,41.484,6.24
5460,-1.5833,37.5673,1.96
5461,-1.2828,37.6004,0.28
5462,-1.2999,37.6005,3.13
5463,-1.3001,37.6008,3.58
5464,-1.3499,37.5673,2.91
5465,-1.2832,37.5969,0.15
5466,-1.2666,37.6339,3.8
5467,-1.2914,37.5974,2.39
5468,-1.2825,37.5982,2.29
5469,-1.5499,37.6006,4.49
5470,-1.3499,37.5999,3.73
5471,-1.2833,37.5999,2.27
5472,-2.0166,38.1506,2.18
5473,-1.9999,38.1673,3.08
5474,-1.9333,38.184,1.36
5475,-1.9499,38.184,1.69
5476,-1.8999,38.1006,6.69
5477,-1.8999,38.1506,4.52
5478,-2.0833,38.0173,3.3
5479,-1.8521,38.1005,5.5
5480,-1.8833,38.1173,3.53
5481,-1.7333,37.6674,4.15
5482,-1.6833,37.5839,1.08
5483,-1.6529,37.7173,2.7
5484,-1.5666,37.4839,4.39
5485,-1.6333,37.734,1.53
5486,-1.6501,37.7075,2.67
5487,-1.7331,37.6673,1.27
5488,-1.5499,37.6339,0.64
5489,-1.7999,37.5506,5.9
5490,-1.6499,37.6506,2.08
5491,-1.5999,37.5506,4.42
5492,-1.6666,37.6339,1.41
5493,-1.7333,37.6506,1.34
5494,-0.3999,38.4673,3.1
5495,-0.3757,38.5028,3.01
5496,1.7003,41.8341,23.39
5497,0.7835,41.6341,34.47
5498,0.6335,41.6341,38.7
5499,0.6502,41.5507,15.62
5500,0.6502,41.5341,10.37
5501,0.9169,41.8674,54.73
5502,0.7669,41.6507,14.74
5503,0.7835,41.6507,5.81
5504,0.9669,41.5507,27.95
5505,0.5502,41.7507,26.35
5506,0.6335,41.8174,35.71
5507,0.6669,41.6507,47.88
5508,0.6335,41.7174,25.83
5509,0.6502,41.7007,28.04
5510,0.7008,41.6343,58.17
5511,0.7502,41.334,29.58
5512,0.7669,41.7507,34.19
5513,0.8002,41.7341,41.11
5514,0.6169,41.7507,26.16
5515,0.7169,41.6007,40.51
5516,-0.5332,41.4674,12.68
5517,0.7669,41.8674,37.89
5518,0.7002,41.9174,22.14
5519,0.5501,41.9341,13.07
5520,0.5669,41.8674,12.26
5521,0.4853,41.6943,34.74
5522,0.6007,41.6007,2.05
5523,0.6669,41.5841,32.96
5524,0.6002,41.6015,53.41
5525,0.6002,41.5841,27.61
5526,0.7169,41.5174,20.83
5527,0.9669,41.4007,38.22
5528,0.8335,41.4341,33.69
5529,0.9502,41.8007,21.48
5530,-0.9332,41.7841,15.81
5531,-0.9342,41.7829,48.54
5532,-0.9329,41.7833,23.84
5533,0.8335,41.8841,26.99
5534,0.7835,41.8841,12.3
5535,-0.9666,41.5507,13.05
5536,-0.7499,41.4507,18.15
5537,-0.3665,41.2007,37.29
5538,-0.3332,41.1836,29.93
5539,-0.3336,41.1841,15.12
5540,-0.4665,41.0674,62.9
5541,-0.4665,41.1174,23.68
5542,-0.5497,41.1674,18.34
5543,-0.5499,41.1674,13.97
5544,-0.883,41.4353,32.08
5545,-0.8832,41.4341,22.58
5546,0.6668,41.6507,22.36
5547,0.6671,41.6507,37.43
5548,0.6665,41.6505,32.8
5549,-0.5663,41.4007,24.34
5550,-0.5665,41.4012,21.21
5551,-0.4332,41.3174,12.18
5552,-0.4332,41.3172,30.41
5553,-0.4665,41.334,19.38
5554,-0.4624,41.3344,11.56
5555,-0.4476,41.3372,9.18
5556,-0.4165,41.4174,6.3
5557,-0.4165,41.4175,18.64
5558,-0.4165,41.3841,10.42
5559,0.6669,41.6174,65.34
5560,0.6502,41.6007,42.36
5561,0.6669,41.6007,13.28
5562,2.8341,42.0174,8.55
5563,2.8335,42.0174,10.06
5564,0.5502,41.934,9.55
5565,0.7002,41.6341,9.77
5566,2.8712,42.0177,3.92
5567,2.8337,42.0173,2.22
5568,2.8659,42.0165,2.32
5569,2.8688,42.0167,3.41
5570,2.8654,42.0173,1.58
5571,2.867,42.0174,0.22
5572,2.8669,42.0158,2.48
5573,2.8675,42.0174,3.35
5574,2.8676,42.0172,6.85
5575,2.8663,42.0166,2.7
5576,2.8659,42.0173,1.63
5577,2.8654,42.0173,9.46
5578,2.8663,42.0173,23.22
5579,2.867,42.0174,54.18
5580,2.8669,42.0175,16.0
5581,2.8668,42.0174,9.46
5582,2.8837,42.0174,12.56
5583,2.8837,42.0174,15.48
5584,-0.7499,38.484,0.22
5585,-0.7499,38.6173,0.1
5586,-0.6603,38.6002,1.6
5587,-0.7332,38.484,3.56
5588,-0.6844,38.5646,2.32
