,Longitude,Latitude,pH
3219,-6.0502,42.1841,5.0
3220,-5.9668,42.3007,6.2
3221,-5.6668,42.3007,4.8
3222,-5.5668,42.2341,7.8
3223,-5.4001,42.3007,5.5
3224,-5.4001,42.2841,5.3
3225,-5.3835,42.2674,5.4
3226,-5.8168,42.1507,6.7
3227,-5.0668,43.1424,5.7
3228,-5.6168,42.8008,5.3
3229,-5.3668,42.2841,5.3
3230,-5.4335,42.3841,6.5
3231,-5.0334,42.6341,6.7
3232,-5.4335,42.1174,7.6
3233,-5.7168,42.7008,6.6
3234,0.9669,42.6674,5.7
3235,1.0002,42.5674,5.0
3236,1.0169,42.5674,5.1
3237,1.4003,42.5508,6.3
3238,1.3503,42.5174,5.7
3239,1.2169,42.4341,5.8
3240,1.3336,42.4174,4.9
3241,1.3503,42.4174,5.5
3242,1.7169,42.3507,7.3
3243,1.8003,42.3507,8.0
3244,1.6669,42.2174,7.7
3245,1.6003,42.3174,5.5
3246,1.4341,41.8796,6.2
3247,1.4664,41.9446,5.9
3248,1.4003,41.8007,7.6
3249,1.4003,41.8007,7.4
3250,1.4169,41.7841,7.5
3251,1.3752,41.7196,6.9
3252,0.5335,41.5341,8.6
3253,1.2975,41.6052,6.3
3254,1.3919,41.7757,7.6
3255,1.4003,41.7757,7.6
3256,1.4003,41.7841,7.4
3257,1.3919,41.7924,7.4
3258,0.6002,41.5591,8.4
3259,1.6808,42.4199,4.9
3260,0.5835,41.5257,8.4
3261,0.4335,41.3007,7.8
3262,0.4169,41.3174,8.1
3263,-7.6169,43.7008,5.1
3264,-7.6336,43.0008,4.6
3265,-7.3336,43.5841,4.8
3266,-7.2669,43.5175,5.3
3267,-7.0836,43.5341,5.5
3268,-7.0669,43.5341,5.1
3269,-7.817,43.4008,4.7
3270,-7.4669,43.3508,4.7
3271,-7.4169,43.3841,7.5
3272,-7.2669,43.4841,6.3
3273,-7.0836,43.4341,6.3
3274,-7.7336,43.2174,4.5
3275,-7.6003,43.2674,5.1
3276,-7.5336,43.2674,5.2
3277,-7.6003,43.2008,4.7
3278,-7.4669,43.2841,5.6
3279,-7.4836,43.2674,6.4
3280,-7.4336,43.2008,5.2
3281,-7.5003,43.0508,5.5
3282,-7.8003,43.0841,5.1
3283,-7.6169,43.1508,4.8
3284,-7.6003,43.1008,5.5
3285,-7.4669,43.1508,5.1
3286,-7.4836,43.1174,5.2
3287,-7.4669,43.1174,5.0
3288,-7.5003,43.0841,5.5
3289,-7.0669,43.1341,4.3
3290,-7.817,42.8841,4.9
3291,-7.7336,42.9008,5.1
3292,-7.6669,42.8674,5.2
3293,-7.5003,42.8841,5.3
3294,-7.1669,42.8841,7.7
3295,-7.7003,42.8174,4.8
3296,-7.4336,42.8008,5.2
3297,-7.4003,42.7841,5.8
3298,-7.5003,42.7008,6.7
3299,-7.7669,42.5841,4.9
3300,-7.4669,42.5841,5.5
3301,-7.2336,42.5674,4.5
3302,-7.5169,42.4841,5.4
3303,-7.123,42.6658,7.7
3304,-7.4725,43.4302,4.2
3305,-7.3669,43.4341,5.3
3306,-3.6153,41.1174,5.5
3307,-3.4834,41.084,6.0
3308,-3.9167,40.8674,4.2
3309,-3.8667,40.884,6.6
3310,-3.7,40.9674,5.8
3311,-3.75,40.834,6.4
3312,-3.7,40.8674,5.0
3313,-3.6667,40.884,6.2
3314,-3.55,40.9174,6.4
3315,-3.5,40.8507,8.1
3316,-4.1334,40.7146,5.1
3317,-4.0834,40.7507,5.5
3318,-3.9834,40.734,5.8
3319,-3.9001,40.8007,5.1
3320,-3.9505,40.8629,4.9
3321,-3.8,40.834,5.4
3322,-3.7667,40.734,5.8
3323,-3.65,40.784,7.2
3324,-4.1497,40.5679,4.9
3325,-4.0667,40.6507,6.2
3326,-3.9667,40.584,6.8
3327,-3.85,40.634,6.4
3328,-3.9001,40.6174,5.7
3329,-3.7334,40.5507,5.1
3330,-3.6667,40.5507,6.7
3331,-3.6167,40.5507,4.9
3332,-3.45,40.6174,6.7
3333,-3.3,40.5674,7.1
3334,-3.2667,40.5174,8.1
3335,-4.3334,40.3674,6.5
3336,-4.0167,40.434,6.8
3337,-4.0334,40.4007,6.5
3338,-3.6667,40.3507,8.1
3339,-3.5834,40.5007,6.6
3340,-3.5334,40.4174,8.5
3341,-3.6334,40.784,8.2
3342,-3.3,40.384,8.2
3343,-4.4668,40.284,5.9
3344,-4.4167,40.334,6.2
3345,-4.2501,40.284,6.2
3346,-4.0667,40.3174,6.7
3347,-3.8833,40.2007,5.6
3348,-3.6334,40.3007,7.4
3349,-3.3667,40.3174,7.6
3350,-3.3667,40.284,7.6
3351,-3.4,40.2507,7.9
3352,-3.35,40.184,7.6
3353,-3.6,40.1674,8.3
3354,-3.5834,40.1174,8.1
3355,-3.7667,39.9674,8.1
3356,-3.6167,40.0507,8.0
3357,-3.35,40.084,7.3
3358,-3.3,40.1007,7.5
3359,-3.25,40.1507,8.2
3360,-3.5834,40.1674,7.1
3361,-3.7667,39.934,8.4
3362,-3.7834,39.934,8.1
3363,-3.6667,40.684,6.1
3364,-3.6,40.7507,6.4
3365,-3.6167,40.834,7.2
3366,-3.6334,40.8507,5.9
3367,-3.7167,40.9674,6.0
3368,-3.6167,41.1174,4.2
3369,-3.8334,40.834,4.5
3370,-4.2001,40.5674,6.0
3371,-4.2167,40.5007,5.9
3372,-3.75,40.7174,6.0
3373,-4.6501,37.1006,8.2
3374,-4.6501,37.0006,8.0
3375,-4.6168,37.0839,7.7
3376,-4.7668,36.8506,8.4
3377,-4.7501,36.8339,7.8
3378,-4.5134,36.9653,8.0
3379,-4.4506,36.9839,7.3
3380,-4.4504,36.9839,7.9
3381,-4.6234,36.72,7.4
3382,-4.5906,36.7634,6.9
3383,-4.6987,36.6945,7.5
3384,-4.6584,36.7089,7.8
3385,-4.5923,36.6867,7.6
3386,-4.3667,36.7673,7.2
3387,-4.2667,36.8173,6.9
3388,-3.9834,36.8173,6.8
3389,-4.8501,36.5173,6.3
3390,-4.7668,36.5673,6.5
3391,-4.6606,36.6934,7.5
3392,-4.6254,36.7495,7.4
3393,-4.5695,36.6887,7.4
3394,-4.5426,36.9559,7.1
3395,-4.5498,36.9517,6.5
3396,-4.5568,36.9539,6.6
3397,-1.2999,38.584,7.7
3398,-1.4894,38.3523,7.6
3399,-1.3407,38.3415,7.5
3400,-1.8233,38.2301,8.3
3401,-1.8347,38.2031,8.4
3402,-1.5494,38.209,8.4
3403,-1.4832,38.3006,7.9
3404,-1.4999,38.234,8.5
3405,-1.4666,38.2006,8.1
3406,-1.3666,38.3006,8.0
3407,-1.2999,38.3006,6.7
3408,-1.2832,38.2506,8.0
3409,-0.8666,37.7006,8.3
3410,-1.051,38.3254,8.0
3411,-2.2833,38.0173,8.8
3412,-1.9666,38.2673,7.8
3413,-1.7999,38.0173,8.5
3414,-1.7499,38.0173,8.2
3415,-1.5666,38.084,7.9
3416,-1.4663,38.1359,8.3
3417,-1.4232,38.0723,8.2
3418,-0.8332,37.6839,8.2
3419,-1.1332,38.1006,7.7
3420,-2.1119,37.982,8.0
3421,-1.9091,37.9131,7.9
3422,-1.5499,37.9006,7.9
3423,-1.4666,37.984,8.2
3424,-1.4166,37.9673,8.2
3425,-1.3666,37.934,8.2
3426,-1.0666,37.8673,8.1
3427,-1.1499,37.9506,7.6
3428,-0.7999,37.8506,8.3
3429,-1.9666,37.784,7.9
3430,-1.8166,37.7673,8.3
3431,-1.6999,37.7173,7.8
3432,-1.6499,37.7673,8.2
3433,-1.5333,37.7006,8.0
3434,-1.6249,37.4839,8.1
3435,-1.2827,37.6659,8.4
3436,-1.1832,37.734,8.1
3437,-1.0735,37.7692,7.8
3438,-1.0832,37.6839,8.0
3439,-1.0166,37.6839,7.4
3440,-0.9166,37.7506,8.3
3441,-0.9332,37.834,8.1
3442,-0.8166,37.6506,7.8
3443,-1.7999,37.6673,8.2
3444,-1.7666,37.6006,8.3
3445,-1.7699,37.6403,8.1
3446,-1.6999,37.6339,8.2
3447,-1.6916,37.5839,8.5
3448,-1.4332,37.6006,8.1
3449,-1.1832,37.6506,8.4
3450,-1.4269,37.5226,7.9
3451,-1.3702,37.5506,8.0
3452,-1.0749,37.6645,8.3
3453,-0.8832,37.6506,8.3
3454,-0.7332,37.6339,8.4
3455,-2.0833,38.034,7.8
3456,-2.0666,38.0006,8.0
3457,-1.7035,43.2155,6.5
3458,-1.5746,43.1719,4.1
3459,-1.481,43.2452,5.0
3460,-1.9122,43.0377,6.2
3461,-1.8638,43.0961,5.2
3462,-1.8919,43.1952,5.1
3463,-1.8333,43.098,4.1
3464,-1.6194,43.073,4.9
3465,-1.461,43.1208,5.3
3466,-1.3021,43.0091,4.2
3467,-2.0608,42.8688,5.3
3468,-1.878,42.9749,4.6
3469,-1.8249,42.8685,6.2
3470,-1.6019,42.9911,4.9
3471,-1.281,42.9397,4.3
3472,-1.3466,42.9783,5.2
3473,-1.468,42.8685,7.4
3474,-1.126,42.9572,4.6
3475,-1.081,42.9083,5.7
3476,-1.0946,42.8658,6.1
3477,-0.8252,42.8741,6.6
3478,-2.17,42.8341,5.7
3479,-1.8619,42.7841,6.5
3480,-1.6671,42.8135,6.4
3481,-1.7141,42.7327,6.3
3482,-1.5555,42.7508,6.9
3483,-1.4916,42.8327,7.2
3484,-1.3824,42.7655,7.4
3485,-1.186,42.7041,6.0
3486,-0.8604,42.8124,4.7
3487,-1.0866,42.6785,6.8
3488,-0.9938,42.7035,5.1
3489,-2.0041,42.6563,7.9
3490,-1.6305,42.6063,7.4
3491,-1.4068,42.6299,6.7
3492,-1.3638,42.628,6.7
3493,-1.2105,42.6166,7.8
3494,-2.35,42.4841,9.3
3495,-1.8758,42.4655,8.0
3496,-1.5069,42.3813,8.0
3497,-1.4944,42.3299,8.1
3498,-2.35,42.0674,7.9
3499,-2.0333,42.4077,7.7
3500,-1.4999,42.2507,7.3
3501,-1.7958,42.3874,7.4
3502,-2.2,42.8674,6.5
3503,-2.175,42.8591,4.1
3504,-1.6499,42.8508,7.2
3505,-1.6333,42.7841,6.9
3506,-1.6333,42.6508,7.2
3507,-1.3332,42.6841,7.4
3508,-8.067,42.4507,4.7
3509,-7.3669,42.3674,5.4
3510,-7.2933,42.3563,6.7
3511,-6.9669,42.4008,5.7
3512,-6.9836,42.3507,5.5
3513,-8.1003,42.2174,4.4
3514,-7.8169,42.2841,4.7
3515,-7.7336,42.3341,4.4
3516,-7.6003,42.3174,4.4
3517,-7.6503,42.2341,5.4
3518,-7.4836,42.3341,5.0
3519,-7.5003,42.3007,6.5
3520,-7.3628,42.1924,4.5
3521,-7.0336,42.2341,5.7
3522,-8.067,42.1341,5.5
3523,-7.8169,42.0841,4.6
3524,-7.7503,42.0674,4.2
3525,-7.4503,42.0507,5.6
3526,-7.3377,42.1341,5.0
3527,-7.3044,42.1174,4.8
3528,-6.9836,42.0507,4.9
3529,-8.1003,41.9507,4.7
3530,-7.4003,41.9674,4.5
3531,-6.8927,42.4633,8.0
3532,-4.4334,43.0008,6.3
3533,-4.7668,42.6341,5.3
3534,-4.7501,42.5674,5.8
3535,-4.7334,42.5508,4.8
3536,-4.6668,42.5674,6.5
3537,-4.5668,42.6008,6.4
3538,-4.5334,42.5841,5.9
3539,-4.5668,42.5174,6.0
3540,-4.5168,42.5508,6.0
3541,-4.5001,42.5508,5.7
3542,-4.3667,42.4008,8.0
3543,-4.7834,42.1507,6.9
3544,-4.7183,42.0674,7.3
3545,-4.7001,42.1007,7.7
3546,-4.7168,42.067,7.5
3547,-4.6334,42.0341,7.8
3548,-4.6334,42.0674,7.9
3549,-8.717,42.6771,5.8
3550,-8.567,42.6841,5.5
3551,-8.317,42.7508,6.3
3552,-8.6128,42.7563,5.7
3553,-8.1003,42.7174,5.1
3554,-8.0336,42.7508,5.2
3555,-8.7003,42.6508,6.1
3556,-8.6871,42.6548,4.3
3557,-8.6861,42.6548,4.7
3558,-8.6359,42.6257,5.2
3559,-8.6503,42.5674,5.1
3560,-8.5503,42.5341,5.0
3561,-8.3503,42.5674,4.9
3562,-8.3503,42.6174,5.5
3563,-8.117,42.6508,5.7
3564,-8.167,42.6008,5.2
3565,-7.9336,42.6341,4.1
3566,-8.767,42.5007,5.6
3567,-8.7003,42.4674,4.4
3568,-8.6503,42.4674,6.2
3569,-8.667,42.3841,5.5
3570,-8.5003,42.3841,5.1
3571,-8.5503,42.2344,4.9
3572,-8.5519,42.234,4.7
3573,-8.417,42.3174,4.8
3574,-8.2836,42.3096,5.1
3575,-8.3503,42.3055,5.0
3576,-8.317,42.2785,5.3
3577,-8.3003,42.2341,4.8
3578,-8.6337,42.1341,4.6
3579,-8.6503,42.0674,6.6
3580,-8.2503,42.1674,6.0
3581,-8.8503,41.9341,4.8
3582,-8.767,41.9507,5.1
3583,-8.717,41.9841,5.1
3584,-6.4169,41.0007,5.5
3585,-5.5835,41.0674,7.6
3586,-5.5001,41.1007,5.4
3587,-5.2335,41.0507,7.5
3588,-5.2168,41.1007,7.9
3589,-6.7502,40.9674,5.1
3590,-5.9668,40.884,5.5
3591,-5.8835,40.934,6.5
3592,-5.8168,40.9507,7.6
3593,-5.7668,40.884,6.6
3594,-5.3835,40.9674,6.5
3595,-5.3501,40.934,5.1
3596,-5.2668,40.9007,7.2
3597,-6.1835,40.684,5.2
3598,-6.1168,40.7007,5.4
3599,-5.6668,40.7007,4.9
3600,-5.6001,40.7007,5.6
3601,-5.6001,40.6674,6.2
3602,-5.3668,40.7674,5.6
3603,-6.2669,40.6174,4.9
3604,-6.3835,40.534,5.2
3605,-6.2669,40.5674,4.9
3606,-6.3335,40.534,4.4
3607,-6.2002,40.5674,5.0
3608,-6.1835,40.6507,5.1
3609,-6.1335,40.584,4.1
3610,-6.1571,40.516,4.4
3611,-6.6002,40.4174,5.3
3612,-5.8002,40.3674,5.6
3613,-5.7668,40.3507,5.0
3614,-5.7502,40.3674,4.8
3615,-6.1335,40.5507,5.1
3616,-6.1335,40.6174,5.8
3617,-5.7168,40.3507,4.7
3618,-6.7168,40.2844,5.3
3619,-6.7335,40.284,5.3
3620,-6.053,40.5535,5.1
3621,-6.3335,40.4507,5.8
3622,-6.1339,40.5842,5.1
3623,-5.2835,40.834,6.8
3624,-5.2168,40.9007,7.0
3625,-5.5668,41.084,7.1
3626,-5.2335,41.084,7.9
3627,-5.3335,41.0674,5.0
3628,-5.5168,41.1507,5.2
3629,-3.7834,41.5174,7.6
3630,-4.3001,41.3841,7.2
3631,-3.5834,41.4841,6.6
3632,-3.5167,41.184,5.7
3633,-3.4667,41.3507,5.4
3634,-3.3333,41.3674,7.4
3635,-4.5168,41.2507,5.9
3636,-4.4501,41.284,6.5
3637,-4.2167,41.3174,6.8
3638,-4.2001,41.184,6.2
3639,-4.1001,41.2507,6.0
3640,-3.5834,41.3174,5.6
3641,-3.5667,41.284,5.6
3642,-3.5,41.284,5.5
3643,-3.45,41.2674,5.2
3644,-3.4834,41.234,5.0
3645,-4.4001,41.1007,6.3
3646,-4.1167,41.1174,7.7
3647,-3.8334,41.0674,7.8
3648,-3.8167,41.1174,5.8
3649,-4.0709,40.934,5.3
3650,-4.0167,40.8676,5.7
3651,-3.9667,40.884,5.3
3652,-4.3834,40.8174,6.3
3653,-4.1167,40.7674,5.4
3654,-4.0834,40.8007,5.4
3655,-4.0084,40.7924,4.8
3656,-4.0001,40.859,5.4
3657,-4.0167,40.809,5.5
3658,-3.6834,41.1257,7.6
3659,-6.0502,37.884,6.1
3660,-5.9835,37.9673,6.2
3661,-5.6835,37.984,6.0
3662,-5.7001,37.934,6.8
3663,-5.6501,37.884,6.2
3664,-5.5835,37.8506,7.5
3665,-6.4544,37.7034,4.8
3666,-6.3835,37.7089,4.9
3667,-6.2668,37.7173,5.9
3668,-6.1502,37.7338,5.1
3669,-6.1501,37.7339,5.7
3670,-6.1502,37.734,5.6
3671,-5.821,37.7006,6.7
3672,-5.3668,37.7673,7.3
3673,-5.8043,37.6673,6.8
3674,-5.1001,37.5173,7.6
3675,-6.1835,37.3839,7.5
3676,-5.9668,37.4839,6.7
3677,-5.9168,37.4173,6.3
3678,-5.8335,37.3506,7.6
3679,-5.4835,37.4839,7.6
3680,-5.3668,37.4839,6.4
3681,-5.3168,37.4339,7.4
3682,-5.3668,37.3506,7.5
3683,-5.2168,37.4673,7.5
3684,-6.3168,37.2339,7.8
3685,-6.2002,37.2506,6.6
3686,-6.1002,37.2839,7.6
3687,-5.5168,37.2673,7.0
3688,-5.3668,37.1006,7.9
3689,-2.7667,42.0841,5.4
3690,-2.7167,42.0841,6.1
3691,-2.9999,41.8341,4.8
3692,-2.9833,41.8674,6.3
3693,-2.8333,41.9507,5.4
3694,-2.6333,41.8507,6.6
3695,-3.3167,41.7007,7.6
3696,-2.7333,41.7841,7.5
3697,-2.7,41.7841,8.2
3698,-2.75,41.7507,7.6
3699,-2.75,41.7007,8.0
3700,-2.5333,41.7007,6.1
3701,-2.5,41.7174,6.0
3702,-2.45,41.8174,7.3
3703,-2.9667,41.6341,6.3
3704,-2.9333,41.6507,6.0
3705,-2.9833,41.5507,7.9
3706,-2.9333,41.5174,6.9
3707,-2.5444,41.5674,6.3
3708,-2.55,41.5174,6.7
3709,-2.525,41.5841,7.2
3710,-2.8667,41.4841,6.4
3711,-2.7333,41.4674,8.0
3712,-3.1667,41.6007,8.3
3713,-3.5,41.5674,8.1
3714,-3.4,41.6174,8.1
3715,-3.0,41.6007,7.8
3716,-2.7833,41.7257,7.2
3717,-2.6667,41.8174,7.4
3718,-2.7167,41.8174,4.4
3719,1.0336,41.3841,6.7
3720,1.0336,41.3674,5.9
3721,1.0124,41.3396,7.5
3722,1.2502,41.384,8.1
3723,1.2502,41.3507,7.9
3724,0.5835,41.184,8.5
3725,0.9961,41.3327,6.4
3726,0.9836,41.309,6.2
3727,1.2502,41.3007,7.7
3728,0.5669,41.1174,8.2
3729,0.6335,41.0507,7.9
3730,0.6669,41.034,8.2
3731,0.2669,40.734,7.3
3732,0.5835,40.734,7.9
3733,0.6002,40.7451,8.1
3734,0.6335,40.7507,7.7
3735,0.6669,40.784,8.1
3736,0.6002,40.7674,8.3
3737,0.6849,40.7785,7.8
3738,0.5335,40.7674,8.1
3739,0.8335,40.7174,8.2
3740,0.6835,40.7007,7.9
3741,0.7169,40.7007,7.9
3742,0.3752,40.6257,8.1
3743,0.4502,40.6007,8.3
3744,1.2041,41.3799,8.2
3745,1.1847,41.3904,8.2
3746,-0.5665,40.984,8.0
3747,-0.5499,40.884,7.9
3748,-0.1165,40.884,8.0
3749,-0.0665,40.784,8.0
3750,-0.1332,40.8507,8.1
3751,-0.7727,40.8157,7.6
3752,-0.7704,40.8149,7.1
3753,-0.7796,40.7971,7.2
3754,-0.7035,40.7674,7.3
3755,-0.0998,40.8007,8.0
3756,-0.0665,40.7674,8.1
3757,-1.5999,40.5507,5.7
3758,-0.4999,40.534,7.3
3759,-0.2998,40.5174,7.5
3760,-1.5666,40.484,5.3
3761,-1.5499,40.634,8.2
3762,-1.6833,40.5674,6.3
3763,-1.6666,40.534,7.9
3764,-1.5166,40.6174,5.3
3765,-1.3332,40.5174,6.5
3766,-1.3666,40.584,6.5
3767,-1.1999,40.534,7.0
3768,-0.8666,40.6507,8.1
3769,-0.7832,40.5507,7.0
3770,-0.6499,40.534,8.0
3771,-0.5999,40.5174,7.8
3772,-1.4332,40.284,7.8
3773,-1.3666,40.3345,5.4
3774,-1.4166,40.2007,8.2
3775,-0.7499,40.284,7.0
3776,-0.7165,40.2674,7.4
3777,-0.5999,40.284,7.1
3778,-0.4665,40.3007,6.0
3779,-0.2998,40.7174,7.7
3780,-0.1832,40.834,7.9
3781,-1.3681,40.334,6.1
3782,-0.7688,40.8026,7.0
3783,-0.7765,40.8015,7.1
3784,-0.7785,40.8076,6.8
3785,-0.7821,40.8046,7.2
3786,-0.7838,40.8026,7.4
3787,-0.7868,40.8013,5.3
3788,-0.7777,40.7888,7.1
3789,-0.7079,40.7693,7.7
3790,-4.7668,40.2632,5.6
3791,-3.85,40.0674,8.0
3792,-3.8334,40.034,8.0
3793,-3.8,40.0507,7.8
3794,-3.8,40.0174,7.8
3795,-4.3334,39.834,7.8
3796,-4.0835,39.9001,7.9
3797,-4.0167,39.884,8.2
3798,-3.5667,39.984,8.6
3799,-3.7167,39.9174,8.0
3800,-3.6334,39.8507,7.8
3801,-3.4667,39.9507,7.6
3802,-3.3167,39.934,7.7
3803,-3.4834,39.884,7.8
3804,-3.2833,39.884,7.6
3805,-3.55,39.8173,8.4
3806,-3.7167,39.7673,7.2
3807,-3.7334,39.7007,7.7
3808,-3.3667,39.784,8.6
3809,-3.25,39.734,7.9
3810,-3.4167,39.6673,7.6
3811,-3.1167,39.784,7.9
3812,-3.4167,39.6507,8.0
3813,-4.6356,39.484,5.3
3814,-3.7667,39.3201,6.4
3815,-3.6834,39.684,7.8
3816,-3.7167,39.684,8.2
3817,-3.2167,39.7507,6.7
3818,-3.3667,39.8507,7.7
3819,-3.4334,39.634,7.9
3820,-4.9501,39.7507,5.4
3821,-1.4499,40.134,7.8
3822,-0.9332,39.8507,8.0
3823,-1.2499,39.734,7.8
3824,-1.1332,39.684,6.6
3825,-1.0999,39.7507,8.0
3826,-1.0832,39.734,7.9
3827,-1.1832,39.8173,6.6
3828,-0.9332,39.7507,6.4
3829,-0.9666,39.684,7.4
3830,-0.8499,39.8173,7.6
3831,-0.6665,39.8173,7.6
3832,-0.7165,39.7007,8.0
3833,-0.6999,39.784,7.8
3834,-0.4832,39.7007,7.7
3835,-0.2498,39.7173,7.9
3836,-0.1998,39.7007,7.9
3837,-1.4332,39.5673,7.6
3838,-1.1999,39.6007,8.0
3839,-1.2166,39.534,8.1
3840,-1.1332,39.484,7.9
3841,-1.1666,39.6673,7.9
3842,-0.9499,39.5507,7.8
3843,-0.7999,39.6507,8.0
3844,-0.8666,39.5173,8.0
3845,-0.6999,39.534,8.1
3846,-0.5999,39.7007,7.7
3847,-0.5832,39.5673,7.9
3848,-0.4332,39.584,8.5
3849,-0.4332,39.5673,8.2
3850,-0.3161,39.634,6.7
3851,-0.3165,39.6334,6.7
3852,-0.3165,39.6007,7.3
3853,-0.2832,39.584,7.6
3854,-1.0999,39.4007,8.5
3855,-1.0416,39.3882,8.6
3856,-0.5499,38.8173,7.3
3857,-0.5999,39.384,8.0
3858,-0.6332,39.484,8.4
3859,-0.5332,39.484,8.1
3860,-0.4332,39.4507,8.3
3861,-0.4499,39.334,8.4
3862,-0.3165,39.3507,8.0
3863,-0.5499,39.2673,8.1
3864,-0.5165,38.7506,7.2
3865,-0.3165,39.184,7.8
3866,-1.2166,39.0673,7.8
3867,-1.1999,39.0673,7.7
3868,-1.0666,39.1007,8.3
3869,-1.1832,39.034,8.1
3870,-0.9666,39.1507,8.4
3871,-0.8332,39.084,7.5
3872,-0.6665,39.084,8.1
3873,-0.5165,39.0173,8.2
3874,-0.5999,38.7673,7.6
3875,-0.2524,39.1015,8.8
3876,-0.8832,38.934,8.3
3877,-0.8166,38.834,7.4
3878,-0.6832,38.984,8.0
3879,-0.5665,38.9507,7.4
3880,-0.5665,38.8506,7.7
3881,-0.1998,38.884,7.9
3882,-0.0332,38.8673,8.0
3883,-0.0665,38.884,7.7
3884,-0.8499,38.834,7.4
3885,-0.6665,38.8006,7.4
3886,-5.1501,42.1841,7.9
3887,-5.2501,42.1674,8.0
3888,-4.9834,42.0174,7.9
3889,-5.2335,41.9841,7.7
3890,-5.3001,41.9007,7.6
3891,-4.9668,41.9174,7.9
3892,-4.8501,41.8841,7.6
3893,-5.3335,41.7841,7.7
3894,-5.2168,41.7507,7.8
3895,-5.1335,41.8174,6.9
3896,-4.7168,41.7841,8.1
3897,-4.6834,41.8007,8.1
3898,-4.6334,41.8174,7.9
3899,-4.6168,41.8007,8.1
3900,-4.6334,41.7507,8.0
3901,-4.6001,41.7507,7.8
3902,-4.3167,41.7507,7.7
3903,-4.1501,41.7841,8.0
3904,-4.1334,41.7341,7.8
3905,-4.1001,41.7174,7.8
3906,-5.1168,41.5341,6.7
3907,-4.9834,41.5507,6.5
3908,-4.9668,41.5174,7.8
3909,-4.7001,41.5341,7.3
3910,-4.5001,41.6341,7.8
3911,-4.5001,41.5841,7.8
3912,-4.4501,41.6007,7.4
3913,-4.4668,41.5674,8.3
3914,-4.3667,41.6174,8.2
3915,-4.2834,41.6341,7.6
3916,-4.2501,41.6507,7.6
3917,-4.2001,41.5674,8.2
3918,-4.1667,41.5341,7.8
3919,-5.2168,41.3507,6.9
3920,-5.1835,41.4007,6.6
3921,-5.0334,41.3674,7.4
3922,-4.8501,41.4507,6.0
3923,-4.5334,41.3674,7.9
3924,-4.3501,41.4841,7.1
3925,-4.2167,41.4674,7.9
3926,-5.2835,41.234,7.3
3927,-5.1168,41.2174,6.9
3928,-5.0501,41.234,7.7
3929,-4.9334,41.2507,7.7
3930,-4.9334,41.3007,7.1
3931,-4.8668,41.3174,7.8
3932,-4.8001,41.2007,6.7
3933,-4.7168,41.2674,6.4
3934,-4.7001,41.234,7.0
3935,-4.6334,41.3007,7.7
3936,-4.5334,41.5507,6.4
3937,-4.8668,41.4674,6.0
3938,-5.2166,41.3173,6.2
3939,-4.9168,41.4174,6.9
3940,-4.9501,41.2007,5.2
3941,-4.7001,41.5507,7.0
3942,-5.0501,41.2674,6.3
3943,-5.1166,41.2174,6.3
3944,-4.6857,41.284,6.3
3945,-2.82,43.4227,5.5
3946,-2.8,43.3841,5.4
3947,-2.7167,43.3841,4.6
3948,-2.6333,43.3508,7.8
3949,-3.3167,43.2341,5.5
3950,-3.1833,43.2341,5.1
3951,-3.1861,43.2027,7.9
3952,-3.1167,43.2008,4.9
3953,-3.0583,43.1911,5.1
3954,-2.8667,43.2841,7.8
3955,-2.8944,43.2891,7.9
3956,-2.8667,43.2508,4.6
3957,-2.8167,43.2675,4.8
3958,-2.8055,43.3077,7.5
3959,-2.7833,43.2174,4.5
3960,-2.7,43.3175,6.5
3961,-2.7,43.3008,5.4
3962,-2.6333,43.2008,4.1
3963,-2.65,43.1841,4.4
3964,-2.5034,43.2675,8.0
3965,-2.5166,43.2174,4.6
3966,-2.9333,43.1174,6.2
3967,-2.8833,43.0841,4.8
3968,-2.8167,43.1008,5.6
3969,-2.75,43.1508,6.4
3970,-2.6333,43.1508,5.0
3971,-2.6667,43.1008,4.8
3972,-2.7167,43.0674,4.4
3973,-2.5,43.1174,5.7
3974,-3.0,42.9841,6.9
3975,-2.9,43.3841,4.8
3976,-6.9836,42.0674,4.4
3977,-6.7502,42.1507,5.9
3978,-6.6835,42.1507,4.5
3979,-6.3502,42.0341,5.1
3980,-5.6168,42.0841,7.0
3981,-5.6168,42.0202,7.5
3982,-6.4335,41.9841,5.1
3983,-6.4169,41.9341,5.0
3984,-5.9335,41.9507,6.5
3985,-5.7002,41.8841,4.9
3986,-5.7502,41.8507,6.2
3987,-5.6335,41.9674,5.9
3988,-5.5835,41.8841,6.8
3989,-5.4168,41.9674,7.5
3990,-5.4001,41.8841,5.6
3991,-6.5335,41.7841,5.0
3992,-6.5002,41.7174,4.8
3993,-6.4335,41.7841,5.2
3994,-6.2502,41.6841,5.0
3995,-6.0835,41.8174,5.0
3996,-5.8168,41.7507,5.4
3997,-5.6668,41.8007,7.7
3998,-5.8002,41.7007,6.2
3999,-5.7668,41.5507,7.6
4000,-5.4668,41.5674,7.2
4001,-5.3835,41.6507,7.7
4002,-5.3335,41.5674,6.2
4003,-6.1502,41.4007,5.5
4004,-5.6668,41.4674,7.5
4005,-5.5168,41.4174,6.3
4006,-5.4335,41.3674,6.9
4007,-6.4335,41.3007,6.2
4008,-5.7835,41.2507,5.4
4009,-5.4668,41.3174,7.1
