,Longitude,Latitude,Sand [%]
4002,-0.8499,42.6008,51.4
4003,-0.7832,42.5841,46.3
4004,-0.7499,42.5508,62.6
4005,-0.5499,42.5508,71.7
4006,-0.4665,42.5341,53.3
4007,-0.3332,42.6008,44.3
4008,0.0168,42.6341,19.1
4009,-0.0498,42.6008,48.5
4010,0.2335,42.6341,38.3
4011,0.6169,42.5841,59.8
4012,-0.5832,42.4674,51.7
4013,0.1502,42.4674,40.5
4014,0.0335,42.4341,59.5
4015,-0.2665,42.4174,36.4
4016,-0.4665,42.4508,39.6
4017,0.5502,42.4841,53.5
4018,-0.6999,42.4008,59.9
4019,-0.6499,42.3007,7.2
4020,-0.2332,42.2007,50.0
4021,0.5002,42.2007,58.0
4022,-0.7499,42.0007,63.3
4023,-0.5832,42.0341,56.9
4024,-0.7832,41.9841,82.5
4025,-0.7665,41.9674,66.7
4026,-0.6832,42.0007,47.1
4027,-0.3665,41.9757,30.2
4028,-0.2832,41.9466,69.0
4029,-0.2832,41.941,63.2
4030,-0.3498,41.9257,28.4
4031,-0.2707,41.8702,67.4
4032,-0.1998,41.8868,61.1
4033,-0.4499,41.7507,18.0
4034,-0.4165,41.7507,25.0
4035,0.3335,41.6007,31.9
4036,-0.1832,42.6174,35.7
4037,0.0668,42.6008,3.5
4038,0.0168,42.5841,38.0
4039,-0.1332,42.5341,31.7
4040,0.3002,42.6008,43.4
4041,0.2335,42.6174,30.0
4042,0.3835,42.5674,25.8
4043,0.3502,42.5841,57.8
4044,-2.7592,38.509,76.5
4045,-3.9303,38.1656,83.3
4046,-2.7,38.5006,36.1
4047,-2.6166,38.5006,23.2
4048,-2.6,38.4006,29.4
4049,-3.9042,38.3145,59.5
4050,-4.2334,38.0673,51.6
4051,-4.1042,38.037,17.1
4052,-4.0973,38.0437,79.1
4053,-4.0576,38.0356,71.7
4054,-4.0101,38.0595,30.7
4055,-4.0142,38.0437,28.4
4056,-3.9981,38.1117,80.3
4057,-3.92,38.0659,44.3
4058,-3.8839,38.1012,74.9
4059,-3.8834,38.134,76.1
4060,-3.6534,38.3251,47.5
4061,-3.7667,38.0006,36.1
4062,-2.9,38.0506,61.1
4063,-2.7833,38.0673,69.1
4064,-4.0345,37.964,1.9
4065,-3.9167,37.9662,19.9
4066,-3.8667,37.9395,15.6
4067,-3.7456,37.9834,78.9
4068,-3.7478,37.9831,47.5
4069,-3.0667,37.834,26.1
4070,-3.05,37.9673,61.7
4071,-2.9,37.9673,52.4
4072,-3.8175,37.7645,48.7
4073,-3.8167,37.7506,49.6
4074,-3.85,37.734,45.0
4075,-3.8167,37.7173,32.1
4076,-3.0,37.8006,15.0
4077,-3.0192,37.6545,45.3
4078,-2.9,42.3508,45.5
4079,-2.1138,42.4091,50.3
4080,-1.8527,42.2202,79.9
4081,-2.0166,42.1174,49.9
4082,-1.9499,42.1174,48.2
4083,-6.0502,43.0508,71.1
4084,-5.0835,43.1508,37.9
4085,-5.0501,43.1341,61.8
4086,-5.0334,43.1008,32.1
4087,-4.8668,43.1174,48.7
4088,-5.1501,42.7174,75.8
4089,-5.2835,42.6008,65.2
4090,-5.6168,42.4008,81.4
4091,-5.5668,42.3507,54.2
4092,-5.5835,42.3507,78.0
4093,-5.5001,42.4008,80.7
4094,-5.4668,42.4174,78.2
4095,-4.9834,42.4674,68.0
4096,-6.2169,42.3174,57.9
4097,-5.8335,42.2341,84.4
4098,-6.1168,42.3007,43.7
4099,-6.0502,42.3007,36.3
4100,-6.0502,42.1841,55.7
4101,-5.9668,42.3007,32.5
4102,-5.6668,42.3007,68.9
4103,-5.5668,42.2341,61.3
4104,-5.4001,42.3007,75.2
4105,-5.4001,42.2841,73.2
4106,-5.3835,42.2674,71.8
4107,-5.8168,42.1507,50.5
4108,-5.0668,43.1424,25.4
4109,-5.6168,42.8008,54.7
4110,-5.3668,42.2841,73.8
4111,-5.4335,42.3841,73.5
4112,-5.0334,42.6341,60.9
4113,-5.4335,42.1174,54.7
4114,-5.7168,42.7008,76.7
4115,0.9669,42.6674,48.0
4116,1.0002,42.5674,58.7
4117,1.0169,42.5674,60.2
4118,1.4003,42.5508,37.0
4119,1.3503,42.5174,38.3
4120,1.2169,42.4341,47.7
4121,1.3336,42.4174,50.1
4122,1.3503,42.4174,39.7
4123,1.7169,42.3507,24.1
4124,1.8003,42.3507,47.4
4125,1.6669,42.2174,26.0
4126,1.6003,42.3174,45.0
4127,1.4003,41.8007,34.5
4128,1.4003,41.8007,25.6
4129,1.4169,41.7841,19.5
4130,0.5335,41.5341,32.7
4131,1.3919,41.7757,54.3
4132,1.4003,41.7757,27.7
4133,1.4003,41.7841,23.2
4134,1.3919,41.7924,30.2
4135,0.6002,41.5591,50.2
4136,1.6808,42.4199,57.8
4137,1.4286,42.5908,61.1
4138,0.5835,41.5257,35.9
4139,0.4335,41.3007,13.2
4140,0.4169,41.3174,33.2
4141,-7.6169,43.7008,51.4
4142,-7.6336,43.0008,71.9
4143,-7.3336,43.5841,70.5
4144,-7.2669,43.5175,64.8
4145,-7.0836,43.5341,29.9
4146,-7.0669,43.5341,59.4
4147,-7.817,43.4008,72.5
4148,-7.7503,43.3508,76.4
4149,-7.4669,43.3508,70.8
4150,-7.4169,43.3841,61.2
4151,-7.3836,43.4675,69.3
4152,-7.2669,43.4841,27.8
4153,-7.0836,43.4341,38.9
4154,-7.7336,43.2174,67.7
4155,-7.6003,43.2674,58.7
4156,-7.5336,43.2674,45.1
4157,-7.6003,43.2008,43.9
4158,-7.4669,43.2841,47.8
4159,-7.4836,43.2674,35.3
4160,-7.4336,43.2008,47.0
4161,-7.5003,43.0508,27.9
4162,-7.8003,43.0841,56.8
4163,-7.6169,43.1508,51.0
4164,-7.6003,43.1008,63.2
4165,-7.4669,43.1508,68.2
4166,-7.4836,43.1174,55.4
4167,-7.4669,43.1174,50.9
4168,-7.5003,43.0841,83.7
4169,-7.0669,43.1341,73.5
4170,-7.817,42.8841,44.4
4171,-7.7336,42.9008,51.9
4172,-7.6669,42.8674,45.5
4173,-7.5003,42.8841,75.3
4174,-7.1669,42.8841,51.3
4175,-7.7003,42.8174,41.1
4176,-7.4336,42.8008,72.8
4177,-7.4003,42.7841,63.5
4178,-7.5003,42.7008,67.0
4179,-7.7669,42.5841,60.1
4180,-7.4669,42.5841,69.0
4181,-7.2336,42.5674,74.0
4182,-7.5169,42.4841,32.0
4183,-7.123,42.6658,32.6
4184,-7.4725,43.4302,79.1
4185,-7.3669,43.4341,69.5
4186,-3.6153,41.1174,39.3
4187,-3.4834,41.084,69.3
4188,-3.9167,40.8674,56.0
4189,-3.8667,40.884,64.0
4190,-3.7,40.9674,77.0
4191,-3.75,40.834,66.5
4192,-3.7,40.8674,74.6
4193,-3.6667,40.884,74.8
4194,-3.55,40.9174,57.4
4195,-3.5,40.8507,66.3
4196,-4.1334,40.7146,71.2
4197,-4.0834,40.7507,60.2
4198,-3.9834,40.734,78.4
4199,-3.9001,40.8007,71.0
4200,-3.9505,40.8629,56.0
4201,-3.8,40.834,48.5
4202,-3.7667,40.734,74.9
4203,-3.65,40.784,37.0
4204,-4.1497,40.5679,78.0
4205,-4.0667,40.6507,66.2
4206,-3.9667,40.584,62.3
4207,-3.85,40.634,73.8
4208,-3.9001,40.6174,70.0
4209,-3.7334,40.5507,85.2
4210,-3.6667,40.5507,80.5
4211,-3.6167,40.5507,64.6
4212,-3.45,40.6174,65.9
4213,-3.3,40.5674,50.5
4214,-3.2667,40.5174,74.4
4215,-4.3334,40.3674,80.2
4216,-4.0167,40.434,57.9
4217,-4.0334,40.4007,50.9
4218,-3.6667,40.3507,28.9
4219,-3.5834,40.5007,55.9
4220,-3.5334,40.4174,24.1
4221,-3.6334,40.784,32.2
4222,-3.3,40.384,86.6
4223,-4.4668,40.284,66.5
4224,-4.4167,40.334,62.0
4225,-4.2501,40.284,88.0
4226,-4.0667,40.3174,89.1
4227,-3.8833,40.2007,85.0
4228,-3.6334,40.3007,84.2
4229,-3.6,40.3174,43.4
4230,-3.3667,40.284,76.1
4231,-3.4,40.2507,67.2
4232,-3.6,40.1674,66.6
4233,-3.5834,40.1174,42.4
4234,-3.7667,39.9674,53.1
4235,-3.6167,40.0507,24.2
4236,-3.35,40.084,30.6
4237,-3.3,40.1007,32.3
4238,-3.25,40.1507,76.7
4239,-3.5834,40.1674,84.8
4240,-3.7667,39.934,54.6
4241,-3.7834,39.934,69.2
4242,-3.6667,40.684,69.9
4243,-3.6,40.7507,66.3
4244,-3.6167,40.834,59.6
4245,-3.6334,40.8507,67.7
4246,-3.7167,40.9674,72.0
4247,-3.6167,41.1174,69.1
4248,-3.8334,40.834,53.6
4249,-4.2001,40.5674,59.8
4250,-4.2167,40.5007,68.7
4251,-3.75,40.7174,60.1
4252,-4.6501,37.1006,22.9
4253,-4.6501,37.0006,30.8
4254,-4.6168,37.0839,39.7
4255,-4.7668,36.8506,96.5
4256,-4.7501,36.8339,47.0
4257,-4.5134,36.9653,9.4
4258,-4.4506,36.9839,73.2
4259,-4.4504,36.9839,63.5
4260,-4.6234,36.72,26.3
4261,-4.5906,36.7634,61.2
4262,-4.6987,36.6945,70.4
4263,-4.6584,36.7089,72.3
4264,-4.5923,36.6867,50.9
4265,-4.3667,36.7673,38.1
4266,-4.2667,36.8173,75.3
4267,-3.9834,36.8173,65.7
4268,-4.8501,36.5173,35.4
4269,-4.7668,36.5673,43.6
4270,-4.6606,36.6934,31.2
4271,-4.6254,36.7495,8.9
4272,-4.5695,36.6887,50.7
4273,-4.5426,36.9559,8.9
4274,-4.5498,36.9517,7.7
4275,-4.5568,36.9539,4.3
4276,-1.2999,38.584,69.3
4277,-1.4894,38.3523,43.1
4278,-1.3407,38.3415,38.8
4279,-1.7874,38.3109,45.3
4280,-1.8233,38.2301,29.4
4281,-1.8347,38.2031,31.4
4282,-1.5494,38.209,24.2
4283,-1.4832,38.3006,88.3
4284,-1.4999,38.234,31.1
4285,-1.4666,38.2006,12.4
4286,-1.3666,38.3006,32.4
4287,-1.2999,38.3006,24.4
4288,-1.2832,38.2506,41.5
4289,-0.8666,37.7006,5.2
4290,-1.051,38.3254,28.3
4291,-2.2833,38.0173,82.2
4292,-1.9666,38.2673,74.5
4293,-1.7999,38.0173,29.7
4294,-1.7499,38.0173,10.5
4295,-1.4663,38.1359,23.4
4296,-1.4232,38.0723,12.5
4297,-0.8332,37.6839,18.5
4298,-1.1332,38.1006,70.0
4299,-2.1119,37.982,23.5
4300,-1.9091,37.9131,14.2
4301,-1.5499,37.9006,12.5
4302,-1.4666,37.984,33.1
4303,-1.4166,37.9673,27.3
4304,-1.3666,37.934,37.8
4305,-1.0666,37.8673,8.1
4306,-1.1499,37.9506,52.0
4307,-0.7999,37.8506,66.0
4308,-1.9666,37.784,24.8
4309,-1.8166,37.7673,16.1
4310,-1.6999,37.7173,11.2
4311,-1.6499,37.7673,22.6
4312,-1.5333,37.7006,21.1
4313,-1.6249,37.4839,51.7
4314,-1.2827,37.6659,59.0
4315,-1.1832,37.734,32.7
4316,-1.0735,37.7692,74.1
4317,-1.0832,37.6839,55.7
4318,-1.0166,37.6839,49.5
4319,-0.9166,37.7506,12.3
4320,-0.9332,37.834,26.4
4321,-0.8166,37.6506,38.3
4322,-1.7999,37.6673,46.0
4323,-1.7666,37.6006,53.7
4324,-1.7699,37.6403,26.3
4325,-1.6999,37.6339,27.3
4326,-1.6916,37.5839,21.0
4327,-1.4332,37.6006,71.4
4328,-1.1832,37.6506,35.1
4329,-1.4269,37.5226,51.7
4330,-1.3702,37.5506,71.6
4331,-1.0749,37.6645,41.5
4332,-0.8832,37.6506,40.7
4333,-0.7332,37.6339,31.1
4334,-2.0833,38.034,35.3
4335,-2.0666,38.0006,32.7
4336,-1.7035,43.2155,13.0
4337,-1.8666,43.1841,30.0
4338,-1.5746,43.1719,4.0
4339,-1.481,43.2452,27.7
4340,-1.9122,43.0377,16.6
4341,-1.8638,43.0961,63.6
4342,-1.8919,43.1952,47.9
4343,-1.8333,43.098,29.0
4344,-1.6194,43.073,33.4
4345,-1.461,43.1208,17.6
4346,-1.3021,43.0091,29.3
4347,-2.0608,42.8688,35.1
4348,-1.9666,42.9841,54.5
4349,-1.878,42.9749,38.6
4350,-1.8249,42.8685,48.5
4351,-1.6019,42.9911,54.8
4352,-1.281,42.9397,43.0
4353,-1.3466,42.9783,14.2
4354,-1.468,42.8685,6.8
4355,-1.126,42.9572,21.0
4356,-1.081,42.9083,17.5
4357,-1.0946,42.8658,36.2
4358,-0.8252,42.8741,8.2
4359,-2.17,42.8341,80.4
4360,-1.8619,42.7841,56.5
4361,-1.6671,42.8135,49.6
4362,-1.7141,42.7327,49.9
4363,-1.5555,42.7508,59.6
4364,-1.4916,42.8327,8.7
4365,-1.3824,42.7655,32.5
4366,-1.186,42.7041,68.5
4367,-0.8604,42.8124,24.1
4368,-1.0866,42.6785,12.6
4369,-0.9938,42.7035,71.8
4370,-2.0041,42.6563,43.2
4371,-1.6305,42.6063,26.7
4372,-1.4068,42.6299,55.8
4373,-1.3638,42.628,29.8
4374,-1.2105,42.6166,52.5
4375,-2.35,42.4841,5.8
4376,-1.8758,42.4655,51.0
4377,-1.5069,42.3813,3.4
4378,-1.4944,42.3299,45.5
4379,-2.35,42.0674,20.5
4380,-2.0333,42.4077,22.1
4381,-1.4999,42.2507,15.2
4382,-1.7958,42.3874,7.1
4383,-1.7666,43.0091,36.6
4384,-2.2,42.8674,85.0
4385,-2.175,42.8591,87.5
4386,-1.6499,42.8508,61.0
4387,-1.6333,42.7841,39.3
4388,-1.6333,42.6508,63.1
4389,-1.3332,42.6841,44.1
4390,-8.067,42.4507,58.1
4391,-7.3669,42.3674,59.8
4392,-7.2933,42.3563,75.8
4393,-7.1336,42.4008,73.8
4394,-6.9669,42.4008,36.3
4395,-6.9836,42.3507,68.8
4396,-8.1003,42.2174,73.5
4397,-7.8169,42.2841,73.0
4398,-7.7336,42.3341,77.8
4399,-7.6003,42.3174,56.3
4400,-7.6503,42.2341,61.2
4401,-7.4836,42.3341,69.3
4402,-7.5003,42.3007,49.1
4403,-7.3628,42.1924,49.3
4404,-7.2669,42.2341,80.0
4405,-7.0336,42.2341,78.2
4406,-8.067,42.1341,79.3
4407,-7.8169,42.0841,69.6
4408,-7.7503,42.0674,57.0
4409,-7.4503,42.0507,68.9
4410,-7.3377,42.1341,45.1
4411,-7.3044,42.1174,64.4
4412,-6.9836,42.0507,64.7
4413,-8.1003,41.9507,75.7
4414,-7.4003,41.9674,56.8
4415,-6.8927,42.4633,18.9
4416,-4.4334,43.0008,54.5
4417,-4.7668,42.6341,78.3
4418,-4.7501,42.5674,30.0
4419,-4.7334,42.5508,80.5
4420,-4.6668,42.5674,59.6
4421,-4.5668,42.6008,34.4
4422,-4.5334,42.5841,41.4
4423,-4.5668,42.5174,51.0
4424,-4.5168,42.5508,62.0
4425,-4.5001,42.5508,50.4
4426,-4.3667,42.4008,65.0
4427,-4.7834,42.1507,33.0
4428,-4.7183,42.0674,72.0
4429,-4.7001,42.1007,33.0
4430,-4.7168,42.067,54.0
4431,-4.6334,42.0341,13.3
4432,-4.6334,42.0674,19.5
4433,-8.717,42.6771,48.3
4434,-8.567,42.6841,77.8
4435,-8.317,42.7508,35.0
4436,-8.6128,42.7563,55.0
4437,-8.1003,42.7174,67.3
4438,-8.0336,42.7508,45.2
4439,-8.7003,42.6508,35.2
4440,-8.6871,42.6548,75.4
4441,-8.6861,42.6548,66.3
4442,-8.6359,42.6257,80.1
4443,-8.6503,42.5674,84.2
4444,-8.5503,42.5341,85.2
4445,-8.3503,42.5674,54.1
4446,-8.3503,42.6174,75.6
4447,-8.117,42.6508,67.0
4448,-8.167,42.6008,25.0
4449,-7.9336,42.6341,54.6
4450,-8.767,42.5007,55.0
4451,-8.7003,42.4674,48.3
4452,-8.6503,42.4674,63.0
4453,-8.667,42.3841,44.8
4454,-8.5003,42.3841,81.8
4455,-8.5503,42.2344,50.3
4456,-8.5519,42.234,69.7
4457,-8.417,42.3174,60.2
4458,-8.2836,42.3096,21.8
4459,-8.3503,42.3055,65.2
4460,-8.317,42.2785,78.7
4461,-8.3003,42.2341,54.4
4462,-8.6337,42.1341,61.2
4463,-8.6503,42.0674,56.4
4464,-8.2503,42.1674,71.8
4465,-8.8503,41.9341,66.2
4466,-8.767,41.9507,69.5
4467,-8.717,41.9841,53.3
4468,-6.4169,41.0007,78.3
4469,-5.5835,41.0674,26.7
4470,-5.5001,41.1007,84.8
4471,-5.2335,41.0507,55.8
4472,-5.2168,41.1007,72.8
4473,-6.7502,40.9674,82.2
4474,-5.9668,40.884,67.5
4475,-5.8835,40.934,73.7
4476,-5.8168,40.9507,46.5
4477,-5.7668,40.884,75.4
4478,-5.3835,40.9674,74.5
4479,-5.3501,40.934,85.5
4480,-5.2668,40.9007,68.7
4481,-6.1835,40.684,52.9
4482,-6.1168,40.7007,52.9
4483,-5.6668,40.7007,42.3
4484,-5.6001,40.7007,62.5
4485,-5.6001,40.6674,73.5
4486,-5.3668,40.7674,65.0
4487,-6.2669,40.6174,62.3
4488,-6.3835,40.534,62.2
4489,-6.2669,40.5674,56.5
4490,-6.3335,40.534,59.9
4491,-6.2002,40.5674,52.8
4492,-6.1835,40.6507,51.3
4493,-6.1335,40.584,51.9
4494,-6.1571,40.516,48.0
4495,-6.6002,40.4174,43.7
4496,-5.8002,40.3674,61.2
4497,-5.7668,40.3507,65.4
4498,-5.7502,40.3674,75.1
4499,-6.1335,40.5507,51.1
4500,-6.1335,40.6174,50.4
4501,-5.7168,40.3507,59.7
4502,-6.7168,40.2844,59.3
4503,-6.7335,40.284,53.0
4504,-6.053,40.5535,49.6
4505,-6.3335,40.4507,63.0
4506,-6.1339,40.5842,65.0
4507,-5.2835,40.834,40.0
4508,-5.2168,40.9007,69.0
4509,-5.5668,41.084,71.0
4510,-5.2335,41.084,73.0
4511,-5.3335,41.0674,64.0
4512,-5.5168,41.1507,51.0
4513,-3.7834,41.5174,44.7
4514,-4.3001,41.3841,97.5
4515,-3.5834,41.4841,83.0
4516,-3.5167,41.184,51.0
4517,-3.4667,41.3507,59.2
4518,-3.3333,41.3674,56.3
4519,-4.5168,41.2507,92.6
4520,-4.4501,41.284,93.9
4521,-4.2167,41.3174,95.4
4522,-4.2001,41.184,93.1
4523,-4.1001,41.2507,95.1
4524,-3.5834,41.3174,63.2
4525,-3.5667,41.284,68.6
4526,-3.5,41.284,36.7
4527,-3.45,41.2674,45.6
4528,-3.4834,41.234,61.8
4529,-4.4001,41.1007,78.5
4530,-3.8334,41.0674,24.1
4531,-4.0709,40.934,84.2
4532,-4.0167,40.8676,66.1
4533,-3.9667,40.884,61.2
4534,-4.3834,40.8174,88.5
4535,-4.1167,40.7674,50.5
4536,-4.0834,40.8007,49.8
4537,-4.0084,40.7924,76.6
4538,-4.0001,40.859,76.8
4539,-4.0167,40.809,66.9
4540,-3.6834,41.1257,39.2
4541,-6.0502,37.884,57.8
4542,-5.9835,37.9673,84.7
4543,-5.6835,37.984,29.3
4544,-5.7001,37.934,51.9
4545,-5.6501,37.884,40.3
4546,-5.5835,37.8506,66.9
4547,-6.4544,37.7034,59.8
4548,-6.3835,37.7089,46.5
4549,-6.2668,37.7173,73.7
4550,-6.1502,37.7338,38.4
4551,-6.1501,37.7339,36.0
4552,-6.1502,37.734,52.0
4553,-5.821,37.7006,43.9
4554,-5.3668,37.7673,26.2
4555,-5.8043,37.6673,61.4
4556,-5.1001,37.5173,79.3
4557,-6.1835,37.3839,66.8
4558,-5.9668,37.4839,56.9
4559,-5.9168,37.4173,72.7
4560,-5.8335,37.3506,74.7
4561,-5.4835,37.4839,57.8
4562,-5.3668,37.4839,69.9
4563,-5.3168,37.4339,12.4
4564,-5.3668,37.3506,11.9
4565,-5.2168,37.4673,35.0
4566,-6.3168,37.2339,89.5
4567,-6.2002,37.2506,83.0
4568,-6.1002,37.2839,41.0
4569,-5.5168,37.2673,82.8
4570,-5.3668,37.1006,43.7
4571,-2.7667,42.0841,50.3
4572,-2.7167,42.0841,72.4
4573,-2.9999,41.8341,90.7
4574,-2.9833,41.8674,57.1
4575,-2.8333,41.9507,60.0
4576,-2.6333,41.8507,70.5
4577,-3.3167,41.7007,36.9
4578,-2.7333,41.7841,64.1
4579,-2.5333,41.7007,90.2
4580,-2.5,41.7174,73.0
4581,-2.45,41.8174,65.0
4582,-2.9667,41.6341,90.7
4583,-2.9333,41.6507,92.5
4584,-2.9833,41.5507,91.3
4585,-2.9333,41.5174,92.8
4586,-2.5444,41.5674,93.0
4587,-2.55,41.5174,77.1
4588,-2.525,41.5841,89.0
4589,-2.8667,41.4841,84.4
4590,-2.7333,41.4674,78.0
4591,-3.1667,41.6007,34.0
4592,-3.5,41.5674,30.4
4593,-3.4,41.6174,48.7
4594,-3.0,41.6007,92.3
4595,-2.7833,41.7257,49.6
4596,-2.6667,41.8174,94.4
4597,-2.7167,41.8174,95.6
4598,1.0336,41.3841,78.3
4599,1.0336,41.3674,57.0
4600,1.0124,41.3396,75.0
4601,1.2502,41.384,20.5
4602,1.2502,41.3507,14.0
4603,0.5835,41.184,54.8
4604,0.9961,41.3327,84.4
4605,0.9836,41.309,68.5
4606,1.2502,41.3007,14.9
4607,0.5669,41.1174,26.2
4608,0.6335,41.0507,23.2
4609,0.6669,41.034,21.6
4610,0.2669,40.734,6.2
4611,0.5835,40.734,70.2
4612,0.6002,40.7451,54.7
4613,0.6335,40.7507,60.5
4614,0.6669,40.784,60.0
4615,0.6002,40.7674,50.2
4616,0.6849,40.7785,44.2
4617,0.5335,40.7674,77.5
4618,0.8335,40.7174,30.0
4619,0.6835,40.7007,20.0
4620,0.3752,40.6257,61.6
4621,0.4502,40.6007,66.3
4622,1.2041,41.3799,55.9
4623,1.1847,41.3904,39.1
4624,-0.5665,40.984,49.1
4625,-0.5499,40.884,47.9
4626,-0.1165,40.884,31.6
4627,-0.0665,40.784,60.1
4628,-0.1332,40.8507,33.6
4629,-0.7727,40.8157,81.5
4630,-0.7704,40.8149,29.8
4631,-0.7796,40.7971,80.2
4632,-0.7035,40.7674,84.0
4633,-0.0998,40.8007,38.6
4634,-0.0665,40.7674,38.2
4635,-1.5999,40.5507,18.0
4636,-0.4999,40.534,41.7
4637,-0.2998,40.5174,32.1
4638,-1.5666,40.484,66.8
4639,-1.5499,40.634,51.6
4640,-1.6833,40.5674,71.1
4641,-1.6666,40.534,48.0
4642,-1.5166,40.6174,9.5
4643,-1.3332,40.5174,43.1
4644,-1.3666,40.584,55.0
4645,-1.1999,40.534,69.4
4646,-0.8666,40.6507,43.1
4647,-0.7832,40.5507,81.1
4648,-0.6499,40.534,37.0
4649,-0.5999,40.5174,39.5
4650,-1.4332,40.284,59.7
4651,-1.3666,40.3345,88.4
4652,-1.4166,40.2007,58.1
4653,-0.7499,40.284,86.0
4654,-0.7165,40.2674,67.5
4655,-0.5999,40.284,58.2
4656,-0.4665,40.3007,36.0
4657,-0.2998,40.7174,52.3
4658,-0.1832,40.834,41.0
4659,-1.3681,40.334,77.5
4660,-0.7688,40.8026,71.0
4661,-0.7765,40.8015,80.0
4662,-0.7785,40.8076,72.7
4663,-0.7821,40.8046,69.5
4664,-0.7838,40.8026,80.8
4665,-0.7868,40.8013,74.9
4666,-0.7777,40.7888,63.8
4667,-0.7079,40.7693,57.7
4668,-4.7668,40.2632,82.1
4669,-3.85,40.0674,63.9
4670,-3.8334,40.034,32.7
4671,-3.8,40.0507,9.1
4672,-3.8,40.0174,30.8
4673,-4.3334,39.834,70.1
4674,-4.0835,39.9001,66.4
4675,-4.0167,39.884,86.0
4676,-3.5667,39.984,44.0
4677,-3.7167,39.9174,10.1
4678,-3.6334,39.8507,3.5
4679,-3.4667,39.9507,13.8
4680,-3.3167,39.934,35.7
4681,-3.4834,39.884,11.6
4682,-3.2833,39.884,50.8
4683,-3.55,39.8173,7.6
4684,-3.7167,39.7673,70.8
4685,-3.7334,39.7007,41.9
4686,-3.3667,39.784,12.6
4687,-3.25,39.734,57.4
4688,-3.4167,39.6673,42.9
4689,-3.1167,39.784,54.6
4690,-3.4167,39.6507,30.7
4691,-4.6356,39.484,83.0
4692,-3.7667,39.3201,59.8
4693,-3.6834,39.684,38.5
4694,-3.7167,39.684,66.6
4695,-3.2167,39.7507,49.2
4696,-3.3667,39.8507,45.0
4697,-3.4334,39.634,39.9
4698,-4.9501,39.7507,72.0
4699,-1.4499,40.134,29.0
4700,-0.9332,39.8507,19.0
4701,-1.2499,39.734,1.0
4702,-1.1332,39.684,76.1
4703,-1.0999,39.7507,18.5
4704,-1.0832,39.734,13.6
4705,-1.1832,39.8173,75.0
4706,-0.9332,39.7507,82.0
4707,-0.9666,39.684,17.5
4708,-0.8499,39.8173,8.5
4709,-0.6665,39.8173,21.0
4710,-0.7165,39.7007,68.0
4711,-0.6999,39.784,40.0
4712,-0.4832,39.7007,24.5
4713,-0.2498,39.7173,50.0
4714,-0.1998,39.7007,33.0
4715,-1.4332,39.5673,14.0
4716,-1.1999,39.6007,34.0
4717,-1.2166,39.534,51.0
4718,-1.1332,39.484,24.8
4719,-1.1666,39.6673,27.0
4720,-0.9499,39.5507,72.0
4721,-0.7999,39.6507,52.0
4722,-0.8666,39.5173,19.0
4723,-0.6999,39.534,43.0
4724,-0.5999,39.7007,55.0
4725,-0.5832,39.5673,9.0
4726,-0.4332,39.584,66.3
4727,-0.4332,39.5673,24.3
4728,-0.3161,39.634,91.4
4729,-0.3165,39.6334,74.2
4730,-0.3165,39.6007,50.5
4731,-1.0999,39.4007,42.0
4732,-1.0416,39.3882,82.0
4733,-0.5499,38.8173,32.6
4734,-0.5999,39.384,40.1
4735,-0.6332,39.484,26.0
4736,-0.5332,39.484,39.4
4737,-0.4332,39.4507,40.2
4738,-0.4499,39.334,48.2
4739,-0.3165,39.3507,71.7
4740,-0.5499,39.2673,31.6
4741,-0.5165,38.7506,63.6
4742,-0.3165,39.184,25.1
4743,-1.2166,39.0673,70.0
4744,-1.1999,39.0673,55.0
4745,-1.0666,39.1007,62.0
4746,-1.1832,39.034,25.0
4747,-0.9666,39.1507,23.8
4748,-0.8332,39.084,34.1
4749,-0.6665,39.084,29.0
4750,-0.5165,39.0173,26.1
4751,-0.5999,38.7673,24.6
4752,-0.2524,39.1015,91.6
4753,-0.8832,38.934,54.5
4754,-0.8166,38.834,26.0
4755,-0.6832,38.984,46.0
4756,-0.5665,38.9507,91.0
4757,-0.5665,38.8506,35.1
4758,-0.1998,38.884,43.1
4759,-0.0332,38.8673,90.8
4760,-0.0665,38.884,16.2
4761,-0.8499,38.834,27.8
4762,-0.6665,38.8006,52.2
4763,-5.1501,42.1841,66.6
4764,-5.2501,42.1674,63.9
4765,-4.9834,42.0174,58.9
4766,-5.2335,41.9841,71.2
4767,-5.3001,41.9007,32.3
4768,-4.9668,41.9174,52.5
4769,-4.8501,41.8841,71.1
4770,-5.3335,41.7841,56.8
4771,-5.2168,41.7507,64.2
4772,-5.1335,41.8174,77.0
4773,-4.7168,41.7841,75.6
4774,-4.6834,41.8007,67.1
4775,-4.6334,41.8174,68.6
4776,-4.6168,41.8007,76.6
4777,-4.6334,41.7507,80.2
4778,-4.3167,41.7507,41.6
4779,-4.1501,41.7841,60.9
4780,-4.1001,41.7174,16.8
4781,-5.1168,41.5341,84.5
4782,-4.9834,41.5507,74.4
4783,-4.9668,41.5174,63.5
4784,-4.7001,41.5341,85.0
4785,-4.5001,41.6341,55.4
4786,-4.5001,41.5841,79.2
4787,-4.4501,41.6007,62.2
4788,-4.4668,41.5674,92.6
4789,-4.3667,41.6174,39.5
4790,-4.2834,41.6341,84.1
4791,-4.2501,41.6507,84.1
4792,-4.2001,41.5674,71.1
4793,-4.1667,41.5341,81.8
