,Longitude,Latitude,TOC [%]
4002,-7.1169,37.9673,2.56
4003,-7.0569,37.8392,4.48
4004,-6.4059,36.9166,1.45
4005,-6.9224,37.9573,0.99
4006,-6.8685,37.9459,2.97
4007,-6.8685,37.9328,2.73
4008,-6.7335,37.8673,3.2
4009,-6.6269,37.949,1.63
4010,-6.6502,37.884,1.92
4011,-6.5835,37.8673,1.45
4012,-6.4724,37.8837,5.81
4013,-6.2002,37.9173,3.55
4014,-7.1419,37.7687,1.45
4015,-7.1419,37.7687,0.93
4016,-6.9155,37.6687,1.86
4017,-6.8935,37.7164,3.6
4018,-6.7155,37.7728,1.51
4019,-6.7127,37.7256,2.62
4020,-6.5835,37.7839,1.16
4021,-6.5669,37.5751,0.81
4022,-7.121,37.5751,1.1
4023,-7.121,37.5895,5.87
4024,-6.9169,37.5534,1.63
4025,-6.8919,37.6173,2.38
4026,-7.0002,37.3503,2.62
4027,-6.3502,37.4673,2.21
4028,-6.4669,37.4006,1.1
4029,-6.3724,37.3728,0.81
4030,-7.1699,37.2087,6.28
4031,-6.9335,37.2007,2.27
4032,-6.9332,37.2006,1.45
4033,-6.8502,37.2006,0.17
4034,-6.7335,37.2006,0.76
4035,-6.5835,37.1839,0.64
4036,-6.4962,37.2505,0.58
4037,-6.4335,37.2839,0.47
4038,-6.5169,37.2173,1.1
4039,-6.5002,37.2006,1.4
4040,-6.8169,37.1506,2.33
4041,-6.6835,37.1006,0.99
4042,-6.5044,37.017,2.44
4043,-6.5132,37.1012,0.47
4044,-6.4786,37.1483,0.87
4045,-6.4502,36.9839,8.66
4046,-0.7332,42.8341,4.65
4047,-0.7165,42.8508,3.31
4048,-0.8165,42.7341,2.21
4049,-0.7165,42.7174,3.55
4050,-0.5665,42.6841,3.9
4051,-0.3998,42.8008,2.62
4052,-0.3998,42.7841,7.91
4053,-0.2998,42.7174,6.16
4054,-0.2332,42.7841,30.99
4055,-0.8499,42.6063,1.98
4056,-0.8499,42.6008,2.27
4057,-0.7832,42.5841,4.24
4058,-0.7499,42.5508,0.93
4059,-0.5499,42.5508,1.63
4060,-0.4665,42.5341,0.93
4061,-0.3332,42.6008,3.43
4062,0.0168,42.6341,4.94
4063,-0.0498,42.6008,2.73
4064,0.2335,42.6341,12.38
4065,0.6169,42.5841,12.56
4066,-0.5832,42.4674,1.74
4067,0.1502,42.4674,1.8
4068,0.0335,42.4341,9.88
4069,-0.2665,42.4174,1.16
4070,-0.4665,42.4508,3.02
4071,0.5502,42.4841,3.2
4072,-0.6999,42.4008,5.58
4073,-0.6499,42.3007,9.94
4074,-0.2332,42.2007,0.76
4075,0.5002,42.2007,1.34
4076,-0.7499,42.0007,10.47
4077,-0.5832,42.0341,1.63
4078,-0.7832,41.9841,0.23
4079,-0.7665,41.9674,0.58
4080,-0.6832,42.0007,2.33
4081,-0.3665,41.9757,0.17
4082,-0.2832,41.9466,1.1
4083,-0.2832,41.941,1.1
4084,-0.3498,41.9257,0.64
4085,-0.2707,41.8702,0.17
4086,-0.1998,41.8868,0.47
4087,-0.4499,41.7507,2.5
4088,-0.4165,41.7507,1.69
4089,0.3335,41.6007,0.64
4090,-0.1832,42.6174,2.5
4091,0.0668,42.6008,5.29
4092,0.0168,42.5841,1.98
4093,-0.1332,42.5341,1.16
4094,0.3002,42.6008,5.29
4095,0.2335,42.6174,6.45
4096,0.3835,42.5674,4.65
4097,0.3502,42.5841,2.33
4098,-2.7592,38.509,2.03
4099,-3.9303,38.1656,2.33
4100,-2.7,38.5006,0.7
4101,-2.6166,38.5006,1.28
4102,-2.6,38.4006,4.3
4103,-3.9042,38.3145,2.33
4104,-4.2334,38.0673,3.49
4105,-4.1042,38.037,1.28
4106,-4.0973,38.0437,0.29
4107,-4.0576,38.0356,0.64
4108,-4.0101,38.0595,1.1
4109,-4.0142,38.0437,0.93
4110,-3.9981,38.1117,3.66
4111,-3.92,38.0659,0.58
4112,-3.8839,38.1012,0.87
4113,-3.8834,38.134,1.74
4114,-3.6534,38.3251,0.7
4115,-3.7667,38.0006,1.57
4116,-2.9,38.0506,1.63
4117,-2.7833,38.0673,7.03
4118,-4.0345,37.964,0.76
4119,-3.9167,37.9662,0.87
4120,-3.8667,37.9395,0.7
4121,-3.7456,37.9834,0.47
4122,-3.7478,37.9831,0.93
4123,-3.0667,37.834,0.93
4124,-3.05,37.9673,1.8
4125,-2.9,37.9673,3.43
4126,-3.8175,37.7645,1.86
4127,-3.8167,37.7506,2.33
4128,-3.85,37.734,0.29
4129,-3.8167,37.7173,0.58
4130,-3.0,37.8006,5.81
4131,-3.0192,37.6545,1.05
4132,-2.9,42.3508,4.65
4133,-2.1138,42.4091,1.57
4134,-1.8527,42.2202,0.93
4135,-2.0166,42.1174,1.28
4136,-1.9499,42.1174,1.86
4137,-6.0502,43.0508,7.21
4138,-5.0835,43.1508,4.13
4139,-5.0501,43.1341,4.01
4140,-5.0334,43.1008,21.05
4141,-4.8668,43.1174,9.3
4142,-5.1501,42.7174,3.31
4143,-5.2835,42.6008,1.8
4144,-5.6168,42.4008,0.29
4145,-5.5668,42.3507,1.22
4146,-5.5835,42.3507,0.64
4147,-5.5001,42.4008,0.52
4148,-5.4668,42.4174,0.23
4149,-4.9834,42.4674,3.66
4150,-6.2169,42.3174,2.44
4151,-5.8335,42.2341,2.33
4152,-6.1168,42.3007,1.45
4153,-6.0502,42.3007,1.63
4154,-6.0502,42.1841,0.52
4155,-5.9668,42.3007,1.51
4156,-5.6668,42.3007,0.47
4157,-5.5668,42.2341,0.47
4158,-5.4001,42.3007,0.47
4159,-5.4001,42.2841,0.35
4160,-5.3835,42.2674,0.29
4161,-5.8168,42.1507,0.58
4162,-5.0668,43.1424,4.07
4163,-5.6168,42.8008,2.09
4164,-5.3668,42.2841,0.47
4165,-5.4335,42.3841,0.35
4166,-5.0334,42.6341,0.87
4167,-5.4335,42.1174,0.87
4168,-5.7168,42.7008,2.5
4169,0.9669,42.6674,4.07
4170,1.0002,42.5674,7.62
4171,1.0169,42.5674,9.36
4172,1.4003,42.5508,4.07
4173,1.3503,42.5174,12.38
4174,1.2169,42.4341,8.72
4175,1.3336,42.4174,2.44
4176,1.3503,42.4174,3.72
4177,1.7169,42.3507,4.83
4178,1.8003,42.3507,4.13
4179,1.6669,42.2174,3.66
4180,1.6003,42.3174,1.98
4181,1.4341,41.8796,7.15
4182,1.4664,41.9446,5.58
4183,1.4003,41.8007,1.28
4184,1.4003,41.8007,1.74
4185,1.4169,41.7841,1.86
4186,1.3752,41.7196,15.06
4187,0.5335,41.5341,1.1
4188,1.2975,41.6052,27.91
4189,1.3919,41.7757,0.41
4190,1.4003,41.7757,3.37
4191,1.4003,41.7841,2.67
4192,1.3919,41.7924,1.63
4193,0.6002,41.5591,0.81
4194,1.6808,42.4199,14.19
4195,1.4286,42.5908,16.1
4196,0.5835,41.5257,1.57
4197,0.4335,41.3007,3.49
4198,0.4169,41.3174,2.27
4199,-7.6169,43.7008,6.22
4200,-7.6336,43.0008,9.24
4201,-7.3336,43.5841,6.98
4202,-7.2669,43.5175,2.21
4203,-7.0836,43.5341,5.0
4204,-7.0669,43.5341,2.97
4205,-7.817,43.4008,10.0
4206,-7.7503,43.3508,6.16
4207,-7.4669,43.3508,13.26
4208,-7.4169,43.3841,1.86
4209,-7.3836,43.4675,22.73
4210,-7.2669,43.4841,3.2
4211,-7.0836,43.4341,4.48
4212,-7.7336,43.2174,5.76
4213,-7.6003,43.2674,3.49
4214,-7.5336,43.2674,1.57
4215,-7.6003,43.2008,2.79
4216,-7.4669,43.2841,6.4
4217,-7.4836,43.2674,2.97
4218,-7.4336,43.2008,3.84
4219,-7.5003,43.0508,2.91
4220,-7.8003,43.0841,3.95
4221,-7.6169,43.1508,2.62
4222,-7.6003,43.1008,3.78
4223,-7.4669,43.1508,3.31
4224,-7.4836,43.1174,5.76
4225,-7.4669,43.1174,4.71
4226,-7.5003,43.0841,7.27
4227,-7.0669,43.1341,14.53
4228,-7.817,42.8841,11.05
4229,-7.7336,42.9008,13.26
4230,-7.6669,42.8674,3.95
4231,-7.5003,42.8841,5.58
4232,-7.1669,42.8841,2.79
4233,-7.7003,42.8174,6.4
4234,-7.4336,42.8008,7.15
4235,-7.4003,42.7841,3.55
4236,-7.5003,42.7008,2.03
4237,-7.7669,42.5841,15.0
4238,-7.4669,42.5841,1.8
4239,-7.2336,42.5674,4.07
4240,-7.5169,42.4841,5.41
4241,-7.123,42.6658,1.74
4242,-7.4725,43.4302,8.31
4243,-7.3669,43.4341,3.2
4244,-3.6153,41.1174,4.83
4245,-3.4834,41.084,2.38
4246,-3.9167,40.8674,2.62
4247,-3.8667,40.884,1.05
4248,-3.7,40.9674,0.87
4249,-3.75,40.834,2.85
4250,-3.7,40.8674,2.09
4251,-3.6667,40.884,1.8
4252,-3.55,40.9174,0.93
4253,-3.5,40.8507,3.6
4254,-4.1334,40.7146,6.51
4255,-4.0834,40.7507,3.14
4256,-3.9834,40.734,3.02
4257,-3.9001,40.8007,2.44
4258,-3.9505,40.8629,5.06
4259,-3.8,40.834,1.63
4260,-3.7667,40.734,4.88
4261,-3.65,40.784,3.02
4262,-4.1497,40.5679,3.31
4263,-4.0667,40.6507,1.34
4264,-3.9667,40.584,1.51
4265,-3.85,40.634,3.84
4266,-3.9001,40.6174,1.1
4267,-3.7334,40.5507,0.41
4268,-3.6667,40.5507,1.05
4269,-3.6167,40.5507,0.7
4270,-3.45,40.6174,1.98
4271,-3.3,40.5674,0.64
4272,-3.2667,40.5174,0.41
4273,-4.3334,40.3674,4.48
4274,-4.0167,40.434,0.93
4275,-4.0334,40.4007,0.99
4276,-3.6667,40.3507,1.16
4277,-3.5834,40.5007,0.47
4278,-3.5334,40.4174,1.1
4279,-3.6334,40.784,0.99
4280,-3.3,40.384,0.76
4281,-4.4668,40.284,2.97
4282,-4.4167,40.334,1.98
4283,-4.2501,40.284,2.33
4284,-4.0667,40.3174,1.8
4285,-3.8833,40.2007,0.47
4286,-3.6334,40.3007,0.41
4287,-3.6,40.3174,0.81
4288,-3.3667,40.3174,0.23
4289,-3.3667,40.284,1.4
4290,-3.4,40.2507,0.35
4291,-3.35,40.184,0.76
4292,-3.6,40.1674,1.05
4293,-3.5834,40.1174,0.58
4294,-3.7667,39.9674,0.58
4295,-3.6167,40.0507,1.45
4296,-3.35,40.084,2.79
4297,-3.3,40.1007,0.93
4298,-3.25,40.1507,1.05
4299,-3.5834,40.1674,0.76
4300,-3.7667,39.934,0.29
4301,-3.7834,39.934,1.05
4302,-3.6667,40.684,5.81
4303,-3.6,40.7507,2.21
4304,-3.6167,40.834,1.28
4305,-3.6334,40.8507,0.29
4306,-3.7167,40.9674,3.26
4307,-3.6167,41.1174,2.91
4308,-3.8334,40.834,6.4
4309,-4.2001,40.5674,1.34
4310,-4.2167,40.5007,0.52
4311,-3.75,40.7174,3.31
4312,-4.6501,37.1006,1.4
4313,-4.6501,37.0006,10.47
4314,-4.6168,37.0839,0.87
4315,-4.7668,36.8506,0.23
4316,-4.7501,36.8339,2.03
4317,-4.5134,36.9653,5.17
4318,-4.4506,36.9839,1.16
4319,-4.4504,36.9839,1.69
4320,-4.6234,36.72,0.76
4321,-4.5906,36.7634,0.76
4322,-4.6987,36.6945,0.58
4323,-4.6584,36.7089,0.64
4324,-4.5923,36.6867,0.99
4325,-4.3667,36.7673,1.22
4326,-4.2667,36.8173,0.29
4327,-3.9834,36.8173,0.93
4328,-4.8501,36.5173,3.14
4329,-4.7668,36.5673,2.21
4330,-4.6606,36.6934,0.99
4331,-4.6254,36.7495,0.7
4332,-4.5695,36.6887,1.05
4333,-4.5426,36.9559,8.02
4334,-4.5498,36.9517,8.72
4335,-4.5568,36.9539,10.76
4336,-1.2999,38.584,0.87
4337,-1.4894,38.3523,2.09
4338,-1.3407,38.3415,0.81
4339,-1.7874,38.3109,1.8
4340,-1.8233,38.2301,0.81
4341,-1.8347,38.2031,0.29
4342,-1.5494,38.209,4.65
4343,-1.4832,38.3006,0.58
4344,-1.4999,38.234,2.73
4345,-1.4666,38.2006,1.92
4346,-1.3666,38.3006,2.97
4347,-1.2999,38.3006,0.47
4348,-1.2832,38.2506,1.86
4349,-0.8666,37.7006,2.33
4350,-1.051,38.3254,1.63
4351,-2.2833,38.0173,1.74
4352,-1.9666,38.2673,1.74
4353,-1.7999,38.0173,2.5
4354,-1.7499,38.0173,6.16
4355,-1.5666,38.084,1.28
4356,-1.4663,38.1359,0.41
4357,-1.4232,38.0723,0.64
4358,-0.8332,37.6839,2.15
4359,-1.1332,38.1006,1.63
4360,-2.1119,37.982,0.87
4361,-1.9091,37.9131,0.81
4362,-1.5499,37.9006,6.16
4363,-1.4666,37.984,0.99
4364,-1.4166,37.9673,0.35
4365,-1.3666,37.934,0.93
4366,-1.0666,37.8673,0.52
4367,-1.1499,37.9506,0.87
4368,-0.7999,37.8506,0.99
4369,-1.9666,37.784,4.42
4370,-1.8166,37.7673,0.06
4371,-1.6999,37.7173,0.47
4372,-1.6499,37.7673,0.06
4373,-1.5333,37.7006,1.28
4374,-1.6249,37.4839,0.47
4375,-1.2827,37.6659,0.93
4376,-1.1832,37.734,0.76
4377,-1.0735,37.7692,0.47
4378,-1.0832,37.6839,0.7
4379,-1.0166,37.6839,0.64
4380,-0.9166,37.7506,0.87
4381,-0.9332,37.834,0.93
4382,-0.8166,37.6506,0.52
4383,-1.7999,37.6673,1.69
4384,-1.7666,37.6006,0.29
4385,-1.7699,37.6403,0.41
4386,-1.6999,37.6339,0.99
4387,-1.6916,37.5839,0.64
4388,-1.4332,37.6006,1.69
4389,-1.1832,37.6506,0.99
4390,-1.4269,37.5226,0.7
4391,-1.3702,37.5506,1.05
4392,-1.0749,37.6645,0.76
4393,-0.8832,37.6506,2.33
4394,-0.7332,37.6339,0.64
4395,-2.0833,38.034,2.5
4396,-2.0666,38.0006,0.64
4397,-1.7035,43.2155,1.86
4398,-1.8666,43.1841,6.74
4399,-1.5746,43.1719,1.63
4400,-1.481,43.2452,2.33
4401,-1.9122,43.0377,3.84
4402,-1.8638,43.0961,2.91
4403,-1.8919,43.1952,2.97
4404,-1.8333,43.098,7.33
4405,-1.6194,43.073,9.53
4406,-1.461,43.1208,5.47
4407,-1.3021,43.0091,9.88
4408,-2.0608,42.8688,6.92
4409,-1.9666,42.9841,8.78
4410,-1.878,42.9749,5.06
4411,-1.8249,42.8685,1.8
4412,-1.6019,42.9911,4.3
4413,-1.281,42.9397,9.48
4414,-1.3466,42.9783,6.4
4415,-1.468,42.8685,1.63
4416,-1.126,42.9572,5.29
4417,-1.081,42.9083,2.38
4418,-1.0946,42.8658,2.85
4419,-0.8252,42.8741,7.73
4420,-2.17,42.8341,1.8
4421,-1.8619,42.7841,1.63
4422,-1.6671,42.8135,1.05
4423,-1.7141,42.7327,4.36
4424,-1.5555,42.7508,3.49
4425,-1.4916,42.8327,2.15
4426,-1.3824,42.7655,1.57
4427,-1.186,42.7041,5.0
4428,-0.8604,42.8124,2.62
4429,-1.0866,42.6785,5.7
4430,-0.9938,42.7035,3.31
4431,-2.0041,42.6563,2.09
4432,-1.6305,42.6063,4.59
4433,-1.4068,42.6299,2.67
4434,-1.3638,42.628,4.83
4435,-1.2105,42.6166,1.98
4436,-2.35,42.4841,1.34
4437,-1.8758,42.4655,1.86
4438,-1.5069,42.3813,0.58
4439,-1.4944,42.3299,1.28
4440,-2.35,42.0674,4.07
4441,-2.0333,42.4077,1.57
4442,-1.4999,42.2507,5.76
4443,-1.7958,42.3874,3.55
4444,-1.7666,43.0091,5.47
4445,-2.2,42.8674,4.88
4446,-2.175,42.8591,4.01
4447,-1.6499,42.8508,1.4
4448,-1.6333,42.7841,2.09
4449,-1.6333,42.6508,3.02
4450,-1.3332,42.6841,0.99
4451,-8.067,42.4507,5.12
4452,-7.3669,42.3674,5.7
4453,-7.2933,42.3563,4.48
4454,-7.1336,42.4008,13.26
4455,-6.9669,42.4008,3.14
4456,-6.9836,42.3507,6.98
4457,-8.1003,42.2174,4.24
4458,-7.8169,42.2841,1.69
4459,-7.7336,42.3341,12.09
4460,-7.6003,42.3174,8.84
4461,-7.6503,42.2341,2.03
4462,-7.4836,42.3341,6.1
4463,-7.5003,42.3007,10.23
4464,-7.3628,42.1924,7.27
4465,-7.2669,42.2341,9.48
4466,-7.0336,42.2341,4.71
4467,-8.067,42.1341,4.36
4468,-7.8169,42.0841,5.17
4469,-7.7503,42.0674,5.87
4470,-7.4503,42.0507,1.28
4471,-7.3377,42.1341,11.74
4472,-7.3044,42.1174,6.4
4473,-6.9836,42.0507,8.6
4474,-8.1003,41.9507,4.36
4475,-7.4003,41.9674,3.72
4476,-6.8927,42.4633,4.53
4477,-4.4334,43.0008,2.79
4478,-4.7668,42.6341,3.6
4479,-4.7501,42.5674,0.93
4480,-4.7334,42.5508,0.17
4481,-4.6668,42.5674,1.28
4482,-4.5668,42.6008,0.58
4483,-4.5334,42.5841,2.62
4484,-4.5668,42.5174,2.03
4485,-4.5168,42.5508,0.64
4486,-4.5001,42.5508,0.58
4487,-4.3667,42.4008,0.41
4488,-4.7834,42.1507,0.41
4489,-4.7183,42.0674,0.17
4490,-4.7001,42.1007,0.64
4491,-4.7168,42.067,0.29
4492,-4.6334,42.0341,0.64
4493,-4.6334,42.0674,0.41
4494,-8.717,42.6771,5.29
4495,-8.567,42.6841,5.87
4496,-8.317,42.7508,3.6
4497,-8.6128,42.7563,5.7
4498,-8.1003,42.7174,2.62
4499,-8.0336,42.7508,0.35
4500,-8.7003,42.6508,5.64
4501,-8.6871,42.6548,7.79
4502,-8.6861,42.6548,2.97
4503,-8.6359,42.6257,5.52
4504,-8.6503,42.5674,2.67
4505,-8.5503,42.5341,7.09
4506,-8.3503,42.5674,8.31
4507,-8.3503,42.6174,2.44
4508,-8.117,42.6508,3.95
4509,-8.167,42.6008,8.37
4510,-7.9336,42.6341,16.4
4511,-8.767,42.5007,3.49
4512,-8.7003,42.4674,10.52
4513,-8.6503,42.4674,2.62
4514,-8.667,42.3841,5.76
4515,-8.5003,42.3841,6.98
4516,-8.5503,42.2344,11.92
4517,-8.5519,42.234,8.66
4518,-8.417,42.3174,8.37
4519,-8.2836,42.3096,9.19
4520,-8.3503,42.3055,8.14
4521,-8.317,42.2785,3.72
4522,-8.3003,42.2341,6.05
4523,-8.6337,42.1341,3.84
4524,-8.6503,42.0674,3.43
4525,-8.2503,42.1674,2.62
4526,-8.8503,41.9341,3.2
4527,-8.767,41.9507,4.83
4528,-8.717,41.9841,6.69
4529,-6.4169,41.0007,0.7
4530,-5.5835,41.0674,0.87
4531,-5.5001,41.1007,1.74
4532,-5.2335,41.0507,0.64
4533,-5.2168,41.1007,0.87
4534,-6.7502,40.9674,1.4
4535,-5.9668,40.884,0.87
4536,-5.8835,40.934,0.41
4537,-5.8168,40.9507,0.99
4538,-5.7668,40.884,0.87
4539,-5.3835,40.9674,0.41
4540,-5.3501,40.934,0.17
4541,-5.2668,40.9007,1.28
4542,-6.1835,40.684,0.93
4543,-6.1168,40.7007,0.87
4544,-5.6668,40.7007,1.4
4545,-5.6001,40.7007,1.63
4546,-5.6001,40.6674,1.8
4547,-5.3668,40.7674,0.7
4548,-6.2669,40.6174,2.62
4549,-6.3835,40.534,3.49
4550,-6.2669,40.5674,7.56
4551,-6.3335,40.534,10.35
4552,-6.2002,40.5674,2.5
4553,-6.1835,40.6507,0.81
4554,-6.1335,40.584,1.69
4555,-6.1571,40.516,9.19
4556,-6.6002,40.4174,4.48
4557,-5.8002,40.3674,4.13
4558,-5.7668,40.3507,5.93
4559,-5.7502,40.3674,1.69
4560,-6.1335,40.5507,2.56
4561,-6.1335,40.6174,3.08
4562,-5.7168,40.3507,8.95
4563,-6.7168,40.2844,7.44
4564,-6.7335,40.284,5.17
4565,-6.053,40.5535,7.33
4566,-6.3335,40.4507,3.31
4567,-6.1339,40.5842,2.27
4568,-5.2835,40.834,0.58
4569,-5.2168,40.9007,0.7
4570,-5.5668,41.084,0.47
4571,-5.2335,41.084,0.76
4572,-5.3335,41.0674,0.76
4573,-5.5168,41.1507,0.64
4574,-3.7834,41.5174,0.99
4575,-4.3001,41.3841,0.12
4576,-3.5834,41.4841,0.64
4577,-3.5167,41.184,1.74
4578,-3.4667,41.3507,1.1
4579,-3.3333,41.3674,3.9
4580,-4.5168,41.2507,1.28
4581,-4.4501,41.284,1.1
4582,-4.2167,41.3174,0.99
4583,-4.2001,41.184,1.05
4584,-4.1001,41.2507,0.7
4585,-3.5834,41.3174,1.4
4586,-3.5667,41.284,2.85
4587,-3.5,41.284,2.56
4588,-3.45,41.2674,2.09
4589,-3.4834,41.234,1.69
4590,-4.4001,41.1007,0.87
4591,-4.1167,41.1174,4.19
4592,-3.8334,41.0674,10.35
4593,-3.8167,41.1174,4.3
4594,-4.0709,40.934,0.76
4595,-4.0167,40.8676,5.35
4596,-3.9667,40.884,3.78
4597,-4.3834,40.8174,0.64
4598,-4.1167,40.7674,3.08
4599,-4.0834,40.8007,7.44
4600,-4.0084,40.7924,3.72
4601,-4.0001,40.859,10.7
4602,-4.0167,40.809,10.7
4603,-3.6834,41.1257,7.38
4604,-6.0502,37.884,2.03
4605,-5.9835,37.9673,1.92
4606,-5.6835,37.984,3.78
4607,-5.7001,37.934,2.38
4608,-5.6501,37.884,1.92
4609,-5.5835,37.8506,2.91
4610,-6.4544,37.7034,0.99
4611,-6.3835,37.7089,1.45
4612,-6.2668,37.7173,0.93
4613,-6.1502,37.7338,3.02
4614,-6.1501,37.7339,1.98
4615,-6.1502,37.734,2.97
4616,-5.821,37.7006,2.44
4617,-5.3668,37.7673,4.24
4618,-5.8043,37.6673,1.98
4619,-5.1001,37.5173,1.34
4620,-6.1835,37.3839,1.05
4621,-5.9668,37.4839,1.05
4622,-5.9168,37.4173,0.12
4623,-5.8335,37.3506,0.23
4624,-5.4835,37.4839,1.4
4625,-5.3668,37.4839,0.99
4626,-5.3168,37.4339,1.86
4627,-5.3668,37.3506,2.33
4628,-5.2168,37.4673,0.93
4629,-6.3168,37.2339,0.23
4630,-6.2002,37.2506,0.41
4631,-6.1002,37.2839,0.47
4632,-5.5168,37.2673,0.41
4633,-5.3668,37.1006,1.8
4634,-2.7667,42.0841,5.58
4635,-2.7167,42.0841,4.42
4636,-2.9999,41.8341,4.24
4637,-2.9833,41.8674,5.0
4638,-2.8333,41.9507,8.9
4639,-2.6333,41.8507,0.35
4640,-3.3167,41.7007,1.98
4641,-2.7333,41.7841,5.17
4642,-2.7,41.7841,13.2
4643,-2.75,41.7507,27.56
4644,-2.75,41.7007,7.62
4645,-2.5333,41.7007,2.15
4646,-2.5,41.7174,1.4
4647,-2.45,41.8174,0.52
4648,-2.9667,41.6341,0.93
4649,-2.9333,41.6507,0.87
4650,-2.9833,41.5507,4.07
4651,-2.9333,41.5174,5.7
4652,-2.5444,41.5674,3.37
4653,-2.55,41.5174,7.73
4654,-2.525,41.5841,0.81
4655,-2.8667,41.4841,1.8
4656,-2.7333,41.4674,0.29
4657,-3.1667,41.6007,0.64
4658,-3.5,41.5674,1.34
4659,-3.4,41.6174,1.4
4660,-3.0,41.6007,8.08
4661,-2.7833,41.7257,2.21
4662,-2.6667,41.8174,4.65
4663,-2.7167,41.8174,11.34
4664,1.0336,41.3841,2.27
4665,1.0336,41.3674,3.2
4666,1.0124,41.3396,2.03
4667,1.2502,41.384,2.44
4668,1.2502,41.3507,3.49
4669,0.5835,41.184,0.93
4670,0.9961,41.3327,2.73
4671,0.9836,41.309,1.57
4672,1.2502,41.3007,3.72
4673,0.5669,41.1174,0.7
4674,0.6335,41.0507,3.37
4675,0.6669,41.034,0.76
4676,0.2669,40.734,9.13
4677,0.5835,40.734,2.44
4678,0.6002,40.7451,1.22
4679,0.6335,40.7507,1.69
4680,0.6669,40.784,1.4
4681,0.6002,40.7674,1.34
4682,0.6849,40.7785,2.5
4683,0.5335,40.7674,0.58
4684,0.8335,40.7174,0.35
4685,0.6835,40.7007,1.16
4686,0.7169,40.7007,1.16
4687,0.3752,40.6257,1.22
4688,0.4502,40.6007,8.6
4689,1.2041,41.3799,1.34
4690,1.1847,41.3904,2.5
4691,-0.5665,40.984,4.19
4692,-0.5499,40.884,3.26
4693,-0.1165,40.884,2.85
4694,-0.0665,40.784,0.99
4695,-0.1332,40.8507,1.8
4696,-0.7727,40.8157,1.98
4697,-0.7704,40.8149,3.43
4698,-0.7796,40.7971,1.22
4699,-0.7035,40.7674,5.06
4700,-0.0998,40.8007,2.73
4701,-0.0665,40.7674,1.92
4702,-1.5999,40.5507,3.66
4703,-0.4999,40.534,9.71
4704,-0.2998,40.5174,8.95
4705,-1.5666,40.484,8.6
4706,-1.5499,40.634,4.13
4707,-1.6833,40.5674,1.28
4708,-1.6666,40.534,1.86
4709,-1.5166,40.6174,6.74
4710,-1.3332,40.5174,2.03
4711,-1.3666,40.584,2.56
4712,-1.1999,40.534,1.74
4713,-0.8666,40.6507,2.67
4714,-0.7832,40.5507,1.34
4715,-0.6499,40.534,3.31
4716,-0.5999,40.5174,4.36
4717,-1.4332,40.284,4.42
4718,-1.3666,40.3345,4.01
4719,-1.4166,40.2007,1.28
4720,-0.7499,40.284,2.03
4721,-0.7165,40.2674,1.34
4722,-0.5999,40.284,7.62
4723,-0.4665,40.3007,5.81
4724,-0.2998,40.7174,3.43
4725,-0.1832,40.834,3.14
4726,-1.3681,40.334,1.1
4727,-0.7688,40.8026,2.73
4728,-0.7765,40.8015,0.99
4729,-0.7785,40.8076,1.63
4730,-0.7821,40.8046,2.56
4731,-0.7838,40.8026,0.64
4732,-0.7868,40.8013,1.45
4733,-0.7777,40.7888,5.64
4734,-0.7079,40.7693,2.15
4735,-4.7668,40.2632,2.67
4736,-3.85,40.0674,0.52
4737,-3.8334,40.034,0.52
4738,-3.8,40.0507,0.81
4739,-3.8,40.0174,1.86
4740,-4.3334,39.834,0.47
4741,-4.0835,39.9001,2.27
4742,-4.0167,39.884,0.47
4743,-3.5667,39.984,0.81
4744,-3.7167,39.9174,0.99
4745,-3.6334,39.8507,1.8
4746,-3.4667,39.9507,0.93
4747,-3.3167,39.934,2.5
4748,-3.4834,39.884,1.22
4749,-3.2833,39.884,1.8
4750,-3.55,39.8173,1.4
4751,-3.7167,39.7673,0.87
4752,-3.7334,39.7007,3.6
4753,-3.3667,39.784,1.8
4754,-3.25,39.734,1.86
4755,-3.4167,39.6673,1.69
4756,-3.1167,39.784,0.47
4757,-3.4167,39.6507,2.38
4758,-4.6356,39.484,2.38
4759,-3.7667,39.3201,0.99
4760,-3.6834,39.684,2.5
4761,-3.7167,39.684,2.03
4762,-3.2167,39.7507,2.44
4763,-3.3667,39.8507,1.86
4764,-3.4334,39.634,0.64
4765,-4.9501,39.7507,0.93
4766,-1.4499,40.134,7.73
4767,-0.9332,39.8507,7.33
4768,-1.2499,39.734,1.51
4769,-1.1332,39.684,3.08
4770,-1.0999,39.7507,2.03
4771,-1.0832,39.734,3.26
4772,-1.1832,39.8173,3.6
4773,-0.9332,39.7507,1.34
4774,-0.9666,39.684,5.93
4775,-0.8499,39.8173,6.74
4776,-0.6665,39.8173,4.24
4777,-0.7165,39.7007,0.87
4778,-0.6999,39.784,2.5
4779,-0.4832,39.7007,4.36
4780,-0.2498,39.7173,0.47
4781,-0.1998,39.7007,3.55
4782,-1.4332,39.5673,2.21
4783,-1.1999,39.6007,1.1
4784,-1.2166,39.534,0.47
4785,-1.1332,39.484,0.12
4786,-1.1666,39.6673,13.95
4787,-0.9499,39.5507,1.1
4788,-0.7999,39.6507,0.7
4789,-0.8666,39.5173,6.8
4790,-0.6999,39.534,0.29
4791,-0.5999,39.7007,1.4
4792,-0.5832,39.5673,2.56
4793,-0.4332,39.584,1.8
