,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Date,Date Before,Date After,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,NDVI
362,46064116,,,,4.4,4.73,55.9,60.5,0,18.5,4.7,130.9,60.052148291,15.107358018,2015-11-12,2015-10-26,2015-11-29,2855,3099,2547,2583,2997,3560,4047,3852,4335,891,24,3375,2658,0.1972027972027972
363,45784116,,,,4.0,4.41,9.74,14.7,0,15.6,0.8,23.8,60.069392495,14.60706341,2015-11-13,2015-10-27,2015-11-30,5789,5427,4328,4578,4492,4468,4518,4660,4495,1614,38,2834,1695,0.00887638016886772
364,45784094,,,,3.3,4.19,8.37,23.9,0,8.3,0.9,38.6,59.871905641000005,14.580236184,2015-11-13,2015-10-27,2015-11-30,1960,1438,899,554,593,699,726,575,663,235,18,236,90,0.018600531443755536
365,45644082,,,,3.8,4.36,23.7,34.3,0,16.7,2.4,52.6,59.772067035,14.31766352,2015-11-13,2015-10-27,2015-11-30,2669,2161,1616,1402,1416,1675,1816,1793,1900,442,23,1129,859,0.12237871674491393
366,45844090,,,,3.9,4.2,57.1,58.7,0,26.0,4.5,61.2,59.832481765,14.681911760999999,2015-11-17,2015-10-31,2015-12-04,10074,9035,8448,10405,11354,11781,12091,10557,12217,10847,4147,6498,6273,0.007251216486976434
367,46164096,,,,3.5,4.23,9.83,15.2,0,9.7,0.9,42.4,59.86616845,15.257946325,2015-11-17,2015-10-31,2015-12-04,3043,1954,1372,1209,1347,1553,1611,1232,1704,673,24,1014,848,0.009422367882015567
368,45864106,,,,3.6,4.16,10.53,9.3,0,9.4,0.7,36.4,59.974892473000004,14.737437179,2015-11-13,2015-10-27,2015-11-30,4447,4114,3597,4272,4540,5323,5770,5274,6270,1678,26,4169,3008,0.1049654305468259
369,45643866,,,,4.0,4.6,9.67,33.8,0,12.6,2.6,101.6,57.833226802,14.087244896,2015-11-04,2015-10-18,2015-11-21,4091,4014,3133,3184,3275,3491,3534,3699,3573,1123,26,2727,1860,0.07482202527967456
370,45364168,,,,3.0,3.79,24.66,189.6,0,22.9,5.8,17.1,60.559126483,13.910140723,2015-11-06,2015-10-20,2015-11-23,2645,2135,1577,1510,1852,2276,2323,2131,2464,1428,558,1012,864,0.17055753913759955
371,45963878,,,,3.9,4.16,62.4,62.5,0,25.8,4.5,97.0,57.923331483999995,14.637720355,2015-11-03,2015-10-17,2015-11-20,3565,3630,2843,2993,3178,3554,3663,3525,3814,1149,30,3061,2641,0.0816201288738877
372,45684142,,,,3.6,4.36,19.0,42.1,0,19.2,2.0,112.7,60.308575807,14.459212062,2015-11-11,2015-10-25,2015-11-28,6403,6542,5868,7121,7571,8067,8468,8147,8856,2803,32,7432,6169,0.06719937123395336
373,45783868,,,,4.8,5.07,56.9,23.0,0,66.2,2.5,226.1,57.843768141999995,14.32429514,2015-11-03,2015-10-17,2015-11-20,5603,5987,5610,6421,6717,6905,7021,7165,7165,2439,33,5816,4045,0.054762255262770496
374,45824160,,,,3.7,4.66,41.7,202.9,0,59.8,9.5,153.7,60.462016846000004,14.73417085,2015-11-11,2015-10-25,2015-11-28,3001,2452,1740,1610,1666,1789,1897,1809,1939,608,29,1459,1139,0.05820415326118748
375,46183854,,,,3.8,4.36,8.33,51.6,0,13.2,2.2,47.4,57.694812102,14.97830379,2015-11-06,2015-10-20,2015-11-23,2873,2569,1858,1830,1990,2385,2462,2645,2709,2101,663,1124,1152,0.18212290502793296
376,46263844,,,,4.6,4.94,23.3,17.6,0,8.3,1.6,55.6,57.600099543,15.099552159000002,2015-11-07,2015-10-21,2015-11-24,2416,1840,1338,1427,1603,1964,2189,1814,2406,1163,216,1524,1307,0.11940759024992287
377,46403836,,,,3.5,4.27,9.04,45.6,0,16.8,2.8,53.7,57.51923433899999,15.322480768,2015-11-07,2015-10-21,2015-11-24,2255,2007,1513,1441,1621,1957,2105,2020,2232,858,58,1730,1672,0.16729268997399596
378,46064152,,,,4.2,5.16,151.4,289.0,0,206.9,12.8,1014.5,60.37514657,15.156865769000001,2015-11-10,2015-10-24,2015-11-27,7439,7192,6746,8206,8377,9026,9848,8471,10364,3730,1183,6455,4987,0.015890148108172932
379,45863868,,,,3.8,4.18,22.2,44.3,0,14.0,3.5,71.5,57.839350075,14.458567685,2015-11-03,2015-10-17,2015-11-20,3500,2888,2710,2970,3156,3440,3822,3239,4056,1280,27,3207,2880,0.0433242067965856
380,44684198,,,,3.5,4.44,58.2,404.6,0,38.7,14.1,138.7,60.85741998100001,12.696937004,2015-10-29,2015-10-12,2015-11-15,7927,7686,6881,7474,7737,7853,7899,7781,7964,5588,1572,2508,2722,0.02012454932808915
381,46304108,,,,3.7,4.24,26.2,86.3,0,20.4,4.5,67.1,59.964222891999995,15.524026814,2015-11-19,2015-11-02,2015-12-06,2537,2703,1966,1882,1734,1964,1947,2288,1860,557,28,1287,755,0.0973621103117506
382,46364128,,,,3.4,4.17,11.24,55.2,0,12.3,2.3,64.8,60.139295763999996,15.660904725,2015-11-19,2015-11-02,2015-12-06,2265,1831,1247,972,899,1055,981,1122,945,387,22,492,259,0.07163323782234957
383,46424152,,,,4.2,4.99,9.1,33.1,0,9.8,1.6,64.1,60.350102535,15.805513324000001,2015-11-20,2015-11-03,2015-12-07,1958,1481,840,627,637,791,883,787,882,297,18,327,183,0.11315417256011315
384,46604152,,,,3.8,4.85,8.93,21.0,0,32.8,1.2,47.9,60.336472705,16.129479368,2015-11-20,2015-11-03,2015-12-07,2183,1835,1237,975,1068,1366,1438,1421,1498,408,19,853,691,0.18614357262103506
385,46644152,,,,3.9,4.72,18.22,39.1,0,26.5,2.1,76.0,60.333343688999996,16.201437510999998,2015-11-20,2015-11-03,2015-12-07,2039,1528,913,626,667,854,911,836,839,282,18,302,134,0.1436388508891929
386,46204126,,,,4.4,5.05,9.18,57.9,0,26.7,4.6,146.8,60.132552603,15.371621349000002,2015-11-19,2015-11-02,2015-12-06,2335,1914,1271,1043,1178,1333,1380,1414,1438,448,14,970,732,0.150997150997151
387,45544126,,,,3.4,4.38,34.6,126.9,0,57.8,5.1,114.3,60.172572388999995,14.189048438,2015-11-05,2015-10-19,2015-11-22,3982,2988,2640,3334,3454,4162,4703,3790,5131,1528,40,3983,3491,0.06400898371701291
388,45643804,,,,3.3,4.26,9.99,40.9,0,17.0,2.0,50.3,57.276856658,14.026307819000001,2015-06-16,2015-05-30,2015-07-03,7324,7520,7467,7627,7379,7652,7936,7893,8087,2949,105,4603,3537,0.01713917525773196
389,45683796,,,,3.7,4.47,14.37,53.5,0,21.7,2.9,82.4,57.203036989,14.084612272000001,2015-06-16,2015-05-30,2015-07-03,4783,4718,4635,4601,4600,5313,5699,5500,5828,2194,219,3829,3163,0.089001089001089
390,45823818,,,,3.8,4.18,15.49,23.1,0,7.5,1.6,15.8,57.3930164,14.338441980999999,2015-06-15,2015-05-29,2015-07-02,4179,3516,3062,3311,3328,3909,4292,3990,4835,1997,203,2112,2121,0.09300095877277086
391,45763820,,,,4.2,4.64,5.93,38.8,0,24.2,3.0,26.3,57.414190809,14.240980245,2015-06-15,2015-05-29,2015-07-02,6030,5842,5853,5975,5912,6404,6656,6527,6829,3169,305,3648,3153,0.04415293553031515
392,48164812,,,,4.9,5.16,2.12,4.5,0,22.3,0.3,15.0,66.069325635,20.899518685,2015-11-02,2015-10-16,2015-11-19,1747,1341,914,738,845,961,1025,1032,1131,370,24,856,601,0.16610169491525423
393,45743672,,,,7.4,7.69,20.9,12.3,25,22.6,1.5,238.2,56.087483596999995,14.063764707999999,2015-09-12,2015-08-26,2015-09-29,1373,1231,1118,1335,1440,1677,1844,1880,2042,627,8,2977,1806,0.16951788491446346
394,45883662,,,,7.3,7.68,29.8,8.1,227,49.5,1.6,300.8,55.990487734,14.278314751,2015-09-18,2015-09-01,2015-10-05,538,357,333,325,339,383,430,333,451,308,6,191,166,0.0121580547112462
395,48164830,,,,4.3,4.79,4.3,5.5,0,32.0,0.3,177.1,66.229634688,20.967448303,2015-10-30,2015-10-13,2015-11-16,2809,3588,3406,3267,2750,2511,2409,4352,2543,1463,430,2400,1687,0.1424071400446253
396,48244816,,,,4.4,5.13,3.05,9.1,0,6.4,0.8,34.5,66.093549983,21.087832840999997,2015-11-04,2015-10-18,2015-11-21,1413,1004,594,407,440,566,578,563,607,217,32,273,161,0.16082474226804125
397,45464200,,,,3.0,4.1,22.1,123.7,0,53.9,4.0,15.8,60.841539803,14.127542981,2015-10-27,2015-10-10,2015-11-13,6916,6728,6023,6463,6833,7055,7188,6800,7115,5468,2281,3856,3722,0.025409032647214055
398,45424192,,,,3.1,4.01,13.84,57.3,0,49.7,2.0,42.1,60.771738833,14.045435592999999,2015-10-27,2015-10-10,2015-11-13,6263,6237,5355,5734,5972,6088,6223,6146,6171,4813,1878,2944,2882,0.03468013468013468
399,45564170,,,,3.1,3.88,78.8,497.9,0,65.3,15.7,423.8,60.566693507,14.275352025,2015-10-27,2015-10-10,2015-11-13,6265,5599,5040,5534,5860,6054,6252,5784,6323,5281,2189,2819,3072,0.022088708252341403
400,45044198,,,,3.2,4.34,60.6,405.6,0,104.4,12.6,42.9,60.84355663,13.356515240999999,2015-10-28,2015-10-11,2015-11-14,6681,6475,5760,6315,6446,6558,6759,6414,6783,3567,206,1716,1803,0.007777515908555267
401,45464154,,,,3.6,4.29,93.8,253.9,0,57.5,11.0,228.7,60.428273143999995,14.076118412000001,2015-10-30,2015-10-13,2015-11-16,4061,3464,2807,2879,2865,3009,3089,3017,3202,1249,23,2220,1670,0.023405698778833108
402,46284248,,,,3.4,4.36,31.9,212.7,0,44.8,7.2,183.0,61.221226336,15.701468135,2015-11-10,2015-10-24,2015-11-27,2641,2137,1367,1151,1118,1285,1264,1184,1278,408,25,677,548,0.014132762312633832
403,46544244,,,,3.8,4.5,10.26,27.8,0,8.7,1.4,55.9,61.165701729,16.175067181,2015-11-10,2015-10-24,2015-11-27,2207,1692,1055,770,796,977,1016,936,1070,383,16,480,448,0.09730363423212192
404,46164258,,,,3.6,4.47,11.54,46.7,0,17.6,2.1,60.5,61.319499055,15.494864597000001,2015-11-11,2015-10-25,2015-11-28,2544,1979,1340,1096,1180,1391,1382,1316,1369,533,24,801,689,0.0912106135986733
405,46564270,,,,3.7,4.58,33.8,91.2,0,21.4,4.5,187.2,61.397182015,16.257276357000002,2015-11-13,2015-10-27,2015-11-30,3302,2881,2196,2124,2194,2320,2412,2385,2470,831,27,1798,1472,0.05788423153692615
406,46484270,,,,4.4,4.66,37.1,61.6,0,8.1,4.3,35.0,61.403483703,16.108608284000002,2015-11-10,2015-10-24,2015-11-27,3311,2755,2100,2154,2193,2390,2518,2415,2627,956,20,2106,1973,0.05712409717662508
407,45023726,,,,5.8,6.15,19.52,20.7,0,21.3,2.2,174.8,56.603745751000005,12.94541443,2015-10-03,2015-09-16,2015-10-20,1463,1247,1114,1286,1376,1586,1745,1701,1977,650,14,2636,1851,0.13893538667559424
408,47644078,,,,5.0,5.54,12.77,27.3,0,5.7,1.6,108.0,59.582289526000004,17.840842392,2015-09-19,2015-09-02,2015-10-06,4547,4149,3836,3901,3998,4353,4533,4289,4688,1835,18,3887,3267,0.04737484737484737
409,46543938,,,,4.6,4.89,21.6,18.1,0,32.3,1.9,55.8,58.423502067,15.696273146,2015-09-25,2015-09-08,2015-10-12,601,557,544,554,546,577,598,562,605,359,131,240,245,0.007168458781362007
410,47123976,,,,3.9,4.12,14.87,31.3,0,10.4,1.9,42.9,58.718258856999995,16.747243855,2015-09-27,2015-09-10,2015-10-14,6623,6802,6373,6863,6980,7269,7570,7368,7693,3360,256,5746,5063,0.03548591103928044
411,47183978,,,,4.2,4.5,38.5,43.0,0,20.4,3.2,160.3,58.731006541000006,16.853624490999998,2015-09-27,2015-09-10,2015-10-14,7158,6888,6515,7002,7191,7550,7860,7465,8075,3727,381,5787,5100,0.03200387087855119
412,46804270,,,,4.2,4.77,5.25,15.3,0,0.0,0.9,27.9,61.37737132,16.702939565999998,2015-11-15,2015-10-29,2015-12-02,3728,3712,3149,3659,3778,4133,4282,4180,4558,1316,27,3817,3171,0.06646255899987243
413,46684278,,,,3.6,4.24,41.6,64.4,0,77.2,2.8,159.5,61.45913438,16.494764027000002,2015-11-14,2015-10-28,2015-12-01,2401,1994,1370,1328,1467,1671,1793,1627,1893,664,25,1105,922,0.10118443316412859
414,46364254,,,,3.7,4.26,6.25,28.8,0,15.1,1.2,36.9,61.269153956000004,15.859171879000002,2015-11-10,2015-10-24,2015-11-27,3139,3231,2687,2954,3086,3421,3630,3774,3765,1194,30,3398,3339,0.12187871581450654
415,47844066,,,,4.6,4.96,32.8,41.0,0,17.0,3.5,66.9,59.454896979,18.166232723,2015-09-13,2015-08-27,2015-09-30,2946,2643,2260,2273,2421,2894,3102,3008,3199,1105,19,2811,2381,0.13917818594963074
416,46544262,,,,4.1,4.45,53.7,66.1,0,42.8,4.7,152.5,61.32705631,16.206173516,2015-11-13,2015-10-27,2015-11-30,2106,1601,1004,761,821,939,998,898,1079,417,24,503,321,0.08257986738999397
417,46544290,,,,3.9,4.15,25.5,23.7,0,18.3,1.4,35.6,61.578065715,16.255283932,2015-11-12,2015-10-26,2015-11-29,2019,1465,887,541,537,663,706,577,545,323,22,121,60,0.03220035778175313
418,46324274,,,,3.9,4.82,13.61,57.3,0,20.1,2.7,70.9,61.45151317,15.81765218,2015-11-11,2015-10-25,2015-11-28,2940,2651,1984,2080,2278,2594,2690,2474,2796,820,14,2029,1784,0.08651734738691261
419,44923902,,,,4.5,4.96,17.81,17.7,0,49.9,1.3,57.9,58.188164868,12.903416135,2015-10-02,2015-09-15,2015-10-19,2241,1731,1529,1427,1592,2054,2319,2061,2536,1223,149,1977,1832,0.18176605504587157
420,44963922,,,,5.8,6.04,21.4,18.8,0,16.3,2.1,134.2,58.36635411899999,12.986083413,2015-09-11,2015-08-25,2015-09-28,146,143,142,178,186,207,230,229,261,69,1,285,166,0.12530712530712532
421,45643980,,,,5.8,5.97,27.3,13.5,0,20.5,1.4,204.8,58.856386711000006,14.205165368,2015-09-16,2015-08-30,2015-10-03,1366,1076,868,903,966,1080,1161,1133,1257,337,9,1346,1065,0.11296660117878192
422,45063932,,,,5.2,5.57,25.0,22.8,0,32.7,2.1,85.0,58.452310235,13.164408567999999,2015-09-13,2015-08-27,2015-09-30,144,132,129,147,153,174,190,193,216,59,1,271,213,0.13529411764705881
423,44943870,,,,4.5,4.71,24.5,25.8,0,46.5,2.4,25.3,57.899969813999995,12.914235962000001,2015-09-19,2015-09-02,2015-10-06,5737,5520,5393,5889,6086,6575,6944,6711,7140,3559,45,5722,4485,0.06523809523809523
424,45063878,,,,3.3,4.22,29.7,164.0,0,46.9,8.7,112.7,57.967270178999996,13.122268363,2015-09-20,2015-09-03,2015-10-07,4543,4324,4161,4411,4588,5081,5379,5238,5515,2555,36,4457,3813,0.08570836356099078
425,45764468,,,,4.4,4.71,11.83,10.2,0,6.0,1.0,28.3,63.232464236999995,15.052386575999998,2015-10-26,2015-10-09,2015-11-12,4741,4494,3889,4244,4533,4814,4972,4818,5112,3156,747,2207,2225,0.06334142573383358
426,45784454,,,,3.7,4.13,15.85,34.3,0,8.3,1.6,85.9,63.105326427,15.07034815,2015-10-29,2015-10-12,2015-11-15,3828,3576,3063,3283,3403,3582,3722,3593,3818,2084,146,1209,1229,0.04508435136707388
427,46084384,,,,4.0,4.12,48.2,29.3,0,21.5,1.8,73.0,62.45608977,15.543115005,2015-11-14,2015-10-28,2015-12-01,2098,1561,986,921,1030,1197,1332,1321,1559,571,16,850,535,0.1784121320249777
428,45644380,,,,3.4,4.21,18.02,79.3,0,29.2,2.9,186.0,62.448968099,14.6905807,2015-11-14,2015-10-28,2015-12-01,4813,4973,3856,4244,4196,4512,4672,4735,4635,1459,115,900,853,0.05468314957122174
429,45244382,,,,3.6,4.45,6.25,21.1,0,22.2,1.0,42.7,62.489003918,13.922556954000001,2015-11-08,2015-10-22,2015-11-25,3504,2819,1897,1612,1666,1974,2011,1778,1893,432,27,151,177,0.04896755162241888
430,46804702,,,,4.5,4.67,3.96,9.3,0,26.3,0.6,27.4,65.248982172,17.646430425,2015-10-24,2015-10-07,2015-11-10,3713,3527,3010,3231,3452,3840,4005,3909,4211,1795,405,3105,2678,0.0949579831932773
431,46924690,,,,3.8,4.56,8.52,30.6,0,26.8,1.5,90.5,65.129371384,17.868514718,2015-10-24,2015-10-07,2015-11-10,2903,2373,1941,1938,2226,2654,2771,2631,3026,1638,362,2001,1891,0.15167432698621142
432,45904450,,,,3.8,4.34,5.07,33.1,0,9.5,1.1,42.5,63.061397341,15.299802558,2015-10-26,2015-10-09,2015-11-12,3807,3478,2980,3207,3353,3556,3646,3459,3743,1927,96,1399,1405,0.037803780378037805
433,46244458,,,,3.9,4.07,35.8,30.8,0,47.8,1.7,72.3,63.108647149,15.980955870999999,2015-10-27,2015-10-10,2015-11-13,5385,5039,4418,4774,5062,5187,5286,5056,5377,3857,1354,2227,2309,0.02868769074262462
434,46144454,,,,3.4,3.93,30.8,104.9,0,41.6,3.7,164.3,63.080275396000005,15.777518168,2015-10-27,2015-10-10,2015-11-13,6397,6118,5479,6029,6355,6445,6597,6406,6692,5026,1890,2835,3034,0.030317651789304383
435,46104440,,,,3.9,4.21,14.99,17.7,0,14.0,0.9,44.5,62.95749587,15.675067105999998,2015-10-27,2015-10-10,2015-11-13,4872,4468,3831,4214,4479,4669,4726,4459,4676,3569,1325,2034,2063,0.02824858757062147
436,45004474,,,,4.2,4.69,7.44,32.1,0,18.9,1.7,79.6,63.328464381,13.556250562999999,2015-10-28,2015-10-11,2015-11-14,4830,4469,3890,4021,4194,4268,4320,4233,4373,2997,926,1301,1364,0.025684516598013084
437,46924698,,,,4.1,4.62,6.08,11.8,0,30.8,0.7,30.8,65.201070181,17.889331318,2015-10-24,2015-10-07,2015-11-10,4164,4044,3566,4087,4323,4438,4551,4602,4724,2462,749,3621,3183,0.059270341811485786
438,44764456,,,,4.1,4.65,6.44,58.1,0,16.9,2.7,54.0,63.176578522,13.063308702999999,2015-11-10,2015-10-24,2015-11-27,5383,4888,4063,4452,4752,4860,5097,4942,5249,4138,1668,1919,2129,0.05216095380029806
439,44864414,,,,3.7,4.34,9.84,39.3,0,30.5,1.7,68.1,62.794365111000005,13.219789455999999,2015-11-07,2015-10-21,2015-11-24,3654,3040,2192,2248,2527,3082,3265,2608,3307,891,29,340,253,0.07413509060955518
440,44824420,,,,4.5,4.67,45.3,35.9,0,27.6,1.4,135.3,62.850016112,13.147469091,2015-11-07,2015-10-21,2015-11-24,5783,7093,6607,8631,7122,8027,7976,9586,9005,2058,31,1315,1095,0.05242356041060548
441,45284442,,,,3.6,4.08,5.24,31.9,0,0.0,1.6,37.7,63.026734937,14.071690466,2015-11-08,2015-10-22,2015-11-25,6557,6250,5375,6093,6427,6680,6915,6487,6980,4310,1799,3576,3268,0.03131955484896661
442,45364402,,,,3.4,4.19,10.31,163.3,0,37.1,6.6,126.4,62.66267418100001,14.178485893,2015-11-08,2015-10-22,2015-11-25,5211,4710,4025,4692,5379,6246,6708,6041,6943,1985,39,1263,1102,0.12568713314078078
443,45304402,,,,3.9,4.48,3.32,23.6,0,20.3,0.9,26.5,62.665841484,14.062144854000001,2015-11-08,2015-10-22,2015-11-25,5763,5158,4228,4539,5222,5690,5914,5412,5985,1674,26,1245,1121,0.08772987639433223
444,45484366,,,,4.1,4.29,19.64,28.0,0,7.5,1.6,30.8,62.332388035,14.364644094,2015-11-15,2015-10-29,2015-12-02,3506,3010,2277,2473,2847,3912,4236,3548,4128,1223,24,401,301,0.1785417704700216
445,44764492,,,,4.0,4.32,8.91,13.7,0,7.1,1.3,46.5,63.500832081000006,13.097123697999999,2015-11-10,2015-10-24,2015-11-27,5799,5982,5107,5645,5895,5969,6114,6511,5980,4726,2859,3633,3375,0.07124053965120106
446,45844438,,,,4.8,5.01,69.1,50.2,0,14.7,3.5,113.0,62.957596296000006,15.163379604000001,2015-10-29,2015-10-12,2015-11-15,3719,3352,2819,3088,3195,3242,3285,3217,3362,2350,822,1744,1666,0.020459952418715305
447,45144372,,,,4.2,4.52,6.27,15.7,0,18.6,0.6,25.7,62.403935481000005,13.718772115999998,2015-11-12,2015-10-26,2015-11-29,4709,3796,2628,2262,2897,3576,3437,2492,3539,1310,20,312,268,0.048380311316785864
448,45024382,,,,3.5,4.37,9.97,99.7,0,31.1,4.6,134.5,62.499455798999996,13.498207695,2015-11-12,2015-10-26,2015-11-29,4192,3504,2506,2312,2339,2622,2979,2780,2570,961,24,236,178,0.09190887666928516
449,44944384,,,,4.0,4.28,32.5,97.0,0,28.2,3.6,62.3,62.520960347,13.345802163,2015-11-12,2015-10-26,2015-11-29,4495,4752,4167,4577,5158,5581,5680,5761,6143,1417,22,573,543,0.11452892242213195
450,45764378,,,,3.9,4.41,5.09,15.9,0,5.7,0.8,31.2,62.423615995,14.918579178,2015-11-14,2015-10-28,2015-12-01,3700,3524,2817,2843,3158,3888,4042,4111,4312,1632,443,1432,1333,0.18234109864825998
451,44844482,,,,4.0,4.56,7.92,35.8,0,15.8,2.1,86.6,63.407498039,13.246780513,2015-11-10,2015-10-24,2015-11-27,3338,3123,2465,2768,2979,3091,3123,3115,3034,2512,1517,1971,1763,0.05898351181370049
452,44884472,,,,4.7,4.94,70.8,45.8,0,16.6,4.1,167.3,63.315753276,13.316197894,2015-10-28,2015-10-11,2015-11-14,6399,5964,5119,5633,5808,5917,6024,5854,6117,4963,2242,2464,2549,0.01923913989727518
453,46544052,,,,5.8,6.05,13.52,19.0,0,69.4,2.3,195.9,59.444950803999994,15.864294019,2015-09-04,2015-08-18,2015-09-21,1451,1354,1287,1515,1618,1848,2034,1960,2207,936,21,2329,1664,0.12805755395683452
454,46923952,,,,5.0,5.24,22.5,14.0,0,15.7,1.4,70.9,58.520006429,16.365381604,2015-09-11,2015-08-25,2015-09-28,1390,1172,1004,1076,1124,1288,1456,1484,1661,380,14,1351,714,0.159375
455,46863958,,,,5.1,5.39,21.2,16.0,0,17.1,1.5,87.3,58.578496881999996,16.272410743,2015-09-14,2015-08-28,2015-10-01,2356,2212,1987,2085,2285,2730,2954,2933,3183,865,18,2532,1853,0.16899163013152652
456,47384720,,,,4.2,5.05,5.52,19.8,0,58.1,1.1,33.1,65.34806369399999,18.922009887999998,2015-10-23,2015-10-06,2015-11-09,6222,5880,5237,5824,6148,6358,6511,6297,6479,5418,2555,2878,3048,0.03902318290570085
457,45844432,,,,4.0,4.34,28.5,46.0,0,97.3,1.9,84.4,62.903680842,15.154109379000001,2015-10-29,2015-10-12,2015-11-15,2939,2767,2210,2237,2324,2448,2576,2595,2581,1382,286,1037,1029,0.07408940397350994
458,45744436,,,,4.0,4.33,14.26,27.4,0,32.5,1.7,64.8,62.946115968,14.96475625,2015-10-29,2015-10-12,2015-11-15,3312,2757,2359,2405,2555,2718,2827,2605,2892,1985,614,1134,1197,0.03992015968063872
459,45724432,,,,5.2,5.62,13.68,135.7,0,10.2,6.8,212.3,62.911430386000006,14.919743438,2015-10-29,2015-10-12,2015-11-15,6276,6631,5494,5884,6082,6226,6381,6566,6171,5413,3102,2887,2947,0.054779116465863455
460,45644470,,,,4.0,4.51,5.74,10.6,0,32.2,0.8,61.7,63.258048783,14.818334265999999,2015-10-26,2015-10-09,2015-11-12,3582,3171,2669,2733,2855,3072,3192,3227,3294,2436,1107,1812,1802,0.08288590604026845
461,47284752,,,,3.4,4.1,6.27,151.4,0,36.8,4.3,67.0,65.645822935,18.80435618,2015-10-21,2015-10-04,2015-11-07,6348,6209,5501,6093,6368,6472,6586,6689,6750,5769,2871,3205,3371,0.046628070724456266
462,47584750,,,,3.3,4.04,7.99,37.1,0,27.4,1.1,40.7,65.592519616,19.438961719,2015-10-22,2015-10-05,2015-11-08,2906,2777,2252,2357,2474,2589,2699,2738,2622,1879,1007,1547,1421,0.07477919528949951
463,47584742,,,,4.4,5.18,5.16,17.7,0,61.8,0.9,33.3,65.521034214,19.413623327,2015-10-22,2015-10-05,2015-11-08,4092,3737,3058,3326,3534,3700,3891,3676,3980,3278,1650,2150,2200,0.04998571836618109
464,47284720,,,,4.2,4.3,16.67,21.7,1,12.6,1.1,33.9,65.359463573,18.710395464,2015-10-23,2015-10-06,2015-11-09,4609,4350,3840,4158,4458,4754,4914,4930,5083,3270,1133,2163,2155,0.08494718309859155
465,47264722,,,,3.9,4.17,10.87,21.0,0,11.4,1.2,30.4,65.379609738,18.673831665,2015-10-23,2015-10-06,2015-11-09,4571,4233,3662,4109,4325,4644,4872,4624,5109,3233,999,2203,2236,0.058971716477728156
466,47204720,,,,3.4,4.12,8.7,22.5,0,27.1,1.4,45.4,65.36838768,18.54098267,2015-10-23,2015-10-06,2015-11-09,4012,3854,3254,3529,3807,4226,4514,4370,4699,2789,1057,2443,2262,0.1064691733130776
467,47364724,,,,4.7,5.22,4.59,15.9,0,0.0,1.0,21.9,65.386146315,18.891542882,2015-10-24,2015-10-07,2015-11-10,6405,6288,5613,6249,6553,6661,6845,6755,6835,5542,2795,3111,3229,0.038911104275607504
468,47504760,,,,3.7,4.43,6.33,33.2,0,18.3,1.8,50.0,65.691595381,19.299637608,2015-10-21,2015-10-04,2015-11-07,5850,5367,4820,5374,5641,5915,6223,5878,6290,5484,3134,3336,3605,0.04479203697120512
469,46484612,,,,4.5,4.97,8.03,19.5,1,12.6,1.2,39.0,64.471335274,16.768221102000002,2015-10-20,2015-10-03,2015-11-06,5455,5058,4452,4938,5208,5312,5441,5213,5539,4664,2283,2728,2814,0.027090927002265786
470,46684634,,,,4.2,4.38,6.94,29.6,0,6.8,1.6,24.6,64.650671353,17.230185619,2015-10-21,2015-10-04,2015-11-07,4393,4027,3545,3840,4127,4234,4342,4264,4374,3719,1942,2322,2330,0.05231984205330701
471,46684638,,,,4.1,4.64,3.75,37.3,0,12.8,1.9,19.2,64.686549135,17.239532294,2015-10-21,2015-10-04,2015-11-07,4766,4536,3937,4401,4588,4752,4817,4727,4902,4055,2109,2452,2554,0.03571428571428571
472,46904622,,,,4.0,4.1,13.94,29.1,0,7.3,1.6,20.8,64.521965273,17.655277631,2015-10-23,2015-10-06,2015-11-09,5431,5410,4757,5187,5448,5526,5616,5686,5648,4711,2439,2731,2802,0.0458934976547411
473,46564612,,,,4.8,5.24,2.62,2.0,0,4.4,0.2,14.2,64.464268332,16.932696721,2015-10-26,2015-10-09,2015-11-12,5191,5060,4471,4824,5137,5287,5373,5387,5383,4591,2467,2860,2921,0.05513661737342082
474,46743856,,,,4.1,4.89,20.1,83.5,0,24.8,5.1,85.9,57.674403202,15.916009119000002,2015-11-18,2015-11-01,2015-12-05,2966,2481,2113,2383,2694,3192,3518,2716,3783,1373,27,2771,2605,0.06530692292606394
475,45883846,,,,3.8,3.8,101.2,260.4,0,33.0,15.9,107.1,57.640874851999996,14.468091525,2015-07-18,2015-07-01,2015-08-04,8133,7919,7422,8034,8013,8235,8553,8103,8698,3113,28,4811,3043,0.0042758877114705334
476,46704276,,,,4.2,5.08,7.17,14.9,0,38.0,1.1,43.8,61.439553518000004,16.528307915,2015-11-14,2015-10-28,2015-12-01,3302,2699,1993,1925,1983,2152,2136,2075,2244,867,28,1483,1107,0.0375
477,48384984,,,,3.8,4.3,3.28,14.8,0,30.9,0.7,17.9,67.566848357,22.093632583,2015-07-26,2015-07-09,2015-08-12,350,409,379,365,386,470,498,525,520,212,3,367,301,0.1797752808988764
