,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Fecha,FechaAntes,FechaDespues,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,B1cr,B2cr,B3cr,B4cr,B5cr,B6cr,B7cr,B8cr,B9cr,B10cr,B11cr,B12cr,NDVI
577,30041718,,,,7.7,8.24,22.8,9.4,488,29.3,1.2,500.0,37.382834220999996,-4.858307247,2015-06-25,2015-06-08,2015-07-12,1582,1614,1767,2341,2363,2621,2853,2867,3159,1017,15,3641,2801,643863179.0744463,2270029673.590505,5477099236.641225,556962025.3164556,7087912087.912071,5484633569.739952,280000000.0000003,9153605015.673992,-26641791044.77612,-2338935574.2296915,15095753538.717745,-1426872770.511296,3.271964777698306e+16,4.75826344666279e+16,-4.694787415386233e+16,1.6534050791381302e+17,-4.404611313659658e+16,-1.2304098273616907e+17,1.7747210031348003e+17,-1.1221127291677165e+18,3.022743217729655e+17,4.069722015160466e+16,-6.878695382693194e+16,1.0,0.9130324352564815,0.874917652087586,0.9708574759981762,0.9234482192808364,0.9725709241911447,1.0,0.9431500634437483,1.0,0.31674947038140266,0.004302401003993133,1.0,0.1009984639016897
578,35802100,,,,7.7,8.29,21.5,0.8,515,34.7,0.7,118.3,41.609612775,1.121984013,2015-07-21,2015-07-04,2015-08-07,1812,1756,1952,2427,2592,3056,3425,3281,3730,717,12,3923,2962,-1126760563.380281,2908011869.4362025,4532442748.091606,4177215189.8734174,12747252747.252716,8723404255.319149,-2880000000.0000033,14075235109.717886,-37475124378.10945,-1645658263.3053217,16282264779.350552,-1632410395.787328,8.118254391984872e+16,2.4101348348003028e+16,-3389575937196460.0,2.1696297613618477e+17,-1.105452882399329e+17,-2.7431215733615018e+17,3.3910470219435814e+17,-1.6159987300259374e+18,4.456401258060215e+17,4.184855985680642e+16,-7.458232795644418e+16,1.0,0.8575419142816485,0.8245427057412748,0.8472948540930432,0.8493493685418838,0.9477782764852419,1.0,0.9085615749389281,1.0,0.19116343818460427,0.0031079177766949323,1.0,0.149614576033637
579,35862102,,,,7.5,8.02,17.13,7.0,330,8.7,1.2,133.1,41.633887646999995,1.190752094,2015-07-22,2015-07-05,2015-08-08,1727,1834,1997,2700,2650,2908,3278,3208,3531,757,18,4425,3298,2152917505.03018,2418397626.1127605,6708015267.175577,-1265822784.8101265,7087912087.912071,8747044917.257683,-1400000000.0000014,10125391849.529793,-34502487562.18905,-1725023342.670401,18347210657.78519,-1914387633.7693224,5341652335665602.0,6.364417865078365e+16,-7.608624095406211e+16,2.114869588030936e+17,4.558057223476944e+16,-2.3988285856401146e+17,2.3050783699059616e+17,-1.3989930850068618e+18,4.0767990322784384e+17,4.685395424942948e+16,-8.435303202145931e+16,1.0,0.9387542001699481,0.8832275127871551,0.9857763594024217,0.907815707362759,0.9425968593473087,1.0,0.934607577880052,1.0,0.20871446279510178,0.0043496128612264436,1.0,0.08598510494245093
580,35922102,,,,7.5,7.96,22.3,9.3,391,10.4,1.7,226.7,41.640174948,1.26213395,2015-07-23,2015-07-06,2015-08-09,1392,1408,1416,1739,1863,2014,2223,2150,2491,530,15,3476,2547,321931589.53722316,118694362.01780419,3082061068.702292,3139240506.3291135,4148351648.3516383,4940898345.153665,-1460000000.0000017,10689655172.413807,-24390547263.68159,-1202147525.676937,14408825978.351383,-1578053337.8630881,-4089280231779051.0,4.396686508433959e+16,545605320866617.9,2.5547117519557588e+16,2.1773260901154516e+16,-1.5132147388070134e+17,2.4299310344827645e+17,-1.0996928663352803e+18,2.8841293206473446e+17,3.6440180915098776e+16,-6.6556533373082776e+16,1.0,0.9254439296478452,0.8344335959673623,0.8827919813023605,0.8988037762777886,0.9291595487162981,0.9759799765687234,0.8928853482267618,1.0,0.2041026184180286,0.004746660965885302,1.0,0.10568269478014912
581,35982096,,,,7.3,7.83,17.14,19.4,298,42.8,1.9,246.7,41.592580975,1.341141319,2015-07-24,2015-07-07,2015-08-10,1511,1628,1766,2283,2201,2609,2883,2911,3282,703,16,3923,2854,2354124748.4909444,2047477744.8071222,4933206106.870233,-2075949367.0886075,11208791208.791182,6477541371.158392,560000000.0000006,11630094043.887161,-32077114427.860695,-1603641456.5826328,16265611990.008337,-1815865466.2816377,-6169959832672474.0,4.281496086147049e+16,-6.688125452250806e+16,3.363225462248048e+17,-1.2997939114375765e+17,-1.3989459506284611e+17,2.2140188087774346e+17,-1.370131927014041e+18,3.790232956626624e+17,4.171160935245323e+16,-7.527675876890086e+16,1.0,0.9467454968968279,0.8819277889759854,0.9347960935232721,0.8439375769933964,0.9450255088684066,0.9811823631924632,0.9246771437244953,1.0,0.20980020993289222,0.004304042999056012,1.0,0.1209087408548325
582,35402092,,,,7.7,8.32,31.0,16.2,265,14.1,1.2,191.0,41.494380676999995,0.6575898370000001,2015-08-10,2015-07-24,2015-08-27,1504,1443,1622,2079,2120,2747,3093,2985,3265,812,17,3316,2569,-1227364185.1106632,2655786350.148369,4360687022.900766,1037974683.5443038,17225274725.274685,8179669030.732861,-2160000000.0000024,8777429467.08465,-30509950248.756218,-1855742296.918767,13734388009.991684,-1268897570.9189742,7.813180151426619e+16,2.529526220700887e+16,-3.1705270413706724e+16,4.0980506434760454e+17,-2.4850565094895062e+17,-2.44436620111888e+17,2.1874858934169328e+17,-1.2315793014370191e+18,3.563956212915106e+17,3.63915273270552e+16,-6.2461638554998616e+16,1.0,0.8311225187079676,0.7907915668158438,0.8182619216661777,0.7778956169925826,0.9487568276127927,1.0,0.9333940905639083,1.0,0.24828201539738112,0.005152070025100409,1.0,0.17890995260663506
583,35502098,,,,7.8,8.29,42.7,6.5,275,9.6,1.4,102.9,41.559243328,0.768139859,2015-08-04,2015-07-18,2015-08-21,3348,2800,2566,2908,3186,3852,4250,3699,4448,2748,776,3531,3029,-11026156941.649893,-3471810089.0207725,3263358778.6259565,7037974683.544303,18296703296.70325,9408983451.536642,-11020000000.000011,23479623824.45144,-21144278606.96517,-4603174603.1746025,11469608659.450466,-852726346.1865127,1.519989306364007e+17,9.992832147843813e+16,3.6017327337007144e+16,2.8503110413060624e+17,-2.441681276144667e+17,-4.8295469152568915e+17,6.899924764890296e+17,-1.398868414777952e+18,2.057351244252558e+17,3.751816821341051e+16,-5.1300312263268056e+16,1.0,0.80464107590114,0.7013672978487944,0.7387245645120595,0.7883650738309256,0.9309264232374957,1.0,0.8462828409805154,1.0,0.6298831974355047,0.19855295871787057,0.9664761140325171,0.11972150749205387
584,35402098,,,,7.7,8.32,14.45,9.4,378,0.0,0.9,55.0,41.548150252,0.6494001389999999,2015-07-30,2015-07-13,2015-08-16,1750,1609,1617,1908,2033,2338,2602,2480,2827,785,232,3074,2297,-2837022132.796779,118694362.01780419,2776717557.25191,3164556962.025316,8379120879.120859,6241134751.773049,-2440000000.000003,10877742946.708477,-25398009950.248756,-1290849673.202614,11831806827.643639,-1319857312.722949,5.947115683731553e+16,3.94365459233547e+16,3700757679135556.0,1.3201427638216563e+17,-5.873588261944518e+16,-2.0522777190952842e+17,2.6635485893416992e+17,-1.137170937208692e+18,2.998403019533102e+17,3.0631784549127564e+16,-5.475297310727143e+16,1.0,0.8572915894649538,0.7892213971809705,0.8237210076499282,0.841080997988486,0.9314647820786144,0.9938959313178449,0.9032676910133338,1.0,0.27509942769362467,0.07746790753461086,1.0,0.13035551504102094
585,36062060,,,,7.6,8.23,16.52,11.0,307,0.0,1.0,92.4,41.277699564,1.48108454,2015-09-12,2015-08-26,2015-09-29,1282,939,782,720,786,1038,1164,1067,1274,468,13,1515,1016,-6901408450.704222,-2329376854.599407,-591603053.4351149,1670886075.949367,6923076923.076906,2978723404.255319,-1940000000.0000021,6489028213.166152,-10024875621.890547,-1062091503.2679735,6253122398.00167,-847630372.0061152,9.19925874467769e+16,2.578299408255627e+16,2.1588636730767972e+16,1.3296685688930477e+17,-1.0836136040718619e+17,-1.1628187716915653e+17,1.6858056426332326e+17,-5.1767723620867456e+17,1.1147741441072853e+17,1.7075662701376382e+16,-2.9561835012522024e+16,1.0,0.7268425922994158,0.5990959932582548,0.5429239421589469,0.5892000413282341,0.7739021554308793,0.8624320951557747,0.7847779617468658,0.932672229904948,0.33864819043810185,0.008860377263607253,1.0,0.19418019026301064
586,30741676,,,,7.5,7.96,22.2,7.7,634,12.0,2.9,358.5,37.128065879,-4.006071637,2015-08-12,2015-07-26,2015-08-29,1718,1642,1790,2293,2536,3056,3460,3357,3829,1162,19,4056,2913,-1529175050.30181,2195845697.3293777,4799618320.61069,6151898734.177215,14285714285.71425,9550827423.167849,-2060000000.0000024,14796238244.514124,-33171641791.044773,-2668067226.8907557,16806827643.63032,-1941566162.7314422,7.495011564650272e+16,3.863164129497498e+16,1.2903439060749288e+16,2.0591938105157053e+17,-1.3007930941061512e+17,-2.7448764593777424e+17,3.371247648902829e+17,-1.5036952989203436e+18,3.793976935840052e+17,4.5459605206631816e+16,-7.805326314055693e+16,1.0,0.8324188977523487,0.7722877657685087,0.8032714090537528,0.8295994827493006,0.9422390126950552,1.0,0.910922590648855,1.0,0.30155446740904335,0.004770031265475116,1.0,0.18831858407079646
587,30521698,,,,7.5,8.1,15.21,0.5,551,6.1,0.8,360.9,37.28738541,-4.289494645,2015-08-06,2015-07-20,2015-08-23,1599,1721,1852,2065,2307,2802,3149,3000,3430,919,18,3634,2582,2454728370.2213264,1943620178.0415435,2032442748.0916045,6126582278.481012,13598901098.901066,8203309692.671394,-2980000000.0000033,13479623824.451427,-31231343283.58209,-2103174603.1746027,15054121565.36221,-1786988279.259385,-1.0283867045870876e+16,1317842285609213.8,3.906621689302873e+16,1.8917262836506464e+17,-1.4823053313817744e+17,-2.643808437983782e+17,3.29192476489029e+17,-1.4015977149853783e+18,3.622906552289488e+17,4.0049710944296936e+16,-7.0112863632895944e+16,1.0,0.9427518410501391,0.8683904275173788,0.7910951424188994,0.8267850901258276,0.9478325208454781,1.0,0.9034646047425089,1.0,0.26623034652556227,0.005044025415123815,1.0,0.18460019743336625
588,30721674,,,,7.6,8.08,16.94,16.1,794,33.0,1.7,128.3,37.106930998,-4.0245189,2015-08-11,2015-07-25,2015-08-28,1974,2058,2312,2975,3169,3611,4001,3874,4366,1327,19,4840,3677,1690140845.0704217,3768545994.065283,6326335877.862599,4911392405.063291,12142857142.857113,9219858156.028368,-2540000000.000003,15423197492.163029,-37798507462.68656,-3053221288.5154057,20070774354.704426,-1975539323.9340923,4.181901708239155e+16,3.79494048041145e+16,-1.3501369015260588e+16,1.8307505665300816e+17,-8.030216996782246e+16,-2.780108311117818e+17,3.5926394984326106e+17,-1.6683920048542213e+18,4.3215530067377056e+17,5.397758086652621e+16,-9.178315436568915e+16,1.0,0.9065230340190699,0.8652962174999952,0.902465034299197,0.8972388128288754,0.9632180599498978,1.0,0.917176473172899,1.0,0.30043827485980773,0.004052908872746236,1.0,0.13126003796174626
589,30521688,,,,7.5,7.82,27.5,14.1,358,0.0,1.4,283.6,37.198319094,-4.270960702,2015-08-06,2015-07-20,2015-08-23,1506,1455,1571,2017,2239,2692,3073,2998,3298,1050,19,3467,2430,-1026156941.6498988,1721068249.2581606,4255725190.8396974,5620253164.556962,12445054945.054914,9007092198.58156,-1500000000.0000017,9404388714.733553,-27960199004.975124,-2406629318.394024,14354704412.989185,-1761508408.3573978,5.52761607828583e+16,3.760618607687741e+16,1.3020305092722e+16,1.7277979191134054e+17,-9.4449526002015e+16,-2.4839461462367757e+17,2.1808777429467133e+17,-1.1713036902730007e+18,3.178304687385709e+17,3.9125428878112056e+16,-6.70949742770466e+16,1.0,0.8386209783407236,0.7680144053433279,0.7977385717703024,0.8260796976017906,0.9353379581121879,1.0,0.9338508880924752,1.0,0.31663309967961856,0.005567271780977714,1.0,0.19561316051844466
590,29461720,,,,7.4,7.98,15.99,12.7,346,27.7,1.1,375.1,37.296768498,-5.5031270910000005,2015-08-14,2015-07-28,2015-08-31,1967,1853,1911,2211,2428,2941,3305,3141,3646,974,17,3915,2947,-2293762575.452715,860534124.6290803,2862595419.84733,5493670886.075949,14093406593.406559,8605200945.626476,-3280000000.000004,15830721003.134815,-33233830845.77114,-2233893557.422969,16228143213.988354,-1644301002.2082555,6.3466734408084376e+16,2.9704173519558612e+16,2.510568192966241e+16,2.177148280336863e+17,-1.507748804335184e+17,-2.8097401762710355e+17,3.822144200626968e+17,-1.5380737256710351e+18,3.8557135930781306e+17,4.309532392953156e+16,-7.4406512140702e+16,1.0,0.8559919248647239,0.7854815045979541,0.775825533089964,0.8074425401622709,0.9331031316758193,0.9954379478037964,0.8925627447767986,1.0,0.2650430070086572,0.004440110844805973,1.0,0.17376681614349776
591,29301726,,,,7.5,7.86,19.32,8.1,237,0.0,1.2,609.9,37.320576662,-5.691872663,2015-08-18,2015-08-01,2015-09-04,1571,1485,1492,1826,1987,2169,2439,2330,2814,677,12,3676,2494,-1730382293.7625744,103857566.76557866,3187022900.763361,4075949367.0886073,4999999999.999988,6382978723.404255,-2180000000.0000024,15172413793.103466,-26579601990.04975,-1552287581.699346,15253955037.468786,-2007813827.0766096,3.690623461827268e+16,4.5744292789284616e+16,8482122770279074.0,2.3393686909148868e+16,3.7993920972644616e+16,-2.0243448518686186e+17,3.4704827586206976e+17,-1.3088406201615444e+18,3.1128500507898515e+17,3.923025821467817e+16,-7.186415014381934e+16,1.0,0.8646835806154243,0.7787390572842412,0.8208195348939271,0.8487995835940763,0.8859681777871732,0.9480077623202516,0.8566054827594708,1.0,0.23292381391781716,0.0035298669631315055,1.0,0.12127045235803655
592,29982076,,,,5.5,5.47,8.66,7.8,0,15.1,1.0,117.0,40.543922967,-5.6688472339999985,2015-07-02,2015-06-15,2015-07-19,1416,1355,1428,1844,2075,2320,2623,2600,3022,1304,19,3887,2504,-1227364185.1106632,1083086053.4124632,3969465648.8549643,5848101265.822784,6730769230.769215,7163120567.375886,-460000000.00000054,13228840125.391865,-21368159203.9801,-2999533146.5919695,16103247293.921743,-2349244097.1632414,4.648793236465041e+16,4.282462307778193e+16,1.792591237564715e+16,2.2346024429023548e+16,1.1877783972710722e+16,-1.8021561625002096e+17,2.737768025078376e+17,-1.0845454335226333e+18,2.284654982262205e+17,4.4590990757501656e+16,-7.682136299369274e+16,1.0,0.8441617301735447,0.7670631375740725,0.8157552273065112,0.8607077688496623,0.9100417282166847,0.9677844666757477,0.8963667084241314,1.0,0.4186394996365232,0.005263741913529787,1.0,0.1701170117011701
593,29321682,,,,7.5,8.05,18.39,7.3,551,20.7,1.5,391.6,36.933849412,-5.580878747000001,2015-07-24,2015-07-07,2015-08-10,1578,1597,1655,2154,2312,2584,2929,2906,3346,956,15,4098,2665,382293762.5754525,860534124.6290803,4761450381.679393,3999999999.9999995,7472527472.527454,8156028368.794326,-460000000.00000054,13793103448.275879,-29726368159.20398,-2196545284.780578,16998334721.06579,-2434177000.169866,9622542496048844.0,5.787709580193344e+16,-7265747916788109.0,8.791208791208746e+16,1.8777497150188732e+16,-2.036886139194876e+17,2.850620689655179e+17,-1.3642467588551695e+18,3.424107322689478e+17,4.480597573726975e+16,-8.09013810209645e+16,1.0,0.8940658988444459,0.8000583768486765,0.8589659463227078,0.864895761898717,0.9144782436886669,0.9753989227381539,0.9046329453366034,1.0,0.2789838194652349,0.0038891963629107953,1.0,0.14861660079051384
594,29201666,,,,7.5,8.15,11.59,6.4,16,8.4,0.7,177.2,36.769729383000005,-5.68036453,2015-07-01,2015-06-14,2015-07-18,1401,1132,1136,1354,1661,1974,2248,1939,2604,719,14,3364,2389,-5412474849.094564,59347181.008902095,2080152671.7557266,7772151898.734177,8598901098.901077,6477541371.158392,-6180000000.000007,20846394984.326042,-23445273631.840794,-1645658263.3053217,13946711074.104921,-1656191608.629183,1.1009702273850027e+17,2.9982277310783756e+16,5.431296972307685e+16,2.0930359497896216e+16,-5.8279113399524184e+16,-2.992326565285673e+17,5.405278996865216e+17,-1.3884535616353257e+18,2.7113949463352576e+17,3.639675382215275e+16,-6.4957962875662424e+16,1.0,0.7337877956305199,0.6548236406479885,0.6658232417743059,0.7739347248528242,0.8773560642013474,0.9483124264079122,0.7715686088695057,1.0,0.26772607506835694,0.004486787809081744,1.0,0.17764955967203158
595,29261662,,,,7.6,8.12,19.95,18.1,120,6.8,1.4,366.6,36.745269906,-5.606641389,2015-07-01,2015-06-14,2015-07-18,1436,1378,1526,1770,1887,2199,2450,2523,2653,769,14,3033,2317,-1167002012.072434,2195845697.3293777,2328244274.8091617,2962025316.455696,8571428571.428551,5933806146.5721035,1460000000.0000017,4075235109.717873,-23432835820.89552,-1762371615.3127913,12568692756.036644,-1216239171.0548668,6.766293177870845e+16,1964370585753472.5,6047529023344798.0,1.4201020898665454e+17,-7.24621545290231e+16,-1.0576373868964779e+17,5.230470219435749e+16,-8.623219727465024e+17,2.695331368853573e+17,3.3452531212300264e+16,-5.738939186965662e+16,1.0,0.8698510002423997,0.854839299450029,0.8438257211831617,0.8517811296193264,0.9462608344020543,1.0,0.9802125186783994,1.0,0.28547135800131734,0.004809118889252219,1.0,0.17540181691125087
596,32541878,,,,7.5,7.95,30.4,18.0,199,68.6,1.9,411.8,39.210672671,-2.34087277,2015-07-21,2015-07-04,2015-08-07,1576,1429,1698,2533,2660,2914,3182,3090,3391,1039,19,4116,3012,-2957746478.8732376,3991097922.8486657,7967557251.908402,3215189873.4177213,6978021978.021961,6335697399.527186,-1840000000.0000021,9435736677.116,-29253731343.28358,-2380952380.95238,17056619483.763542,-1875318498.386275,1.3981578273082291e+17,5.899791289406139e+16,-4.534701697033095e+16,9.526157226846176e+16,-1.7646279628977288e+16,-1.9327889833397606e+17,2.2551473354232026e+17,-1.2128359881003018e+18,3.34238544307602e+17,4.5372483344341544e+16,-7.881739376415418e+16,1.0,0.7892017385718262,0.797571527892294,0.9653778873985988,0.9464954185263538,0.9771134627223435,1.0,0.9336490862767002,1.0,0.29952516195183565,0.004892498089378249,1.0,0.09905744264627422
597,32161876,,,,7.4,7.96,20.2,18.8,300,34.5,1.5,294.1,39.136260849,-2.770432894,2015-07-28,2015-07-11,2015-08-14,1695,1930,2414,3671,3947,4347,4745,4655,5230,1529,24,5254,3386,4728370221.327965,7181008902.077153,11994274809.160313,6987341772.151898,10989010989.010963,9408983451.536642,-1800000000.000002,18025078369.90598,-46032338308.45771,-3513071895.4248357,21773522064.945892,-3173093256.3275013,4.9348866815879016e+16,7.14134407579104e+16,-4.777607859740856e+16,1.0130808143947e+17,-4.340734993061312e+16,-2.649877884524029e+17,3.965015673981201e+17,-2.0080694883499615e+18,5.288465971770258e+17,5.902566283933408e+16,-1.038576824366087e+17,1.0,0.90157124226277,0.879370025101098,0.9962039936501833,0.9771683059269972,0.9957267153367261,1.0,0.9234108928936905,1.0,0.2922078783637353,0.004574649701848682,1.0,0.11818400192169108
598,32141878,,,,7.4,8.0,18.63,12.8,690,20.8,1.3,123.8,39.151067679,-2.796698184,2015-07-28,2015-07-11,2015-08-14,1638,1842,2274,3451,3636,3995,4404,4335,4841,1425,24,5104,3393,4104627766.599595,6409495548.961426,11230916030.534359,4683544303.797468,9862637362.637339,9669030732.86052,-1380000000.0000014,15862068965.517262,-42487562189.054726,-3270308123.249299,21149042464.61284,-2906403940.8866997,4.637560930305492e+16,7.153442850998419e+16,-6.247492105664976e+16,1.3111627997062962e+17,-5318863455407109.0,-2.6120640030403123e+17,3.448413793103456e+17,-1.829142042463074e+18,4.877767918632516e+17,5.700128521909928e+16,-1.001475703809307e+17,1.0,0.9011449621818326,0.876385807290875,1.0,0.9645910901024507,0.9832752687245088,1.0,0.9281087663016656,1.0,0.2926540000420065,0.0047812027874178185,1.0,0.11353711790393012
599,32101880,,,,7.4,7.94,17.42,13.0,560,19.8,1.1,224.2,39.162823896999996,-2.8457524860000003,2015-07-28,2015-07-11,2015-08-14,1339,1231,1390,2162,2318,2505,2765,2709,3057,961,23,4052,3195,-2173038229.3762565,2359050445.103858,7366412213.740462,3949367088.6075945,5137362637.362625,6146572104.018912,-1120000000.0000012,10909090909.090921,-26069651741.29353,-2189542483.66013,16773522064.94589,-1455749957.5335486,9.118890693118936e+16,7.429320131508317e+16,-3.260539241538998e+16,3.0075836677342544e+16,2.772553479824958e+16,-1.7178657456309488e+17,2.4058181818181872e+17,-1.1592082335543729e+18,2.970162842989229e+17,4.4264856556036456e+16,-7.589205671307016e+16,1.0,0.7955349964590157,0.7595683334176871,0.952674271429743,0.9519429021519404,0.9680631941101067,1.0,0.9204060509388995,1.0,0.30374804141130635,0.0061614142461110695,1.0,0.11229726955450628
600,32141874,,,,7.6,8.14,19.22,17.9,672,25.3,1.2,176.7,39.115393110999996,-2.7897066510000004,2015-07-28,2015-07-11,2015-08-14,1654,1618,1942,2924,3186,3513,3781,3536,4078,1253,26,5056,4045,-724346076.4587522,4807121661.721069,9370229007.633595,6632911392.405063,8983516483.516462,6335697399.527186,-4900000000.000006,16990595611.285288,-35136815920.39801,-2864145658.2633047,20940882597.83515,-1717343298.793953,1.1129713758913115e+17,6.770188940523036e+16,-2.611944289340204e+16,5.9508989648389864e+16,-7.274228252717773e+16,-2.6561932386589104e+17,4.378119122257064e+17,-1.634088135789447e+18,4.0140137141958586e+17,5.55672928480356e+16,-9.433066568122032e+16,1.0,0.8234826161305271,0.8137956628972677,0.9612817394029445,0.9687403891130735,0.9990177650161463,1.0,0.8924067659351418,1.0,0.29954709993433876,0.005482501209731318,1.0,0.09473684210526316
601,32241866,,,,7.6,8.12,17.06,14.1,562,19.3,1.3,222.7,39.059110806999996,-2.662043614,2015-07-24,2015-07-07,2015-08-10,1694,1886,2298,3274,3142,3382,3780,3980,3984,1183,21,4349,3006,3863179074.4466777,6112759643.916916,9312977099.236647,-3341772151.898734,6593406593.406577,9408983451.536642,4000000000.0000043,125391849.52978072,-34838308457.71144,-2712418300.653594,18018318068.276447,-2281297774.7579412,4.5263190532600344e+16,4.748097114717702e+16,-1.2075142415205523e+17,2.5152351253937494e+17,7.735101258599061e+16,-1.2787194920890397e+17,-7.749216300940456e+16,-1.0960407619824846e+18,3.995757482221125e+17,4.83910746240197e+16,-8.45113065904846e+16,1.0,0.9209523428089058,0.9090945070978464,1.0,0.9125511273698702,0.9397266804609958,1.0,1.0,0.997228146035018,0.29332527724860635,0.004958094788381426,1.0,0.09732561345464573
602,32261886,,,,7.6,8.18,15.64,2.2,412,5.6,0.7,219.8,39.240539356999996,-2.673898811,2015-07-28,2015-07-11,2015-08-14,1407,1405,1741,2925,3053,3366,3658,3540,3840,1097,23,4993,3882,-40241448.692152895,4985163204.747776,11297709923.66413,3240506329.113924,8598901098.901077,6903073286.05201,-2360000000.0000024,9404388714.733553,-34116915422.88557,-2507002801.1204476,20691090757.70193,-1887209104.8072023,1.0111478175935466e+17,9.365796318866995e+16,-7.688171368845621e+16,1.3565556379207982e+17,-4.658867617717208e+16,-2.1898518406742342e+17,2.3528777429467136e+17,-1.36430420494104e+18,3.931581171861333e+17,5.415054518866101e+16,-9.399791782893067e+16,1.0,0.8042387372990462,0.7884707893996197,1.0,0.9631056197347931,0.991258682456598,1.0,0.9392134897706502,1.0,0.2767569598740419,0.004974866628408681,1.0,0.0951276102088167
603,32161894,,,,7.6,8.26,17.82,6.2,321,20.0,0.9,368.2,39.296782137,-2.801948803,2015-07-29,2015-07-12,2015-08-15,1863,1870,2192,2924,3087,3353,3635,3536,3905,1187,24,4887,3977,140845070.42253512,4777448071.216619,6984732824.427485,4126582278.4810123,7307692307.69229,6666666666.666666,-1980000000.0000021,11567398119.12227,-33805970149.25373,-2714752567.6937437,20245628642.797684,-1545778834.7205708,9.329181088116862e+16,3.2749031946748776e+16,-2.7272428873535068e+16,8.053443111927285e+16,-1.7610594533670954e+16,-2.0441292356185974e+17,2.7094796238244576e+17,-1.4223626416418826e+18,3.8670668633781075e+17,5.359566108891555e+16,-9.072192954836914e+16,1.0,0.881265478753793,0.88633046310965,0.9684843327378664,0.957222742267077,0.9819577564227367,1.0,0.930566681608514,1.0,0.29597964283747724,0.005249254004965298,1.0,0.09473684210526316
604,29041862,,,,7.5,8.19,12.66,11.2,96,5.6,1.0,270.6,38.475615944,-6.267904047999999,2015-07-22,2015-07-05,2015-08-08,1765,1726,2029,2882,3107,3368,3620,3566,3907,1380,16,4033,2813,-784708249.4969815,4495548961.424334,8139312977.099242,5696202531.645569,7170329670.329653,5957446808.510638,-1080000000.0000012,10689655172.413807,-31430348258.706467,-3183940242.7637715,16723563696.919245,-2072362833.3616445,1.0624259981733022e+17,5.406178064799569e+16,-2.3312122571122852e+16,3.7319674397065416e+16,-3.332095774228054e+16,-1.66369900910417e+17,2.3539310344827645e+17,-1.32037628310722e+18,3.5132348278535686e+17,4.646943029804625e+16,-7.825115125012864e+16,1.0,0.8477083483761029,0.8441167368198293,0.9686404104749379,0.9737527685665012,0.9937201975716917,1.0,0.9396045401315196,1.0,0.3519936533394104,0.004007421219763514,1.0,0.10607940446650124
605,32301864,,,,7.6,8.17,16.54,27.9,470,12.0,1.6,259.4,39.050242897,-2.590360893,2015-07-24,2015-07-07,2015-08-10,1659,1657,1950,2706,2734,3203,3572,3409,3809,1077,23,4865,3829,-40241448.692152895,4347181008.902079,7213740458.015272,708860759.4936708,12884615384.615353,8723404255.319149,-3260000000.000004,12539184952.978071,-33980099502.48756,-2460317460.3174596,20158201498.751053,-1759809750.2972653,8.827811785903882e+16,4.253055562482484e+16,-6.206946277215273e+16,3.082469525347261e+17,-1.1431898706857675e+17,-2.832956088727932e+17,3.1598369905956186e+17,-1.4582847791682033e+18,3.920370900767425e+17,5.279766330314778e+16,-9.124900603267416e+16,1.0,0.8547610958255851,0.841363689301026,0.930809573503374,0.873670291607288,0.9606876092286448,1.0,0.9172143071149237,1.0,0.2745799861217926,0.005081360465464063,1.0,0.11496320523303352
606,32721856,,,,7.7,8.31,17.69,15.3,358,57.7,1.1,505.9,39.040260781,-2.099084219,2015-06-25,2015-06-08,2015-07-12,1940,2014,2382,3326,3497,3806,4131,3992,4473,1420,21,5470,4404,1488933601.609657,5459940652.818993,9007633587.786264,4329113924.050632,8489010989.010968,7683215130.023641,-2780000000.000003,15078369905.956131,-37972636815.920395,-3265639589.169,22685262281.432156,-1810769492.1012402,7.989953825370891e+16,5.263639369387645e+16,-4.46423632035843e+16,1.0531384974583128e+17,-2.2137248873278176e+16,-2.4735733167904595e+17,3.571673981191231e+17,-1.6630409630682317e+18,4.316790699844701e+17,6.057633489869549e+16,-1.019818142112132e+17,1.0,0.8910800720241417,0.8840609712273592,0.9870815022536668,0.9649566328016699,0.9863952172176264,1.0,0.919859921351359,1.0,0.3100422401142152,0.004077457856288391,1.0,0.09100847226018036
