,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Fecha,FechaAntes,FechaDespues,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,NDVI
271,31462212,,,,7.6,7.95,20.3,11.1,457,12.0,1.8,323.9,42.009893268,-4.228666037,2015-07-19,2015-07-02,2015-08-05,1374,1318,1386,1806,2102,2385,2675,2566,3152,988,15,2989,1742,0.17383348581884722
272,31522214,,,,7.5,7.92,20.2,24.1,515,19.1,2.3,217.6,42.037764040999996,-4.161609234,2015-07-19,2015-07-02,2015-08-05,1627,1735,2014,2820,2649,3075,3394,3774,3878,1209,17,4012,2500,0.14467697907188354
273,31622196,,,,7.4,7.61,22.7,30.2,47,40.8,2.6,388.8,41.895126803000004,-4.005515024,2015-07-20,2015-07-03,2015-08-06,1454,1484,1683,2317,2567,2774,3108,3141,3624,1272,17,4346,2829,0.1509710516672774
274,31422198,,,,7.7,8.1,17.89,15.6,521,8.3,1.2,219.4,41.879143367,-4.246699882,2015-07-18,2015-07-01,2015-08-04,1392,1398,1476,1911,2115,2330,2586,2501,2932,961,17,3272,1958,0.13372620126926563
275,31602202,,,,7.4,7.84,22.6,35.2,507,23.2,2.7,267.6,41.944939249,-4.041639506,2015-07-21,2015-07-04,2015-08-07,1553,1671,1966,2809,3194,3498,3877,3797,4462,1512,18,4934,2954,0.1495610051468362
276,31382208,,,,7.7,8.14,18.51,19.1,260,39.0,1.8,477.8,41.960861347,-4.3151684889999995,2015-07-13,2015-06-26,2015-07-30,1626,1856,2106,2859,3036,3329,3673,3725,4080,1205,17,4652,2946,0.13153098420413123
277,31622206,,,,7.6,7.87,17.27,15.9,418,18.2,1.6,259.1,41.983723942,-4.026190185,2015-07-21,2015-07-04,2015-08-07,1444,1348,1478,2148,2587,2925,3269,3107,3701,1298,16,3830,2338,0.1824928639391056
278,31462188,,,,7.6,7.73,26.1,20.1,56,28.0,1.6,366.9,41.797365997,-4.17843517,2015-07-22,2015-07-05,2015-08-08,1502,1482,1641,1992,2292,2754,3018,2868,3378,1131,18,3692,2557,0.18024691358024691
279,31602180,,,,7.5,7.85,19.48,23.0,153,13.3,1.9,433.2,41.750007387,-3.996260489,2015-07-22,2015-07-05,2015-08-08,1458,1501,1645,2165,2364,2879,3224,3180,3650,1159,17,3630,2180,0.18989710009354538
280,31522178,,,,7.6,7.92,24.7,16.6,308,28.2,1.6,184.8,41.718891301,-4.086734184,2015-07-22,2015-07-05,2015-08-08,1738,1989,2353,3338,3581,3931,4319,4375,4861,1569,17,4828,2975,0.13444833398158954
281,32961808,,,,7.5,7.8,127.4,18.8,324,47.5,1.7,296.1,38.645008333,-1.749091067,2015-07-07,2015-06-20,2015-07-24,1646,1682,1907,2691,3036,3379,3804,3743,4377,1433,19,4937,3391,0.16350637239664284
282,31682200,,,,7.5,7.85,18.21,28.4,631,19.7,2.6,120.6,41.940572859,-3.942593823,2015-07-20,2015-07-03,2015-08-06,1360,1227,1275,1708,1851,2122,2410,2433,2778,1044,17,3513,2231,0.1750784834581019
283,31462170,,,,7.7,8.05,20.7,16.5,445,38.6,1.2,437.9,41.63791732,-4.141071368,2015-07-09,2015-06-22,2015-07-26,1607,1637,1791,2343,2739,3184,3528,3285,3924,1148,16,4048,2839,0.1673773987206823
284,31002228,,,,7.5,7.97,18.44,13.8,44,8.6,1.7,304.1,42.071748704,-4.809126532,2015-07-04,2015-06-17,2015-07-21,1476,1488,1657,2169,2268,2487,2776,2740,3019,996,19,3987,2770,0.11631696883275616
285,31082236,,,,7.7,8.09,14.42,13.8,28,7.7,1.7,119.7,42.156554211,-4.731595768,2015-07-04,2015-06-17,2015-07-21,1542,1683,1904,2694,3040,3418,3868,3928,4419,1344,17,4241,2479,0.18634853518574448
286,31482178,,,,7.6,8.01,19.66,26.4,553,28.6,1.5,101.7,41.712162031,-4.134010326,2015-07-05,2015-06-18,2015-07-22,1741,2029,2400,3374,3625,3975,4389,4420,4872,1616,17,5192,3344,0.13420579933282012
287,31742186,,,,7.8,8.76,8.5,6.7,114,0.0,0.1,16.4,41.826429329,-3.8428130639999996,2015-07-06,2015-06-19,2015-07-23,1535,1751,2130,2912,3107,3509,3834,3881,4169,1092,17,4650,3553,0.14264684233770059
288,31442196,,,,7.6,8.0,15.71,26.6,538,22.0,1.3,146.0,41.864828607,-4.218817173,2015-07-18,2015-07-01,2015-08-04,1487,1489,1622,2280,2530,2929,3311,3362,3802,1190,15,3411,1972,0.19177596596951435
289,31102220,,,,7.8,8.24,16.71,6.6,143,11.6,1.1,293.0,42.01861403,-4.673008828,2015-07-08,2015-06-21,2015-07-25,1754,1827,2285,2884,3009,3264,3479,3412,3634,1200,20,4738,3802,0.08386277001270648
290,30982154,,,,7.5,8.04,16.43,4.2,558,12.3,1.4,329.7,41.413857024,-4.672761888999999,2015-06-28,2015-06-11,2015-07-15,1797,1875,2122,2825,3026,3292,3623,3681,4057,1391,19,4752,3291,0.13157085766984322
291,31302196,,,,7.5,8.0,18.74,16.2,362,20.7,1.5,455.5,41.840950592,-4.384588998,2015-07-13,2015-06-26,2015-07-30,1615,1758,1977,2651,2820,3132,3460,3464,3827,1185,17,4583,3064,0.13295175797219952
292,31242216,,,,7.8,8.48,12.63,3.7,33,0.0,0.2,58.0,42.007595426,-4.498277139,2015-07-10,2015-06-23,2015-07-27,1512,1453,1724,2270,2334,2626,2901,2956,3207,1043,16,3710,2422,0.1312667432070417
293,31302214,,,,7.5,7.96,15.92,15.7,238,29.5,1.6,176.5,42.000250331,-4.422807804,2015-07-10,2015-06-23,2015-07-27,1584,1764,2032,2892,3119,3428,3788,3790,4320,1293,18,4520,2818,0.1343909009278659
294,31322216,,,,7.6,8.02,21.3,17.1,500,15.3,1.7,498.5,42.021386943,-4.403330951,2015-07-10,2015-06-23,2015-07-27,1553,1589,1823,2527,2798,3108,3474,3480,3947,1349,18,4682,3018,0.15864824371566505
295,31242022,,,,6.3,6.55,6.33,5.7,1,11.2,0.7,214.1,40.288631475,-4.098002777,2015-08-02,2015-07-16,2015-08-19,1613,1538,1683,2095,2063,2335,2609,2600,2832,1025,18,3947,2729,0.10756123535676251
296,31341974,,,,7.6,8.23,15.41,5.3,484,10.2,0.9,94.2,39.879027843,-3.888617944,2015-07-11,2015-06-24,2015-07-28,1733,2032,2495,3573,3992,4238,4623,4621,5009,2062,22,5239,3522,0.1278984622894801
297,30901990,,,,6.6,6.9,13.99,8.2,0,22.9,1.1,203.3,39.947131262,-4.425851076,2015-07-11,2015-06-24,2015-07-28,1613,1568,1757,2396,2743,2969,3198,3155,3531,1583,24,4186,2943,0.1367321203386777
298,31282014,,,,5.3,6.33,4.61,3.7,0,5.5,0.5,130.1,40.224309002,-4.035941833,2015-07-14,2015-06-27,2015-07-31,1780,1870,2216,3110,3035,3481,3883,3958,4126,1664,21,4881,3512,0.11997736276174306
299,31282032,,,,6.7,6.97,10.35,12.8,2,25.6,1.3,154.5,40.384070973,-4.07160899,2015-07-28,2015-07-11,2015-08-14,1521,1391,1488,2115,2577,2903,3286,3119,3657,1254,15,3758,2212,0.1918226977455101
300,31302034,,,,6.8,6.95,16.98,17.1,4,99.7,1.9,200.3,40.405162075,-4.052427613,2015-07-28,2015-07-11,2015-08-14,1544,1535,1724,2392,2662,2993,3281,3252,3700,1199,17,4177,2513,0.15237420269312543
301,31862188,,,,7.6,7.96,15.95,15.3,308,17.4,1.6,256.8,41.863878381,-3.704657488,2015-07-23,2015-07-06,2015-08-09,1255,1220,1243,1631,1804,2092,2343,2399,2718,1006,16,2493,1449,0.19057071960297767
302,32502018,,,,7.4,7.88,22.4,15.2,468,23.2,1.2,482.5,40.453226021,-2.63035043,2015-07-30,2015-07-13,2015-08-16,1557,1910,2389,3402,3809,4340,4768,4680,5354,1464,18,5127,3217,0.15812917594654788
303,32462086,,,,7.5,7.83,12.32,19.5,95,6.4,2.0,333.3,41.052561630999996,-2.80051171,2015-07-21,2015-07-04,2015-08-07,1341,1273,1463,2226,1920,2161,2309,2860,2581,920,16,3384,2357,0.12465591820684231
304,35202144,,,,7.3,7.91,13.46,11.8,236,23.0,1.4,149.4,41.9374714,0.34703230399999996,2015-07-26,2015-07-09,2015-08-12,1651,1700,1912,2518,2572,2903,3255,3190,3551,838,19,4044,2869,0.11772950245269796
305,35342162,,,,7.4,8.03,14.94,14.2,364,15.3,1.5,170.0,42.114659929,0.488939378,2015-08-22,2015-08-05,2015-09-08,1309,1222,1389,1859,1984,2261,2513,2420,2724,833,16,3660,2997,0.13110539845758354
306,31542174,,,,7.7,8.16,18.69,10.2,645,26.0,1.4,134.0,41.686803806,-4.054851382,2015-07-22,2015-07-05,2015-08-08,1411,1315,1409,1865,2272,2521,2818,2570,3395,1149,16,3385,2014,0.1589627959413754
307,33721992,,,,7.5,8.06,18.22,10.1,110,15.0,1.1,147.5,40.393880335,-1.168397292,2015-06-19,2015-06-02,2015-07-06,1779,1700,1941,2599,2760,3043,3303,3225,3519,1223,134,4299,3632,0.10748626373626374
308,34642178,,,,7.4,7.86,18.12,24.1,67,39.2,2.4,385.6,42.174588066,-0.373192,2015-06-27,2015-06-10,2015-07-14,1694,1848,2145,2955,3029,3374,3691,3758,4095,951,16,4391,2740,0.11961865037985997
309,34662184,,,,7.4,7.98,16.01,20.2,265,18.6,1.6,113.2,42.230690665,-0.358480309,2015-06-20,2015-06-03,2015-07-07,1476,1670,1911,2596,2573,2940,3257,3398,3638,809,13,3627,2340,0.13380046713380048
310,34582178,,,,7.4,7.97,28.1,12.0,346,37.0,1.5,234.6,42.167122128,-0.445049253,2015-06-24,2015-06-07,2015-07-11,1692,1752,1937,2506,2645,2971,3297,3262,3690,832,16,4324,2912,0.13106796116504854
311,35162140,,,,7.4,7.78,58.6,14.7,181,15.5,1.8,386.9,41.897038035,0.304992486,2015-07-26,2015-07-09,2015-08-12,1634,1811,2129,2657,2609,3065,3446,3458,3760,850,20,4256,3250,0.13098937040065414
312,34522176,,,,7.5,8.17,16.91,12.1,290,25.7,1.2,77.2,42.141734988,-0.513766104,2015-06-27,2015-06-10,2015-07-14,1669,1773,1971,2642,2802,3048,3418,3220,3747,797,17,4339,2893,0.09860116001364722
313,34882144,,,,7.5,8.14,16.03,14.0,138,15.8,1.2,121.2,41.899832626,-0.034920375,2015-07-25,2015-07-08,2015-08-11,1638,1568,1735,2316,2440,2659,2917,2753,3163,770,17,3819,3015,0.08621029788913001
314,34582186,,,,7.4,7.91,18.28,16.4,232,56.3,1.7,411.5,42.238608045999996,-0.4574901,2015-06-27,2015-06-10,2015-07-14,1532,1699,1870,2402,2410,2873,3187,3282,3480,742,15,3930,2723,0.15482054890921887
315,34742218,,,,7.4,7.83,13.92,17.7,22,40.6,1.8,235.9,42.544414206,-0.314888104,2015-08-04,2015-07-18,2015-08-21,1451,1316,1415,1679,1844,2266,2472,2374,2671,657,15,3106,2478,0.17147791759190723
316,35182142,,,,7.5,7.55,228.0,30.0,234,56.9,1.9,351.4,41.917256978000005,0.326005881,2015-07-19,2015-07-02,2015-08-05,1776,2008,2218,2716,2862,3162,3466,3311,3776,770,17,4520,3278,0.09872241579558652
317,34562164,,,,7.6,7.82,143.5,20.6,204,43.2,1.8,275.5,42.039510848,-0.447273818,2015-06-27,2015-06-10,2015-07-14,1794,1808,2068,2630,2709,3070,3422,3271,3684,756,17,4005,2940,0.1086256566683613
318,32861850,,,,7.6,8.07,30.8,11.9,641,27.3,1.2,280.1,39.006577711,-1.929965793,2015-06-19,2015-06-02,2015-07-06,2013,2207,2535,3374,3618,3873,4254,4125,4511,1334,22,5435,4345,0.10014668622482997
319,32881840,,,,7.7,8.32,14.47,13.5,280,20.2,1.0,224.3,38.92000365,-1.8910235709999998,2015-06-24,2015-06-07,2015-07-11,1530,1704,1937,2642,2873,3294,3628,3523,3934,1120,18,4576,3605,0.1429034874290349
320,32861824,,,,7.7,8.16,26.2,33.1,254,22.0,1.2,223.3,38.774121896,-1.887927907,2015-06-25,2015-06-08,2015-07-12,1626,1594,1813,2475,2595,2877,3173,3183,3497,1226,19,4475,3471,0.12513255567338283
321,32801814,,,,7.7,8.28,14.47,7.7,133,11.7,0.9,193.5,38.676230259,-1.939804556,2015-06-26,2015-06-09,2015-07-13,1642,1590,1933,3021,3214,3551,3783,3633,3956,1364,22,5044,4232,0.09197475202885483
322,32901816,,,,7.8,8.39,16.01,13.1,132,19.9,0.8,214.3,38.708194249,-1.829765461,2015-06-29,2015-06-12,2015-07-16,1436,1297,1341,1702,1850,2048,2265,2183,2454,932,17,3183,2259,0.12380952380952381
323,32861814,,,,7.7,8.4,15.81,5.7,392,19.6,0.6,173.4,38.684691238,-1.8718689290000001,2015-06-29,2015-06-12,2015-07-16,1720,1656,2027,3091,3519,4282,4588,4484,4840,1641,22,5098,3978,0.1838943894389439
324,34482180,,,,7.5,7.9,23.5,14.4,294,23.9,1.3,216.2,42.172432953000005,-0.56791715,2015-07-29,2015-07-12,2015-08-15,1785,1943,2256,2994,3098,3311,3647,3401,4000,1007,21,4348,3454,0.06364347146207976
325,30902146,,,,6.5,6.86,11.12,4.0,0,25.3,0.5,98.7,41.329061554,-4.749611108,2015-08-20,2015-08-03,2015-09-06,1516,1467,1592,2021,2118,2508,2837,2732,3203,700,16,3949,2449,0.14958973280033663
326,31762214,,,,7.5,7.88,18.33,10.2,44,15.0,1.2,316.8,42.077914796,-3.876343561,2015-08-17,2015-07-31,2015-09-03,1523,1563,1823,2719,2977,3248,3745,3703,4184,1071,13,4516,2724,0.1532232949236998
327,31142216,,,,7.5,7.94,19.83,11.9,115,27.8,1.4,187.3,41.990230202,-4.616906257,2015-08-18,2015-08-01,2015-09-04,1596,1630,1871,2550,2668,3014,3363,3355,3754,980,19,4571,3014,0.1363251481795089
328,31142218,,,,7.5,7.99,20.8,15.2,445,33.2,1.7,174.1,42.007917374,-4.621225314,2015-08-18,2015-08-01,2015-09-04,1636,1711,1979,2754,2906,3264,3614,3640,4025,1008,17,4257,3050,0.13856740694401
329,31182218,,,,7.3,7.74,22.1,12.9,235,12.6,1.4,151.9,42.014882590999996,-4.573767745,2015-08-18,2015-08-01,2015-09-04,1633,1705,2051,2738,2793,3345,3750,3568,4001,929,22,4425,2990,0.13162067871868063
330,31682218,,,,7.5,8.01,18.27,10.1,184,15.1,1.2,422.9,42.100058306,-3.9797484780000003,2015-08-14,2015-07-28,2015-08-31,1649,1669,1806,2384,2597,2924,3245,3028,3697,813,16,4022,2663,0.11899482631189948
331,31162232,,,,7.5,7.93,11.09,6.6,3,5.7,0.8,112.4,42.135205135,-4.62778055,2015-08-18,2015-08-01,2015-09-04,1509,1509,1697,2250,2445,2966,3348,3151,3651,813,31,4447,2602,0.16682095908165154
332,31582214,,,,7.6,8.1,16.43,15.0,693,27.3,1.3,158.5,42.047877434,-4.090324085,2015-08-14,2015-07-28,2015-08-31,1558,1755,2036,2724,2935,3233,3653,3519,4000,967,14,4156,2524,0.1273426237385872
333,31822198,,,,7.6,8.02,15.19,8.8,343,9.7,1.4,263.1,41.945991935,-3.772357815,2015-07-24,2015-07-07,2015-08-10,1365,1286,1337,1761,1943,2134,2449,2466,2846,1027,17,4000,2626,0.16678495386799147
334,31802196,,,,7.6,8.06,16.24,15.5,333,10.9,1.5,308.5,41.924972041,-3.79202728,2015-07-24,2015-07-07,2015-08-10,1386,1332,1503,2075,2198,2330,2542,2477,2727,968,17,3342,2601,0.0883128295254833
335,31742198,,,,7.5,7.95,19.71,21.1,331,21.9,1.9,149.5,41.932801278,-3.867299426,2015-07-24,2015-07-07,2015-08-10,1466,1373,1500,2042,2245,2471,2791,2811,3230,1309,18,4325,2984,0.1584586853492685
336,31722206,,,,7.5,7.94,13.5,11.2,39,8.3,1.2,203.1,42.000388759,-3.907444124,2015-07-25,2015-07-08,2015-08-11,1295,1118,1113,1457,1625,1788,1981,2016,2388,1002,17,2910,1881,0.16095594586812553
337,31742208,,,,7.5,7.97,14.85,19.8,143,9.6,1.2,127.3,42.021429446,-3.8877932619999997,2015-07-25,2015-07-08,2015-08-11,1476,1574,1839,2612,2631,2967,3318,3610,3749,1360,17,4222,2751,0.1603985856637737
338,31722218,,,,7.4,7.84,18.62,5.7,10,21.9,0.7,134.8,42.106720973,-3.932163829,2015-08-17,2015-07-31,2015-09-03,1475,1399,1515,2089,2188,2632,2912,2720,3117,821,17,3299,2673,0.13121231025161156
339,31802232,,,,7.5,7.9,14.86,17.0,111,13.3,1.3,291.5,42.244039809,-3.86576871,2015-07-26,2015-07-09,2015-08-12,1516,1797,2089,3012,3358,3717,4153,4124,4704,1430,17,4388,2714,0.15582959641255606
340,31342232,,,,7.5,7.89,18.18,17.5,367,22.3,1.8,305.5,42.166396044,-4.413710295,2015-08-08,2015-07-22,2015-08-25,1623,1591,1764,2422,2642,2952,3317,3186,3791,990,28,4438,2713,0.1362339514978602
341,31282230,,,,7.3,7.67,21.9,24.4,33,17.1,2.0,314.0,42.138358136,-4.480791848,2015-08-08,2015-07-22,2015-08-25,1544,1444,1581,1926,2166,2627,3000,2855,3351,785,24,3737,2335,0.19431081363731437
342,31582236,,,,7.5,8.06,13.88,16.1,55,11.3,1.3,148.3,42.242692823,-4.136387798,2015-08-09,2015-07-23,2015-08-26,1599,1653,1930,2714,2852,3174,3546,3548,3959,1079,24,4332,2634,0.13318428617055253
343,31662226,,,,7.4,7.82,21.7,29.2,196,15.4,1.7,403.6,42.167582091,-4.020161905,2015-08-12,2015-07-26,2015-08-29,1578,1642,1939,2784,3024,3464,3903,3823,4391,1040,19,4359,2649,0.15725745421522627
344,31542218,,,,7.5,7.98,8.56,3.6,2,19.2,0.5,70.5,42.076562181999996,-4.146221753,2015-08-14,2015-07-28,2015-08-31,1682,1311,1430,2043,2187,2453,2654,2588,2871,1040,18,3535,2814,0.11768516519110343
345,32761912,,,,7.6,8.03,19.46,32.5,366,24.6,1.7,182.7,39.546177863000004,-2.146571464,2015-07-11,2015-06-24,2015-07-28,1774,1904,2261,3327,3564,4060,4449,4492,4931,1407,19,5456,3514,0.14899603529863154
346,32921902,,,,7.7,8.09,15.23,12.6,179,25.1,0.9,368.1,39.479744941,-1.946557415,2015-07-10,2015-06-23,2015-07-27,1768,1894,2299,3360,3567,3952,4287,4211,4703,1312,19,5065,3454,0.11240258882578259
347,33221886,,,,7.8,8.33,15.98,2.7,413,12.8,0.3,182.3,39.378614026,-1.577082413,2015-07-24,2015-07-07,2015-08-10,1677,1631,2031,2867,3150,3522,3980,3845,4125,1130,21,4406,3479,0.14570917759237187
348,32981912,,,,7.4,7.94,11.67,8.3,17,24.1,0.9,284.9,39.577565478000004,-1.894227801,2015-07-21,2015-07-04,2015-08-07,1630,1740,2037,2967,3144,3447,3706,3674,4091,1264,18,4810,3435,0.1064598705014305
349,32861892,,,,7.5,8.04,14.77,12.4,56,7.9,1.1,319.4,39.381889556,-1.9987528,2015-07-13,2015-06-26,2015-07-30,1734,1695,1983,2916,3249,3697,4081,3841,4344,1166,21,4657,3306,0.136895071777416
350,28501736,,,,6.5,6.93,11.26,4.8,0,7.8,0.5,76.1,37.256932088,-6.59463209,2015-07-03,2015-06-16,2015-07-20,1541,1414,1546,1892,2055,2459,2825,2770,3071,881,16,3326,2494,0.18833118833118834
351,29381732,,,,7.5,7.96,17.29,12.8,150,10.2,1.0,582.7,37.388558865,-5.615753914,2015-08-18,2015-08-01,2015-09-04,1675,1626,1732,2166,2196,2371,2633,2645,2930,856,13,3717,2567,0.09956350031178549
352,28321740,,,,4.2,4.94,4.07,3.1,0,0.0,0.3,49.0,37.256885022,-6.801402786000001,2015-06-30,2015-06-13,2015-07-17,1537,1477,1577,2032,2286,2684,2904,2748,3284,999,15,3825,2626,0.1497907949790795
353,32741898,,,,6.9,7.33,7.18,3.5,0,4.6,0.4,74.8,39.418290516,-2.1460207959999997,2015-07-12,2015-06-25,2015-07-29,1756,1724,2062,2846,2994,3326,3551,3287,3613,987,17,4138,3210,0.07190608185227458
354,32821888,,,,7.5,7.89,13.3,9.9,14,9.6,1.1,326.7,39.340454568,-2.037884991,2015-07-14,2015-06-27,2015-07-31,1733,1750,1984,2750,3099,3650,4076,3927,4444,1273,19,4521,2962,0.17627677100494235
355,32441900,,,,7.7,8.16,12.83,1.4,73,13.3,0.3,255.0,39.392298501,-2.49255761,2015-07-15,2015-06-28,2015-08-01,1418,1337,1639,2494,2717,3401,3814,3611,4010,1176,19,4273,3267,0.18296478296478297
356,30881910,,,,5.2,5.85,4.74,8.3,0,6.2,0.9,40.1,39.233645648,-4.289906783999999,2015-07-03,2015-06-16,2015-07-20,1459,1506,1677,2294,2475,2732,3007,2983,3338,1258,17,4195,2852,0.13056660981618343
357,30541930,,,,5.0,5.64,5.05,11.4,0,4.6,1.0,27.8,39.352728491,-4.716557011,2015-07-07,2015-06-20,2015-07-24,1430,1424,1667,2191,2271,2513,2760,2839,2983,1155,19,4096,3368,0.12882703777335985
358,33722190,,,,8.1,8.45,156.1,10.3,371,8.6,1.0,158.2,42.161487297,-1.493666226,2015-08-11,2015-07-25,2015-08-28,1840,1917,2252,2709,2708,2852,3285,3076,3390,728,16,4068,3174,0.06343993085566119
359,33382110,,,,7.5,8.1,20.1,9.6,164,14.5,1.0,217.0,41.400993531,-1.7608660790000001,2015-07-16,2015-06-29,2015-08-02,1553,1448,1737,2427,2754,3160,3483,3360,3724,1281,17,4439,3499,0.1612234318299637
360,33762184,,,,7.7,8.14,17.33,17.8,234,35.4,1.6,237.7,42.113468755999996,-1.4356457219999998,2015-08-10,2015-07-24,2015-08-27,1478,1490,1639,2179,2265,2555,2858,2808,3160,772,14,3752,2771,0.12612793262482455
361,33782182,,,,7.7,8.26,22.8,11.9,646,0.0,1.6,305.4,42.098363112,-1.408364036,2015-08-10,2015-07-24,2015-08-27,1894,1810,1938,2296,2515,2835,3084,3059,3341,1006,47,4078,3084,0.14248366013071895
362,33822186,,,,7.8,8.22,54.2,13.6,468,4.5,1.4,177.3,42.139478104,-1.367325651,2015-08-10,2015-07-24,2015-08-27,2075,2157,2569,3158,3363,3652,3977,3588,4210,1008,17,4971,3894,0.06374147643047733
363,33882200,,,,7.5,7.9,34.4,17.3,378,38.0,1.8,146.7,42.272466916,-1.319146618,2015-08-10,2015-07-24,2015-08-27,1491,1489,1654,2110,2232,2469,2782,2668,3115,698,14,4306,2949,0.11678526580159063
364,33922200,,,,7.5,8.01,25.7,14.1,368,24.8,1.5,205.6,42.277867658000005,-1.2712199929999999,2015-08-09,2015-07-23,2015-08-26,1655,1599,1799,2073,2106,2915,3190,2926,3640,932,17,3560,2677,0.17063412682536508
365,33702188,,,,7.8,7.89,291.0,3.3,433,0.0,0.6,123.3,42.140907331,-1.514156447,2015-08-11,2015-07-25,2015-08-28,2005,2107,2290,2802,2991,3293,3618,3405,3894,1040,68,4387,3220,0.09714838086031899
366,34082226,,,,7.5,7.9,28.4,13.9,336,23.0,1.4,157.6,42.531194783000004,-1.122631846,2015-08-14,2015-07-28,2015-08-31,1459,1452,1598,2050,2049,2514,2822,2561,2963,770,14,3237,2501,0.11082194751680763
367,34402178,,,,7.3,7.65,50.2,12.2,412,20.5,1.3,289.9,42.144417168000004,-0.6605260589999999,2015-07-30,2015-07-13,2015-08-16,1681,1610,1715,2209,2311,2542,2866,2805,3206,878,18,4112,2640,0.11886717191862785
368,34362178,,,,7.4,7.82,37.8,13.3,352,48.7,1.6,250.4,42.13930909,-0.708390263,2015-07-30,2015-07-13,2015-08-16,1806,1900,2170,2974,3127,3458,3848,3759,4322,1086,19,4783,2966,0.11658993019456408
369,34362190,,,,7.5,7.9,22.5,11.1,362,50.0,1.5,189.9,42.246478035,-0.7275207579999999,2015-07-30,2015-07-13,2015-08-16,1552,1571,1704,2210,2430,2932,3261,3261,3777,947,15,4101,2531,0.1921038201425699
370,34482192,,,,7.5,7.91,20.2,12.3,314,19.2,1.5,267.3,42.279630681,-0.586815086,2015-07-30,2015-07-13,2015-08-16,1678,1550,1701,2161,2293,2515,2801,2667,3072,1010,18,3939,3041,0.10480530240265121
371,34162184,,,,7.5,7.79,34.7,10.5,367,19.1,1.3,108.5,42.166987773,-0.95736262,2015-08-04,2015-07-18,2015-08-21,1979,1924,2073,2393,2674,3106,3454,3339,3794,1266,97,4010,2923,0.16503838101884158
372,33922196,,,,7.5,7.9,27.9,19.4,256,29.8,2.1,292.7,42.24219067,-1.264504585,2015-08-09,2015-07-23,2015-08-26,1483,1426,1508,1970,1839,2969,3457,2931,3756,984,17,3431,2296,0.1960824321567027
373,33322114,,,,7.4,7.86,29.9,17.3,82,22.7,2.1,313.1,41.428215531999996,-1.838579987,2015-07-16,2015-06-29,2015-08-02,1168,1293,1516,2100,2483,2857,3215,3022,3312,1121,12,4298,3399,0.18000780944943381
374,33842218,,,,7.6,8.0,21.8,10.7,411,14.2,1.5,143.0,42.427533616,-1.397665625,2015-08-07,2015-07-21,2015-08-24,1724,1723,1974,2394,2427,2722,3033,2921,3244,661,12,4284,3305,0.09915333960489181
375,33962182,,,,7.7,7.94,32.9,9.0,291,24.5,1.5,191.9,42.122668155,-1.1932736309999998,2015-08-09,2015-07-23,2015-08-26,1547,1468,1576,1999,2121,2546,2854,2777,3186,830,17,3908,2588,0.16289782244556114
376,33862190,,,,7.5,7.67,45.0,24.5,381,12.7,2.7,139.8,42.180575988,-1.3262358779999999,2015-08-09,2015-07-23,2015-08-26,1687,1525,1713,2167,2415,2890,3176,3112,3484,885,19,4034,2863,0.17901117635915892
377,33962206,,,,7.6,7.96,22.1,10.2,286,6.4,1.4,128.9,42.336763237,-1.233337739,2015-08-07,2015-07-21,2015-08-24,1434,1581,1745,2272,2287,2679,3007,2922,3330,763,18,4075,2689,0.12514439738159414
378,32361906,,,,7.6,8.32,10.64,2.8,18,9.1,0.3,111.7,39.433920996,-2.594404595,2015-07-15,2015-06-28,2015-08-01,1352,1301,1532,2262,2507,3021,3383,3214,3644,1073,16,4395,3549,0.17384952520087654
379,32941918,,,,7.6,8.0,13.52,11.0,118,20.8,1.3,346.9,39.625498652,-1.9500437119999998,2015-07-21,2015-07-04,2015-08-07,1672,1789,2051,2806,2982,3257,3531,3474,3899,1213,22,4771,3324,0.10636942675159236
380,30381978,,,,7.7,8.23,14.87,14.5,123,5.0,0.8,115.4,39.749998762,-4.997674166,2015-07-12,2015-06-25,2015-07-29,1669,1856,2144,2644,2851,3182,3436,3336,3591,1225,16,4279,3193,0.1157190635451505
381,29762162,,,,4.9,5.27,7.43,4.8,0,26.1,0.7,109.0,41.260882568,-6.120464809,2015-07-23,2015-07-06,2015-08-09,1308,1594,1812,2410,2558,2891,3355,3490,3771,1238,19,4714,3402,0.18305084745762712
382,29762168,,,,4.3,5.18,3.49,3.7,0,25.9,0.5,21.4,41.313738145,-6.134469813,2015-07-23,2015-07-06,2015-08-09,1201,1086,1066,1424,1550,1730,1991,1960,2297,996,17,3884,2421,0.15839243498817968
383,29722178,,,,4.6,4.88,15.49,12.4,0,8.9,1.4,81.4,41.394114913,-6.204733215,2015-07-22,2015-07-05,2015-08-08,1296,1140,1105,1378,1579,1700,1892,1912,2195,978,18,3710,2350,0.16231003039513678
384,29842170,,,,4.4,5.06,5.08,7.0,0,46.2,0.9,101.0,41.346675033000004,-6.04551611,2015-07-22,2015-07-05,2015-08-08,1421,1720,1985,2791,2859,3250,3469,3743,3981,1473,20,4799,3058,0.14569941842669115
385,29782170,,,,4.8,5.85,5.25,3.0,0,7.5,0.5,30.2,41.335193524,-6.115741872999999,2015-07-23,2015-07-06,2015-08-09,1491,1699,1935,2591,2925,3188,3523,3342,3850,1246,19,5087,4006,0.1265801449519636
