,Longitude,Latitude,Silt [%]
4001,-6.4962,37.2505,8.4
4002,-6.4335,37.2839,2.5
4003,-6.5169,37.2173,12.0
4004,-6.5002,37.2006,9.4
4005,-6.8169,37.1506,6.7
4006,-6.5044,37.017,4.6
4007,-6.5132,37.1012,5.8
4008,-6.4786,37.1483,2.5
4009,-6.4502,36.9839,25.0
4010,-0.7332,42.8341,32.9
4011,-0.7165,42.8508,55.6
4012,-0.8165,42.7341,56.2
4013,-0.7165,42.7174,40.1
4014,-0.5665,42.6841,15.4
4015,-0.3998,42.8008,19.6
4016,-0.3998,42.7841,53.1
4017,-0.2998,42.7174,23.8
4018,-0.2332,42.7841,30.0
4019,-0.8499,42.6063,10.2
4020,-0.8499,42.6008,18.9
4021,-0.7832,42.5841,32.9
4022,-0.7499,42.5508,20.1
4023,-0.5499,42.5508,9.8
4024,-0.4665,42.5341,28.6
4025,-0.3332,42.6008,40.4
4026,0.0168,42.6341,53.4
4027,-0.0498,42.6008,41.4
4028,0.2335,42.6341,46.7
4029,0.6169,42.5841,25.3
4030,-0.5832,42.4674,25.5
4031,0.1502,42.4674,19.1
4032,0.0335,42.4341,12.4
4033,-0.2665,42.4174,43.6
4034,-0.4665,42.4508,31.5
4035,0.5502,42.4841,22.9
4036,-0.6999,42.4008,16.3
4037,-0.6499,42.3007,50.9
4038,-0.2332,42.2007,31.0
4039,0.5002,42.2007,28.7
4040,-0.7499,42.0007,20.5
4041,-0.5832,42.0341,23.6
4042,-0.7832,41.9841,12.1
4043,-0.7665,41.9674,16.6
4044,-0.6832,42.0007,28.2
4045,-0.3665,41.9757,43.5
4046,-0.2832,41.9466,24.6
4047,-0.2832,41.941,23.5
4048,-0.3498,41.9257,51.7
4049,-0.2707,41.8702,20.1
4050,-0.1998,41.8868,23.6
4051,-0.4499,41.7507,48.0
4052,-0.4165,41.7507,52.7
4053,0.3335,41.6007,36.3
4054,-0.1832,42.6174,42.3
4055,0.0668,42.6008,43.7
4056,0.0168,42.5841,34.5
4057,-0.1332,42.5341,31.5
4058,0.3002,42.6008,30.7
4059,0.2335,42.6174,34.8
4060,0.3835,42.5674,34.5
4061,0.3502,42.5841,21.6
4062,-2.7592,38.509,18.2
4063,-3.9303,38.1656,9.8
4064,-2.7,38.5006,30.9
4065,-2.6166,38.5006,42.2
4066,-2.6,38.4006,31.8
4067,-3.9042,38.3145,19.3
4068,-4.2334,38.0673,11.2
4069,-4.1042,38.037,29.8
4070,-4.0973,38.0437,8.6
4071,-4.0576,38.0356,13.6
4072,-4.0101,38.0595,33.6
4073,-4.0142,38.0437,40.0
4074,-3.9981,38.1117,12.1
4075,-3.92,38.0659,33.0
4076,-3.8839,38.1012,15.7
4077,-3.8834,38.134,12.2
4078,-3.6534,38.3251,31.4
4079,-3.7667,38.0006,25.3
4080,-2.9,38.0506,16.3
4081,-2.7833,38.0673,17.2
4082,-4.0345,37.964,36.5
4083,-3.9167,37.9662,58.4
4084,-3.8667,37.9395,57.7
4085,-3.7456,37.9834,14.7
4086,-3.7478,37.9831,43.0
4087,-3.0667,37.834,28.6
4088,-3.05,37.9673,15.5
4089,-2.9,37.9673,36.3
4090,-3.8175,37.7645,18.4
4091,-3.8167,37.7506,19.3
4092,-3.85,37.734,29.9
4093,-3.8167,37.7173,33.2
4094,-3.0,37.8006,21.3
4095,-3.0192,37.6545,38.2
4096,-2.9,42.3508,40.8
4097,-2.1138,42.4091,19.9
4098,-1.8527,42.2202,8.4
4099,-2.0166,42.1174,16.6
4100,-1.9499,42.1174,35.4
4101,-6.0502,43.0508,15.3
4102,-5.0835,43.1508,31.2
4103,-5.0501,43.1341,26.2
4104,-5.0334,43.1008,41.7
4105,-4.8668,43.1174,25.1
4106,-5.1501,42.7174,11.0
4107,-5.2835,42.6008,18.5
4108,-5.6168,42.4008,11.5
4109,-5.5668,42.3507,17.0
4110,-5.5835,42.3507,11.6
4111,-5.5001,42.4008,9.3
4112,-5.4668,42.4174,11.6
4113,-4.9834,42.4674,18.8
4114,-6.2169,42.3174,24.8
4115,-5.8335,42.2341,7.3
4116,-6.1168,42.3007,40.2
4117,-6.0502,42.3007,40.2
4118,-6.0502,42.1841,27.3
4119,-5.9668,42.3007,46.6
4120,-5.6668,42.3007,14.9
4121,-5.5668,42.2341,23.3
4122,-5.4001,42.3007,9.9
4123,-5.4001,42.2841,11.5
4124,-5.3835,42.2674,13.6
4125,-5.8168,42.1507,29.5
4126,-5.0668,43.1424,39.8
4127,-5.6168,42.8008,27.3
4128,-5.3668,42.2841,9.9
4129,-5.4335,42.3841,11.8
4130,-5.0334,42.6341,24.8
4131,-5.4335,42.1174,17.3
4132,-5.7168,42.7008,12.0
4133,0.9669,42.6674,25.0
4134,1.0002,42.5674,34.8
4135,1.0169,42.5674,38.5
4136,1.4003,42.5508,47.0
4137,1.3503,42.5174,46.7
4138,1.2169,42.4341,31.0
4139,1.3336,42.4174,31.1
4140,1.3503,42.4174,32.3
4141,1.7169,42.3507,54.7
4142,1.8003,42.3507,39.7
4143,1.6669,42.2174,45.7
4144,1.6003,42.3174,42.5
4145,1.4003,41.8007,40.9
4146,1.4003,41.8007,62.8
4147,1.4169,41.7841,42.8
4148,0.5335,41.5341,49.9
4149,1.3919,41.7757,34.1
4150,1.4003,41.7757,39.9
4151,1.4003,41.7841,47.3
4152,1.3919,41.7924,59.8
4153,0.6002,41.5591,34.7
4154,1.6808,42.4199,30.2
4155,1.4286,42.5908,21.8
4156,0.5835,41.5257,42.7
4157,0.4335,41.3007,54.1
4158,0.4169,41.3174,42.9
4159,-7.6169,43.7008,32.8
4160,-7.6336,43.0008,19.9
4161,-7.3336,43.5841,17.0
4162,-7.2669,43.5175,24.9
4163,-7.0836,43.5341,64.2
4164,-7.0669,43.5341,32.9
4165,-7.817,43.4008,13.4
4166,-7.7503,43.3508,8.7
4167,-7.4669,43.3508,13.6
4168,-7.4169,43.3841,27.4
4169,-7.3836,43.4675,17.2
4170,-7.2669,43.4841,65.3
4171,-7.0836,43.4341,41.9
4172,-7.7336,43.2174,21.3
4173,-7.6003,43.2674,19.3
4174,-7.5336,43.2674,30.8
4175,-7.6003,43.2008,38.5
4176,-7.4669,43.2841,7.9
4177,-7.4836,43.2674,20.1
4178,-7.4336,43.2008,21.2
4179,-7.5003,43.0508,49.6
4180,-7.8003,43.0841,31.1
4181,-7.6169,43.1508,22.0
4182,-7.6003,43.1008,20.6
4183,-7.4669,43.1508,29.4
4184,-7.4836,43.1174,35.3
4185,-7.4669,43.1174,43.9
4186,-7.5003,43.0841,11.8
4187,-7.0669,43.1341,10.2
4188,-7.817,42.8841,38.1
4189,-7.7336,42.9008,31.8
4190,-7.6669,42.8674,14.5
4191,-7.5003,42.8841,12.4
4192,-7.1669,42.8841,27.4
4193,-7.7003,42.8174,31.6
4194,-7.4336,42.8008,6.1
4195,-7.4003,42.7841,21.0
4196,-7.5003,42.7008,25.0
4197,-7.7669,42.5841,27.1
4198,-7.4669,42.5841,18.0
4199,-7.2336,42.5674,13.0
4200,-7.5169,42.4841,52.3
4201,-7.123,42.6658,49.8
4202,-7.4725,43.4302,13.3
4203,-7.3669,43.4341,18.1
4204,-3.6153,41.1174,44.9
4205,-3.4834,41.084,12.9
4206,-3.9167,40.8674,25.0
4207,-3.8667,40.884,20.0
4208,-3.7,40.9674,5.1
4209,-3.75,40.834,24.2
4210,-3.7,40.8674,15.3
4211,-3.6667,40.884,12.2
4212,-3.55,40.9174,37.8
4213,-3.5,40.8507,22.6
4214,-4.1334,40.7146,19.7
4215,-4.0834,40.7507,27.8
4216,-3.9834,40.734,15.9
4217,-3.9001,40.8007,11.0
4218,-3.9505,40.8629,30.0
4219,-3.8,40.834,38.7
4220,-3.7667,40.734,18.9
4221,-3.65,40.784,28.9
4222,-4.1497,40.5679,10.4
4223,-4.0667,40.6507,27.4
4224,-3.9667,40.584,28.9
4225,-3.85,40.634,19.1
4226,-3.9001,40.6174,21.8
4227,-3.7334,40.5507,13.4
4228,-3.6667,40.5507,18.5
4229,-3.6167,40.5507,24.8
4230,-3.45,40.6174,12.9
4231,-3.3,40.5674,11.9
4232,-3.2667,40.5174,18.6
4233,-4.3334,40.3674,8.8
4234,-4.0167,40.434,16.1
4235,-4.0334,40.4007,18.7
4236,-3.6667,40.3507,33.8
4237,-3.5834,40.5007,28.2
4238,-3.5334,40.4174,36.0
4239,-3.6334,40.784,40.2
4240,-3.3,40.384,1.6
4241,-4.4668,40.284,24.5
4242,-4.4167,40.334,26.5
4243,-4.2501,40.284,5.1
4244,-4.0667,40.3174,2.5
4245,-3.8833,40.2007,4.3
4246,-3.6334,40.3007,15.3
4247,-3.6,40.3174,52.5
4248,-3.3667,40.284,5.1
4249,-3.4,40.2507,9.0
4250,-3.6,40.1674,24.0
4251,-3.5834,40.1174,25.1
4252,-3.7667,39.9674,24.9
4253,-3.6167,40.0507,19.2
4254,-3.35,40.084,41.8
4255,-3.3,40.1007,23.0
4256,-3.25,40.1507,4.2
4257,-3.5834,40.1674,2.0
4258,-3.7667,39.934,15.3
4259,-3.7834,39.934,9.6
4260,-3.6667,40.684,19.9
4261,-3.6,40.7507,26.1
4262,-3.6167,40.834,22.3
4263,-3.6334,40.8507,23.8
4264,-3.7167,40.9674,21.4
4265,-3.6167,41.1174,24.0
4266,-3.8334,40.834,27.2
4267,-4.2001,40.5674,30.2
4268,-4.2167,40.5007,21.4
4269,-3.75,40.7174,27.1
4270,-4.6501,37.1006,41.9
4271,-4.6501,37.0006,33.6
4272,-4.6168,37.0839,9.6
4273,-4.7668,36.8506,2.7
4274,-4.7501,36.8339,12.0
4275,-4.5134,36.9653,53.6
4276,-4.4506,36.9839,10.3
4277,-4.4504,36.9839,16.5
4278,-4.6234,36.72,20.2
4279,-4.5906,36.7634,25.7
4280,-4.6987,36.6945,12.5
4281,-4.6584,36.7089,10.3
4282,-4.5923,36.6867,22.3
4283,-4.3667,36.7673,29.2
4284,-4.2667,36.8173,12.3
4285,-3.9834,36.8173,28.3
4286,-4.8501,36.5173,16.5
4287,-4.7668,36.5673,19.3
4288,-4.6606,36.6934,35.3
4289,-4.6254,36.7495,22.4
4290,-4.5695,36.6887,21.2
4291,-4.5426,36.9559,45.4
4292,-4.5498,36.9517,56.9
4293,-4.5568,36.9539,60.3
4294,-1.2999,38.584,24.8
4295,-1.4894,38.3523,43.1
4296,-1.3407,38.3415,38.6
4297,-1.7874,38.3109,39.0
4298,-1.8233,38.2301,44.7
4299,-1.8347,38.2031,54.7
4300,-1.5494,38.209,57.3
4301,-1.4832,38.3006,7.2
4302,-1.4999,38.234,40.6
4303,-1.4666,38.2006,41.3
4304,-1.3666,38.3006,52.1
4305,-1.2999,38.3006,59.1
4306,-1.2832,38.2506,39.8
4307,-0.8666,37.7006,67.1
4308,-1.051,38.3254,24.1
4309,-2.2833,38.0173,12.0
4310,-1.9666,38.2673,18.0
4311,-1.7999,38.0173,41.4
4312,-1.7499,38.0173,49.9
4313,-1.4663,38.1359,54.4
4314,-1.4232,38.0723,55.6
4315,-0.8332,37.6839,62.2
4316,-1.1332,38.1006,13.6
4317,-2.1119,37.982,54.8
4318,-1.9091,37.9131,57.6
4319,-1.5499,37.9006,47.8
4320,-1.4666,37.984,37.6
4321,-1.4166,37.9673,36.2
4322,-1.3666,37.934,31.3
4323,-1.0666,37.8673,62.3
4324,-1.1499,37.9506,36.8
4325,-0.7999,37.8506,13.6
4326,-1.9666,37.784,47.1
4327,-1.8166,37.7673,38.6
4328,-1.6999,37.7173,35.4
4329,-1.6499,37.7673,29.5
4330,-1.5333,37.7006,33.6
4331,-1.6249,37.4839,24.1
4332,-1.2827,37.6659,38.6
4333,-1.1832,37.734,49.7
4334,-1.0735,37.7692,10.1
4335,-1.0832,37.6839,28.2
4336,-1.0166,37.6839,24.3
4337,-0.9166,37.7506,52.9
4338,-0.9332,37.834,47.0
4339,-0.8166,37.6506,35.4
4340,-1.7999,37.6673,28.0
4341,-1.7666,37.6006,21.8
4342,-1.7699,37.6403,44.4
4343,-1.6999,37.6339,37.0
4344,-1.6916,37.5839,53.0
4345,-1.4332,37.6006,24.8
4346,-1.1832,37.6506,50.4
4347,-1.4269,37.5226,31.9
4348,-1.3702,37.5506,20.1
4349,-1.0749,37.6645,28.2
4350,-0.8832,37.6506,38.0
4351,-0.7332,37.6339,28.1
4352,-2.0833,38.034,37.6
4353,-2.0666,38.0006,52.4
4354,-1.7035,43.2155,35.9
4355,-1.8666,43.1841,40.0
4356,-1.5746,43.1719,47.6
4357,-1.481,43.2452,33.1
4358,-1.9122,43.0377,45.4
4359,-1.8638,43.0961,20.7
4360,-1.8919,43.1952,34.4
4361,-1.8333,43.098,42.8
4362,-1.6194,43.073,40.2
4363,-1.461,43.1208,33.4
4364,-1.3021,43.0091,40.6
4365,-2.0608,42.8688,22.5
4366,-1.9666,42.9841,22.5
4367,-1.878,42.9749,30.7
4368,-1.8249,42.8685,31.7
4369,-1.6019,42.9911,25.6
4370,-1.281,42.9397,34.0
4371,-1.3466,42.9783,43.1
4372,-1.468,42.8685,22.6
4373,-1.126,42.9572,39.8
4374,-1.081,42.9083,47.0
4375,-1.0946,42.8658,40.3
4376,-0.8252,42.8741,56.3
4377,-2.17,42.8341,5.7
4378,-1.8619,42.7841,24.8
4379,-1.6671,42.8135,22.4
4380,-1.7141,42.7327,10.2
4381,-1.5555,42.7508,12.3
4382,-1.4916,42.8327,32.8
4383,-1.3824,42.7655,36.8
4384,-1.186,42.7041,15.5
4385,-0.8604,42.8124,42.4
4386,-1.0866,42.6785,44.7
4387,-0.9938,42.7035,11.3
4388,-2.0041,42.6563,29.8
4389,-1.6305,42.6063,38.5
4390,-1.4068,42.6299,24.4
4391,-1.3638,42.628,36.1
4392,-1.2105,42.6166,27.3
4393,-2.35,42.4841,57.8
4394,-1.8758,42.4655,24.0
4395,-1.5069,42.3813,65.5
4396,-1.4944,42.3299,28.1
4397,-2.35,42.0674,38.8
4398,-2.0333,42.4077,44.1
4399,-1.4999,42.2507,45.6
4400,-1.7958,42.3874,25.8
4401,-1.7666,43.0091,30.5
4402,-2.2,42.8674,4.1
4403,-2.175,42.8591,1.5
4404,-1.6499,42.8508,21.9
4405,-1.6333,42.7841,35.4
4406,-1.6333,42.6508,11.5
4407,-1.3332,42.6841,31.2
4408,-8.067,42.4507,25.2
4409,-7.3669,42.3674,16.6
4410,-7.2933,42.3563,12.8
4411,-7.1336,42.4008,13.7
4412,-6.9669,42.4008,45.5
4413,-6.9836,42.3507,22.3
4414,-8.1003,42.2174,17.8
4415,-7.8169,42.2841,8.5
4416,-7.7336,42.3341,1.2
4417,-7.6003,42.3174,27.1
4418,-7.6503,42.2341,27.4
4419,-7.4836,42.3341,8.9
4420,-7.5003,42.3007,19.0
4421,-7.3628,42.1924,29.4
4422,-7.2669,42.2341,15.0
4423,-7.0336,42.2341,10.4
4424,-8.067,42.1341,4.5
4425,-7.8169,42.0841,12.2
4426,-7.7503,42.0674,17.0
4427,-7.4503,42.0507,21.6
4428,-7.3377,42.1341,37.9
4429,-7.3044,42.1174,21.5
4430,-6.9836,42.0507,29.6
4431,-8.1003,41.9507,11.8
4432,-7.4003,41.9674,12.0
4433,-6.8927,42.4633,67.6
4434,-4.4334,43.0008,20.6
4435,-4.7668,42.6341,9.8
4436,-4.7501,42.5674,37.6
4437,-4.7334,42.5508,11.0
4438,-4.6668,42.5674,23.6
4439,-4.5668,42.6008,40.1
4440,-4.5334,42.5841,43.0
4441,-4.5668,42.5174,33.9
4442,-4.5168,42.5508,29.3
4443,-4.5001,42.5508,38.1
4444,-4.3667,42.4008,12.9
4445,-4.7834,42.1507,35.0
4446,-4.7183,42.0674,12.0
4447,-4.7001,42.1007,36.0
4448,-4.7168,42.067,25.0
4449,-4.6334,42.0341,23.7
4450,-4.6334,42.0674,30.7
4451,-8.717,42.6771,28.7
4452,-8.567,42.6841,11.1
4453,-8.317,42.7508,31.4
4454,-8.6128,42.7563,34.0
4455,-8.1003,42.7174,15.2
4456,-8.0336,42.7508,48.9
4457,-8.7003,42.6508,49.7
4458,-8.6871,42.6548,12.3
4459,-8.6861,42.6548,19.1
4460,-8.6359,42.6257,6.4
4461,-8.6503,42.5674,10.5
4462,-8.5503,42.5341,7.6
4463,-8.3503,42.5674,38.8
4464,-8.3503,42.6174,8.9
4465,-8.117,42.6508,10.6
4466,-8.167,42.6008,46.6
4467,-7.9336,42.6341,20.6
4468,-8.767,42.5007,26.2
4469,-8.7003,42.4674,40.6
4470,-8.6503,42.4674,26.8
4471,-8.667,42.3841,28.0
4472,-8.5003,42.3841,9.7
4473,-8.5503,42.2344,44.5
4474,-8.5519,42.234,20.6
4475,-8.417,42.3174,35.9
4476,-8.2836,42.3096,45.9
4477,-8.3503,42.3055,18.1
4478,-8.317,42.2785,13.3
4479,-8.3003,42.2341,32.2
4480,-8.6337,42.1341,25.0
4481,-8.6503,42.0674,24.4
4482,-8.2503,42.1674,19.2
4483,-8.8503,41.9341,22.8
4484,-8.767,41.9507,23.0
4485,-8.717,41.9841,31.1
4486,-6.4169,41.0007,14.7
4487,-5.5835,41.0674,22.0
4488,-5.5001,41.1007,6.5
4489,-5.2335,41.0507,18.5
4490,-5.2168,41.1007,10.0
4491,-6.7502,40.9674,10.4
4492,-5.9668,40.884,10.5
4493,-5.8835,40.934,10.3
4494,-5.8168,40.9507,17.5
4495,-5.7668,40.884,9.3
4496,-5.3835,40.9674,10.5
4497,-5.3501,40.934,4.0
4498,-5.2668,40.9007,9.0
4499,-6.1835,40.684,22.3
4500,-6.1168,40.7007,25.8
4501,-5.6668,40.7007,34.6
4502,-5.6001,40.7007,26.1
4503,-5.6001,40.6674,20.7
4504,-5.3668,40.7674,20.0
4505,-6.2669,40.6174,21.5
4506,-6.3835,40.534,22.8
4507,-6.2669,40.5674,23.0
4508,-6.3335,40.534,21.5
4509,-6.2002,40.5674,31.4
4510,-6.1835,40.6507,22.3
4511,-6.1335,40.584,28.9
4512,-6.1571,40.516,36.0
4513,-6.6002,40.4174,40.0
4514,-5.8002,40.3674,22.9
4515,-5.7668,40.3507,21.0
4516,-5.7502,40.3674,15.9
4517,-6.1335,40.5507,30.7
4518,-6.1335,40.6174,34.3
4519,-5.7168,40.3507,27.2
4520,-6.7168,40.2844,28.1
4521,-6.7335,40.284,34.0
4522,-6.053,40.5535,38.7
4523,-6.3335,40.4507,18.0
4524,-6.1339,40.5842,19.0
4525,-5.2835,40.834,24.0
4526,-5.2168,40.9007,10.0
4527,-5.5668,41.084,7.0
4528,-5.2335,41.084,16.0
4529,-5.3335,41.0674,21.0
4530,-5.5168,41.1507,21.0
4531,-3.7834,41.5174,19.3
4532,-3.5834,41.4841,12.1
4533,-3.5167,41.184,28.2
4534,-3.4667,41.3507,17.6
4535,-3.3333,41.3674,24.1
4536,-4.5168,41.2507,5.3
4537,-4.4501,41.284,0.8
4538,-4.2167,41.3174,0.5
4539,-4.2001,41.184,3.1
4540,-4.1001,41.2507,3.4
4541,-3.5834,41.3174,18.8
4542,-3.5667,41.284,13.4
4543,-3.5,41.284,27.8
4544,-3.45,41.2674,34.4
4545,-3.4834,41.234,15.0
4546,-4.4001,41.1007,15.0
4547,-3.8334,41.0674,48.4
4548,-4.0709,40.934,7.9
4549,-4.0167,40.8676,28.2
4550,-3.9667,40.884,26.5
4551,-4.3834,40.8174,9.2
4552,-4.1167,40.7674,34.7
4553,-4.0834,40.8007,31.4
4554,-4.0084,40.7924,17.2
4555,-4.0001,40.859,17.4
4556,-4.0167,40.809,21.1
4557,-3.6834,41.1257,38.4
4558,-6.0502,37.884,30.3
4559,-5.9835,37.9673,11.4
4560,-5.6835,37.984,53.7
4561,-5.7001,37.934,35.0
4562,-5.6501,37.884,38.3
4563,-5.5835,37.8506,18.5
4564,-6.4544,37.7034,19.7
4565,-6.3835,37.7089,36.2
4566,-6.2668,37.7173,12.2
4567,-6.1502,37.7338,41.6
4568,-6.1501,37.7339,35.5
4569,-6.1502,37.734,27.0
4570,-5.821,37.7006,17.8
4571,-5.3668,37.7673,27.7
4572,-5.8043,37.6673,15.1
4573,-5.1001,37.5173,6.9
4574,-6.1835,37.3839,7.4
4575,-5.9668,37.4839,18.2
4576,-5.9168,37.4173,11.9
4577,-5.8335,37.3506,5.1
4578,-5.4835,37.4839,12.2
4579,-5.3668,37.4839,14.1
4580,-5.3168,37.4339,22.8
4581,-5.3668,37.3506,52.3
4582,-5.2168,37.4673,10.7
4583,-6.3168,37.2339,3.2
4584,-6.2002,37.2506,11.0
4585,-6.1002,37.2839,33.0
4586,-5.5168,37.2673,5.3
4587,-5.3668,37.1006,22.9
4588,-2.7667,42.0841,25.9
4589,-2.7167,42.0841,18.1
4590,-2.9999,41.8341,8.3
4591,-2.9833,41.8674,27.2
4592,-2.8333,41.9507,21.1
4593,-2.6333,41.8507,11.5
4594,-3.3167,41.7007,43.7
4595,-2.7333,41.7841,13.8
4596,-2.5333,41.7007,5.5
4597,-2.5,41.7174,14.7
4598,-2.45,41.8174,14.0
4599,-2.9667,41.6341,5.4
4600,-2.9333,41.6507,3.7
4601,-2.9833,41.5507,5.6
4602,-2.9333,41.5174,4.6
4603,-2.5444,41.5674,1.0
4604,-2.55,41.5174,11.2
4605,-2.525,41.5841,3.0
4606,-2.8667,41.4841,10.6
4607,-2.7333,41.4674,18.5
4608,-3.1667,41.6007,37.4
4609,-3.5,41.5674,35.6
4610,-3.4,41.6174,26.1
4611,-3.0,41.6007,3.9
4612,-2.7833,41.7257,11.3
4613,-2.6667,41.8174,1.7
4614,-2.7167,41.8174,1.9
4615,1.0336,41.3841,13.3
4616,1.0336,41.3674,30.5
4617,1.0124,41.3396,19.2
4618,1.2502,41.384,55.3
4619,1.2502,41.3507,56.2
4620,0.5835,41.184,30.0
4621,0.9961,41.3327,7.5
4622,0.9836,41.309,19.8
4623,1.2502,41.3007,48.3
4624,0.5669,41.1174,58.3
4625,0.6335,41.0507,52.8
4626,0.6669,41.034,63.1
4627,0.2669,40.734,41.3
4628,0.5835,40.734,18.5
4629,0.6002,40.7451,26.0
4630,0.6335,40.7507,22.0
4631,0.6669,40.784,20.8
4632,0.6002,40.7674,29.0
4633,0.6849,40.7785,36.0
4634,0.5335,40.7674,15.0
4635,0.8335,40.7174,50.0
4636,0.6835,40.7007,52.5
4637,0.3752,40.6257,30.0
4638,0.4502,40.6007,24.6
4639,1.2041,41.3799,28.2
4640,1.1847,41.3904,37.0
4641,-0.5665,40.984,31.0
4642,-0.5499,40.884,30.6
4643,-0.1165,40.884,43.3
4644,-0.0665,40.784,21.0
4645,-0.1332,40.8507,43.8
4646,-0.7727,40.8157,5.8
4647,-0.7704,40.8149,28.9
4648,-0.7796,40.7971,5.2
4649,-0.7035,40.7674,8.5
4650,-0.0998,40.8007,43.3
4651,-0.0665,40.7674,45.0
4652,-1.5999,40.5507,52.0
4653,-0.4999,40.534,7.3
4654,-0.2998,40.5174,21.8
4655,-1.5666,40.484,11.4
4656,-1.5499,40.634,36.6
4657,-1.6833,40.5674,18.8
4658,-1.6666,40.534,28.0
4659,-1.5166,40.6174,61.8
4660,-1.3332,40.5174,38.5
4661,-1.3666,40.584,34.8
4662,-1.1999,40.534,26.2
4663,-0.8666,40.6507,29.9
4664,-0.7832,40.5507,15.2
4665,-0.6499,40.534,35.0
4666,-0.5999,40.5174,30.0
4667,-1.4332,40.284,20.2
4668,-1.3666,40.3345,3.9
4669,-1.4166,40.2007,30.2
4670,-0.7499,40.284,9.2
4671,-0.7165,40.2674,24.7
4672,-0.5999,40.284,13.2
4673,-0.4665,40.3007,30.8
4674,-0.2998,40.7174,23.6
4675,-0.1832,40.834,31.7
4676,-1.3681,40.334,11.8
4677,-0.7688,40.8026,10.2
4678,-0.7765,40.8015,7.7
4679,-0.7785,40.8076,8.5
4680,-0.7821,40.8046,11.7
4681,-0.7838,40.8026,5.2
4682,-0.7868,40.8013,9.5
4683,-0.7777,40.7888,13.6
4684,-0.7079,40.7693,10.0
4685,-4.7668,40.2632,12.1
4686,-3.85,40.0674,8.6
4687,-3.8334,40.034,21.5
4688,-3.8,40.0507,45.7
4689,-3.8,40.0174,32.9
4690,-4.3334,39.834,14.7
4691,-4.0835,39.9001,16.7
4692,-4.0167,39.884,2.9
4693,-3.5667,39.984,27.6
4694,-3.7167,39.9174,44.3
4695,-3.6334,39.8507,37.4
4696,-3.4667,39.9507,60.9
4697,-3.3167,39.934,43.5
4698,-3.4834,39.884,51.8
4699,-3.2833,39.884,30.5
4700,-3.55,39.8173,42.6
4701,-3.7167,39.7673,17.2
4702,-3.7334,39.7007,36.9
4703,-3.3667,39.784,54.8
4704,-3.25,39.734,26.8
4705,-3.4167,39.6673,27.0
4706,-3.1167,39.784,23.1
4707,-3.4167,39.6507,40.2
4708,-4.6356,39.484,9.0
4709,-3.7667,39.3201,28.1
4710,-3.6834,39.684,33.6
4711,-3.7167,39.684,10.2
4712,-3.2167,39.7507,35.7
4713,-3.3667,39.8507,39.8
4714,-3.4334,39.634,38.4
4715,-4.9501,39.7507,12.0
4716,-1.4499,40.134,46.0
4717,-0.9332,39.8507,43.0
4718,-1.2499,39.734,39.0
4719,-1.1332,39.684,17.8
4720,-1.0999,39.7507,50.3
4721,-1.0832,39.734,36.6
4722,-1.1832,39.8173,17.0
4723,-0.9332,39.7507,15.0
4724,-0.9666,39.684,36.5
4725,-0.8499,39.8173,41.5
4726,-0.6665,39.8173,27.5
4727,-0.7165,39.7007,20.0
4728,-0.6999,39.784,32.0
4729,-0.4832,39.7007,43.5
4730,-0.2498,39.7173,27.3
4731,-0.1998,39.7007,50.0
4732,-1.4332,39.5673,33.0
4733,-1.1999,39.6007,37.0
4734,-1.2166,39.534,31.0
4735,-1.1332,39.484,32.5
4736,-1.1666,39.6673,39.0
4737,-0.9499,39.5507,15.0
4738,-0.7999,39.6507,30.0
4739,-0.8666,39.5173,57.0
4740,-0.6999,39.534,35.0
4741,-0.5999,39.7007,24.0
4742,-0.5832,39.5673,65.0
4743,-0.4332,39.584,20.5
4744,-0.4332,39.5673,63.1
4745,-0.3161,39.634,1.6
4746,-0.3165,39.6334,16.4
4747,-0.3165,39.6007,32.3
4748,-1.0999,39.4007,42.0
4749,-1.0416,39.3882,10.0
4750,-0.5499,38.8173,36.8
4751,-0.5999,39.384,25.5
4752,-0.6332,39.484,31.6
4753,-0.5332,39.484,33.8
4754,-0.4332,39.4507,36.7
4755,-0.4499,39.334,35.4
4756,-0.3165,39.3507,28.2
4757,-0.5499,39.2673,29.4
4758,-0.5165,38.7506,27.7
4759,-0.3165,39.184,51.1
4760,-1.2166,39.0673,23.0
4761,-1.1999,39.0673,25.0
4762,-1.0666,39.1007,30.0
4763,-1.1832,39.034,42.0
4764,-0.9666,39.1507,51.7
4765,-0.8332,39.084,40.5
4766,-0.6665,39.084,34.4
4767,-0.5165,39.0173,42.4
4768,-0.5999,38.7673,46.2
4769,-0.2524,39.1015,3.9
4770,-0.8832,38.934,29.8
4771,-0.8166,38.834,45.0
4772,-0.6832,38.984,37.0
4773,-0.5665,38.9507,5.9
4774,-0.5665,38.8506,45.9
4775,-0.1998,38.884,34.6
4776,-0.0332,38.8673,8.1
4777,-0.0665,38.884,54.8
4778,-0.8499,38.834,44.6
4779,-0.6665,38.8006,29.0
4780,-5.1501,42.1841,9.8
4781,-5.2501,42.1674,15.0
4782,-4.9834,42.0174,14.9
4783,-5.2335,41.9841,10.0
4784,-5.3001,41.9007,27.8
4785,-4.9668,41.9174,15.7
4786,-4.8501,41.8841,7.4
4787,-5.3335,41.7841,11.3
4788,-5.2168,41.7507,15.4
4789,-5.1335,41.8174,9.7
4790,-4.7168,41.7841,11.2
4791,-4.6834,41.8007,9.3
4792,-4.6334,41.8174,20.8
