,Longitude,Latitude,Litho [%] (Coarse material)
3214,-3.25,40.1607,28.09
3215,-2.0499,40.2507,21.85
3216,-1.5399,40.2607,36.19
3217,-1.4199,40.2707,12.14
3218,-1.3099,40.2807,48.96
3219,-1.1999,40.2907,55.26
3220,-0.3399,40.3307,60.01
3221,-2.49,40.1107,26.72
3222,-2.0399,40.1607,36.9
3223,-1.2899,40.2007,54.76
3224,-1.1799,40.2107,4.02
3225,-0.5499,40.2307,37.7
3226,-0.4399,40.2407,37.85
3227,-0.3199,40.2507,28.04
3228,-7.0502,39.2907,14.27
3229,-6.4302,39.3207,16.74
3230,-5.1401,39.4507,16.19
3231,-5.0301,39.4607,42.46
3232,-2.0199,40.0807,29.93
3233,-1.5099,40.0907,16.49
3234,-1.2799,40.1107,49.77
3235,-1.1699,40.1207,52.52
3236,-0.5399,40.1407,73.83
3237,-0.4199,40.1607,11.74
3238,-0.3099,40.1707,58.1
3239,-7.1402,39.1907,24.65
3240,-7.0302,39.2007,17.1
3241,-5.3401,39.3307,51.87
3242,-1.4899,40.0107,53.57
3243,-1.2599,40.0307,44.34
3244,-1.0399,40.0507,72.72
3245,-0.5199,40.0607,26.04
3246,-0.4099,40.0707,42.54
3247,-0.1798,40.0907,64.7
3248,-6.2802,39.1707,21.98
3249,-4.2501,39.3407,32.48
3250,-1.5899,39.5107,24.98
3251,-1.3599,39.5307,72.4
3252,-0.5099,39.5807,18.1
3253,-0.3999,39.5907,9.89
3254,-0.2798,40.0007,42.46
3255,-6.3702,39.0707,70.99
3256,-4.5701,39.2107,73.28
3257,-1.5699,39.4307,69.42
3258,-1.4599,39.4407,12.01
3259,-1.2299,39.4607,42.29
3260,-1.0099,39.4807,58.32
3261,-0.4999,39.4907,0.7
3262,-0.4999,39.4907,0.32
3263,-4.1001,39.1907,68.7
3264,-3.48,39.2107,44.61
3265,-1.3299,39.3607,37.46
3266,3.8337,40.034,1.87
3267,4.0604,40.0107,59.6
3268,-4.3101,39.0707,15.98
3269,-2.28,39.2207,53.88
3270,-1.3199,39.2807,41.18
3271,2.9669,39.7673,38.87
3272,-7.1402,38.3506,56.37
3273,-6.0802,38.4506,48.81
3274,-5.5701,38.4706,40.87
3275,-5.0201,38.5506,22.15
3276,-1.1899,39.2107,22.39
3277,-1.0799,39.2207,40.33
3278,-0.5699,39.2307,17.76
3279,2.517,39.6178,15.86
3280,-7.1202,38.2706,61.23
3281,-2.58,39.0107,18.38
3282,2.7306,39.8041,15.87
3283,-5.5301,38.3006,30.06
3284,-4.3601,38.4106,55.11
3285,-2.23,38.5706,44.75
3286,-0.4299,39.0707,27.67
3287,-6.4502,38.1406,23.27
3288,-5.2901,38.2506,60.93
3289,-3.39,38.3906,25.65
3290,-2.21,38.4806,41.23
3291,-5.2701,38.1606,30.55
3292,-5.0501,38.2006,21.05
3293,-4.5401,38.2106,36.19
3294,-4.3201,38.2406,21.4
3295,-3.59,38.2806,24.54
3296,-2.2,38.4006,60.96
3297,-2.09,38.4106,29.2
3298,-1.4699,38.4306,59.64
3299,-7.1302,37.5206,20.92
3300,-6.5202,37.5506,56.28
3301,-6.4102,37.5706,44.5
3302,-6.3002,37.5806,32.26
3303,-6.1902,38.0006,13.11
3304,-5.2501,38.0806,44.04
3305,-5.0301,38.1106,80.44
3306,-4.4101,38.1406,21.62
3307,-4.3001,38.1606,34.03
3308,-4.1901,38.1706,27.75
3309,-4.0801,38.1806,50.41
3310,-3.35,38.2306,33.5
3311,-2.51,38.2806,40.59
3312,-6.5002,37.4706,24.22
3313,-5.3401,37.5806,61.67
3314,-5.1201,38.0106,23.42
3315,-4.5001,38.0406,26.01
3316,-4.3901,38.0606,43.35
3317,-4.2801,38.0706,28.61
3318,-4.0601,38.1006,13.04
3319,-3.56,38.1106,33.33
3320,-3.34,38.1406,38.87
3321,-2.39,38.2106,57.45
3322,-0.9999,38.3106,23.75
3323,-7.2002,37.3306,20.34
3324,-7.0902,37.3506,30.72
3325,-6.5802,37.3706,19.17
3326,-6.3702,37.4006,20.8
3327,-6.2602,37.4206,35.7
3328,-5.1001,37.5306,34.09
3329,-4.4801,37.5606,40.07
3330,-4.3701,37.5706,26.11
3331,-2.48,38.1106,0.21
3332,-2.37,38.1206,71.6
3333,-2.26,38.1306,62.07
3334,-2.15,38.1506,40.53
3335,-1.5299,38.1706,53.62
3336,-0.5799,38.2306,24.92
3337,-6.4502,37.3006,1.45
3338,-2.57,38.0106,39.53
3339,-2.46,38.0206,45.15
3340,-2.35,38.0406,6.67
3341,-2.14,38.0606,82.15
3342,-1.2999,38.1106,38.9
3343,-3.5,37.4606,19.97
3344,-2.56,37.5306,55.39
3345,-2.34,37.5506,20.7
3346,-2.23,37.5606,59.97
3347,-2.0099,37.5906,59.38
3348,-1.4999,38.0006,48.57
3349,-1.0599,38.0506,0.37
3350,-6.4102,37.1306,1.46
3351,-5.4701,37.2106,17.16
3352,-3.27,37.4006,53.31
3353,-2.54,37.4406,22.52
3354,-2.1,37.4906,18.66
3355,-3.47,37.2906,11.92
3356,-2.52,37.3606,52.41
3357,-4.0601,37.1806,48.1
3358,-3.56,37.1906,41.22
3359,-3.45,37.2106,37.23
3360,-3.34,37.2206,38.97
3361,-2.51,37.2706,1.01
3362,-3.43,37.1206,31.99
3363,-3.22,37.1506,29.46
3364,-2.38,37.2006,22.51
3365,-4.0301,37.0106,52.28
3366,-3.09,37.0806,39.38
3367,-2.58,37.0906,48.82
3368,-5.3501,36.3106,20.86
3369,-5.3301,36.2206,1.92
3370,1.5103,41.1907,13.33
3371,1.1702,41.0807,56.69
3372,1.3302,39.0106,11.22
3373,-0.4599,42.5708,41.74
3374,-0.0598,40.0207,31.57
3375,-1.2335,38.2507,66.9
3376,-1.2332,38.2506,1.66
3377,-1.2005,38.2707,44.9
3378,-1.202,38.2675,53.4
3379,-1.2,38.2673,56.7
3380,-1.2018,38.2786,60.6
3381,-1.1999,38.2673,56.3
3382,-1.2001,38.2675,72.63
3383,-1.2011,38.2673,65.5
3384,-1.2017,38.2674,61.8
3385,-1.2017,38.2674,52.2
3386,-1.1999,38.2686,58.3
3387,-1.2005,38.269,25.5
3388,1.999,41.3332,78.42
3389,0.0502,41.3674,48.98
3390,0.0502,41.3007,82.99
3391,0.0835,41.3841,60.0
3392,0.0172,41.3508,66.0
3393,0.0168,41.3509,48.03
3394,1.7003,41.8341,10.0
3395,0.7835,41.6341,29.7
3396,0.6338,41.6341,37.4
3397,0.6335,41.6341,11.5
3398,0.6502,41.5507,33.7
3399,0.6502,41.5341,18.0
3400,0.7835,41.6507,20.0
3401,0.9669,41.5507,43.3
3402,0.5502,41.7507,39.5
3403,0.6335,41.8174,2.2
3404,0.6669,41.6507,0.8
3405,0.6335,41.7174,26.8
3406,0.6502,41.7007,42.5
3407,0.7008,41.6343,1.5
3408,0.7502,41.334,3.2
3409,0.7669,41.7507,61.6
3410,0.8002,41.7341,5.9
3411,0.6169,41.7507,62.1
3412,0.7169,41.6007,14.5
3413,-0.5332,41.4674,0.1
3414,0.7669,41.8674,3.9
3415,0.7002,41.9174,2.9
3416,0.5501,41.9341,0.1
3417,0.5669,41.8674,1.3
3418,0.4853,41.6943,3.7
3419,0.6007,41.6007,3.4
3420,0.6669,41.5841,43.6
3421,0.6002,41.6015,69.6
3422,0.6002,41.5841,34.7
3423,0.7169,41.5174,43.9
3424,0.9669,41.4007,67.0
3425,0.8335,41.4341,13.3
3426,0.9502,41.8007,3.2
3427,-0.9332,41.7841,6.5
3428,-0.9342,41.7829,58.9
3429,-0.9329,41.7833,20.1
3430,0.8335,41.8841,7.0
3431,0.7835,41.8841,33.7
3432,-0.9666,41.5507,6.8
3433,-0.7499,41.4507,24.2
3434,-0.3665,41.2007,83.9
3435,-0.3332,41.1836,34.5
3436,-0.3336,41.1841,33.9
3437,-0.4665,41.0674,4.4
3438,-0.4665,41.1174,42.5
3439,-0.5497,41.1674,78.4
3440,-0.5499,41.1674,1.2
3441,-0.883,41.4353,69.6
3442,-0.8832,41.4341,67.4
3443,0.6668,41.6507,0.4
3444,0.6665,41.6505,0.6
3445,-0.5663,41.4007,2.3
3446,-0.5665,41.4012,36.6
3447,-0.4332,41.3174,68.8
3448,-0.4332,41.3172,44.5
3449,-0.4665,41.334,10.6
3450,-0.4624,41.3344,15.3
3451,-0.4476,41.3372,55.6
3452,-0.4165,41.4174,59.1
3453,-0.4165,41.4175,13.0
3454,-0.4165,41.3841,41.6
3455,0.6669,41.6007,1.3
3456,2.8341,42.0174,3.21
3457,2.8335,42.0174,0.58
3458,2.8712,42.0177,0.32
3459,2.8337,42.0173,0.45
3460,2.8659,42.0165,1.25
3461,2.8654,42.0173,0.38
3462,2.867,42.0174,0.88
3463,2.8669,42.0158,0.77
3464,2.8675,42.0174,1.16
3465,2.8676,42.0172,2.46
3466,2.8663,42.0166,1.22
3467,2.8659,42.0173,0.81
3468,2.8654,42.0173,10.0
3469,2.8663,42.0173,26.8
3470,2.867,42.0174,82.0
3471,2.8669,42.0175,71.4
3472,2.8668,42.0174,42.4
3473,2.8837,42.0174,46.9
3474,2.8837,42.0174,6.5
3475,1.501,42.0,34.79
3476,1.5003,42.0007,7.37
3477,1.5001,42.0176,1.58
3478,2.0017,41.3353,47.2
3479,1.9928,41.326,31.5
3480,2.0015,41.3188,35.4
3481,1.9926,41.3235,18.32
3482,2.0003,41.3174,23.21
3483,1.9982,41.3198,26.97
3484,1.9974,41.3185,49.3
3485,1.9919,41.3238,30.31
3486,2.0027,41.3246,21.2
3487,1.9982,41.3175,22.14
3488,2.0003,41.3174,19.76
3489,2.0,41.32,34.73
3490,1.9927,41.3187,36.67
3491,2.0003,41.3174,59.12
3492,2.0009,41.3176,51.93
3493,2.0013,41.3194,30.21
3494,2.0006,41.3219,33.2
3495,2.0005,41.3199,19.13
3496,0.0166,41.3507,37.85
3497,0.0168,41.3341,78.09
3498,0.0153,41.3341,86.93
3499,0.0166,41.3337,62.9
3500,0.0162,41.3341,64.0
3501,1.9926,41.3336,68.66
3502,0.0167,41.3507,53.26
3503,0.0169,41.351,69.56
3504,2.0019,41.338,41.64
3505,2.0004,41.3341,75.45
3506,2.0004,41.333,62.96
3507,1.9992,41.3348,78.75
3508,2.0004,41.3347,40.91
3509,2.0006,41.3333,56.0
3510,1.9827,41.3352,50.61
3511,2.0003,41.3349,73.43
3512,0.0169,41.334,36.93
3513,1.9985,41.3371,43.03
3514,1.9992,41.3341,20.2
3515,1.9939,41.333,83.17
3516,1.9986,41.3342,48.98
3517,1.9994,41.333,73.0
3518,2.0,41.3341,48.03
3519,-0.1257,42.637,4.0
3520,-0.1312,42.6184,7.2
3521,-0.1331,42.6188,18.6
3522,-0.13,42.6194,1.3
3523,-0.1335,42.6183,11.0
3524,-0.1314,42.6179,60.8
3525,-0.1281,42.6218,17.9
3526,-0.1337,42.6175,37.7
3527,-0.1349,42.6181,29.3
3528,-0.1333,42.6174,73.4
3529,-0.1291,42.6177,11.5
3530,-0.133,42.6171,1.2
3531,-0.133,42.6171,13.3
3532,-0.1354,42.6175,3.4
3533,-0.1307,42.6188,15.5
3534,-0.1271,42.619,6.6
3535,-0.1302,42.6197,8.6
3536,-0.1332,42.6176,35.5
3537,-0.1323,42.6203,40.0
3538,-0.1325,42.6202,3.0
3539,-0.1245,42.6181,13.6
3540,-0.1324,42.6181,22.3
3541,-0.1298,42.6255,2.3
3542,-0.1315,42.6197,50.8
3543,-0.1326,42.6183,15.1
3544,-0.1282,42.6182,25.2
3545,-0.1301,42.6191,5.5
3546,-0.1331,42.6175,21.7
3547,-0.1309,42.6306,24.7
3548,-0.1328,42.6201,6.0
3549,-0.1204,42.621,31.5
3550,-0.1256,42.6172,2.9
3551,-0.1266,42.6144,1.2
3552,-0.1206,42.618,1.8
3553,-0.1195,42.6172,1.6
3554,-0.1329,42.6221,17.1
3555,-0.1137,42.617,18.7
3556,-0.1129,42.6207,12.8
3557,-0.1318,42.6192,1.6
3558,-1.8177,41.8007,5.0
3559,-0.6999,41.6174,5.0
3560,-8.267,42.7008,14.6
3561,-2.3833,37.6173,40.7
3562,-2.2333,37.6506,56.3
3563,-2.3833,37.5506,37.7
3564,-2.4498,37.6006,49.0
3565,-2.4506,37.6006,36.5
3566,-2.45,37.5999,57.9
3567,-2.1189,37.3665,61.8
3568,-1.8999,37.4839,42.2
3569,-2.0666,37.4673,51.7
3570,-2.3666,37.0506,30.8
3571,-1.8666,37.4673,53.1
3572,-2.1166,37.3673,44.4
3573,-2.45,37.7003,3.6
3574,-2.45,37.7006,3.7
3575,-2.4553,37.7007,26.8
3576,-2.8833,37.3173,41.0
3577,-2.8667,37.2839,39.0
3578,-3.1333,37.3009,25.0
3579,-2.8333,37.2839,34.0
3580,-3.1167,37.2839,30.0
3581,-2.9833,37.3173,61.0
3582,-2.95,37.3339,58.0
3583,-2.9667,37.2673,30.0
3584,-3.0833,37.3173,5.0
3585,-2.8834,37.2504,55.0
3586,-2.9992,37.1673,50.0
3587,-3.15,37.3006,8.0
3588,-3.1831,37.3173,33.0
3589,-2.8667,37.2173,44.0
3590,-3.1333,37.3006,36.0
3591,-2.8333,37.3839,17.0
3592,-2.7167,37.4673,9.0
3593,-2.8333,37.4173,83.0
3594,-2.5833,37.3339,44.0
3595,-2.7649,37.483,51.0
3596,-2.7667,37.4673,38.0
3597,-2.5833,37.3673,15.0
3598,-2.5833,37.4499,32.0
3599,-2.75,37.4576,49.0
3600,-2.749,37.4704,57.0
3601,-2.7644,37.4666,70.0
3602,-2.7667,37.4673,56.0
3603,-2.8167,37.1006,34.0
3604,-2.7667,37.3506,49.0
3605,-2.7499,37.4673,66.0
3606,-5.4001,38.0506,29.5
3607,-6.5835,37.7506,20.2
3608,-4.6001,41.2674,8.6
3609,-4.6334,41.5174,4.4
3610,-5.051,41.2674,18.9
3611,-3.4,41.2507,50.0
3612,-1.8499,41.7674,4.07
3613,-1.8154,41.7999,82.0
3614,-1.8166,41.8006,57.92
3615,-1.8166,41.7507,65.0
3616,-1.7833,41.8341,16.66
3617,-1.6833,41.8174,2.43
3618,-1.5999,41.8841,28.5
3619,-1.6006,41.8841,55.1
3620,-0.1164,42.7015,17.7
3621,-0.1165,42.7008,16.8
3622,-0.1165,42.7008,55.3
3623,-0.4499,42.6507,0.7
3624,-0.4498,42.6508,4.0
3625,-0.8499,42.7841,5.4
3626,-0.8665,42.8008,12.4
3627,-0.9165,42.7841,34.4
3628,-0.9332,42.435,46.6
3629,-0.9329,42.4341,44.0
3630,-0.7832,42.6341,21.2
3631,-0.7666,42.6341,31.1
3632,-0.7665,42.6342,40.1
3633,-0.7332,42.8838,18.5
3634,-0.7332,42.8841,20.7
3635,-0.7305,42.884,2.4
3636,-0.1831,42.7016,45.7
3637,-0.1831,42.7008,31.0
3638,-0.1833,42.7008,34.8
3639,0.5836,42.5843,36.3
3640,0.5835,42.5841,32.5
3641,0.6335,42.6008,39.7
3642,0.6835,42.7174,14.0
3643,0.6834,42.7008,18.3
3644,0.6835,42.7008,26.1
3645,1.9832,42.3174,14.9
3646,1.9837,42.3175,42.8
3647,1.9836,42.3174,25.5
3648,1.9834,42.3183,4.3
3649,-0.2659,39.0673,6.33
3650,-0.2666,39.0674,28.13
3651,0.0335,42.2841,42.8
3652,0.0337,42.2842,4.3
3653,0.0335,42.2841,25.5
3654,0.0334,42.2841,14.9
3655,2.0003,41.3174,69.0
3656,0.0502,41.284,43.0
3657,0.0668,41.2674,46.0
3658,1.6336,41.6841,40.0
3659,0.9836,41.3674,8.0
3660,1.9003,41.4341,14.3
3661,1.9006,41.4345,21.3
3662,1.9003,41.434,17.3
3663,1.9008,41.4357,24.9
3664,1.8996,41.4355,13.7
3665,-7.7669,42.5841,11.0
3666,-7.8336,43.4342,3.0
3667,1.8836,41.434,14.3
3668,1.8837,41.4341,21.3
3669,1.8808,41.418,17.3
3670,1.8837,41.4175,24.9
3671,1.8836,41.4174,13.7
3672,-7.9453,41.8767,2.23
3673,1.7669,41.8841,37.3
3674,1.7169,41.8674,7.47
3675,1.717,41.8674,7.01
3676,1.7836,41.9507,0.51
3677,1.7837,41.9504,51.32
3678,0.8999,41.3341,53.1
3679,0.8836,41.3507,15.0
3680,0.8836,41.3508,69.8
3681,0.8502,41.3674,65.0
3682,0.8335,41.3674,37.8
3683,0.8502,41.3507,47.6
3684,0.9002,41.334,83.0
3685,0.8824,41.3504,45.22
3686,0.9002,41.3507,2.0
3687,1.9169,41.3174,12.0
3688,1.9169,41.3165,6.73
3689,1.9166,41.3176,5.83
3690,1.9175,41.3153,0.05
3691,1.917,41.3186,0.17
3692,1.9169,41.3174,1.13
3693,-3.8834,40.2022,6.5
3694,-7.6003,42.3341,18.0
3695,3.9671,40.0507,9.1
3696,3.9005,39.9841,51.15
3697,3.8837,40.0505,20.83
3698,3.901,39.9836,46.56
3699,3.8837,40.0507,0.2
3700,3.9003,39.984,10.27
3701,3.9337,39.9507,6.59
3702,3.8504,39.934,41.04
3703,-2.6667,40.784,3.0
3704,-1.6333,40.784,40.0
3705,-1.6333,40.784,40.0
3706,-0.2332,41.5841,2.8
3707,-0.2332,41.5841,2.8
3708,-0.2998,41.5507,2.9
3709,-0.3999,41.5677,0.3
3710,-0.3999,41.5674,0.3
3711,-0.3665,41.5842,2.9
3712,-0.3665,41.5841,2.9
3713,-0.5832,42.7508,10.0
3714,-0.0309,42.6007,5.0
3715,-0.5832,42.7174,20.0
3716,-0.0329,42.5995,4.0
3717,-0.0329,42.5995,4.0
3718,-0.5665,42.7508,10.0
3719,-0.0496,42.638,6.0
3720,-0.5665,42.7341,80.0
3721,-0.0498,42.6341,51.0
3722,-0.5999,42.7674,2.0
3723,-0.0165,42.6674,7.0
3724,-0.5665,41.5507,25.0
3725,-0.5665,41.5341,2.5
3726,-0.5156,41.534,2.0
3727,0.9669,41.3674,53.9
3728,0.1669,42.6341,25.5
3729,0.4169,42.468,50.0
3730,0.1335,42.4174,40.0
3731,0.1335,42.3674,50.0
3732,-2.7666,37.4838,41.0
3733,-2.7647,37.4839,38.0
3734,-2.7665,37.4832,50.0
3735,-2.7667,37.4839,21.0
3736,-2.7667,37.4839,16.0
3737,-2.7671,37.4843,35.0
3738,-2.767,37.4837,49.0
3739,-2.7659,37.4872,34.0
3740,-2.7673,37.4861,36.0
3741,-2.7671,37.4839,43.0
3742,-2.7678,37.4795,27.0
3743,-2.7649,37.4873,42.0
3744,-2.1833,37.3506,3.0
3745,-2.15,37.3839,4.7
3746,-2.4666,37.3339,0.7
3747,-2.3666,37.3506,1.2
3748,-2.5,37.3506,2.3
3749,-2.4055,37.8026,5.2
3750,-2.2666,37.5839,6.5
3751,-2.0833,37.684,48.5
3752,-0.9999,38.134,31.3
3753,-1.6998,37.6673,41.4
3754,-1.8666,37.8506,28.9
3755,-2.1666,37.7173,47.01
3756,-2.0333,37.8006,37.8
3757,-3.2167,36.8339,60.0
3758,-3.2833,36.9006,32.0
3759,-3.3833,36.8839,15.0
3760,-3.3834,36.8839,18.0
3761,-3.3,36.9006,61.0
3762,-3.2167,36.8339,52.0
3763,-3.0167,37.3339,54.0
3764,-3.0667,37.1839,39.0
3765,-3.0661,37.1839,14.0
3766,-3.0667,37.184,36.0
3767,-3.0667,37.1822,57.0
3768,-1.8999,39.9674,44.0
3769,-3.15,37.1839,49.0
3770,-3.1333,37.1673,29.0
3771,-2.05,36.9506,0.45
3772,-2.4333,36.8339,5.63
3773,-2.2166,36.8839,34.11
3774,-2.0666,37.1839,55.0
3775,-1.8666,37.2506,1.0
3776,-2.1833,37.2839,9.0
3777,-2.1833,37.284,17.0
3778,-1.9794,37.2516,31.0
3779,-2.1833,37.3173,35.0
3780,-1.8102,37.2497,49.0
3781,-2.4406,37.5344,4.3
3782,-2.7167,37.7173,3.9
3783,-2.4515,37.5941,5.3
3784,-2.4333,37.5839,3.4
3785,-2.2,37.8006,4.7
3786,-2.1833,37.7173,5.6
3787,-2.4518,37.534,39.4
3788,-2.45,37.5339,57.1
3789,-2.4527,37.5898,4.5
3790,-2.4166,37.6173,15.0
3791,-2.443,37.5348,34.1
3792,-2.4833,37.5839,4.7
3793,-2.4497,37.534,7.9
3794,-2.4388,37.5339,1.3
3795,-2.4459,37.5956,3.0
3796,-2.3665,37.8174,10.1
3797,-2.3666,37.8173,17.2
3798,-2.2833,37.8173,12.5
3799,-2.45,37.53,4.1
3800,-2.4833,37.5339,11.1
3801,-2.2838,37.5688,40.0
3802,-2.4,37.6006,32.6
3803,-2.25,37.5506,47.3
3804,-2.3833,37.6006,7.5
3805,-1.6992,37.6672,2.3
3806,-3.1991,36.7839,41.3
3807,-3.2,36.7835,47.9
3808,-3.2,36.7839,38.6
3809,-3.4167,36.7839,49.6
3810,-3.5167,36.7506,0.88
3811,-3.3167,36.7506,73.4
3812,-3.1999,36.7837,48.3
3813,-3.2,36.7847,53.1
3814,-0.4665,41.4841,8.48
3815,-0.8396,41.5721,45.78
3816,2.1565,41.6201,2.0
3817,2.0728,41.6236,15.0
3818,1.8336,41.6341,1.0
3819,-5.1001,41.2174,18.2
3820,-5.2168,41.3174,61.1
3821,-5.4835,43.3508,35.8
3822,-4.8501,41.284,8.9
3823,-5.2168,41.2174,20.6
3824,-5.1501,41.2007,8.3
3825,-4.6833,41.2775,42.3
3826,-0.59,42.762,10.0
3827,-5.9698,42.6092,5.0
3828,-0.5841,42.6988,20.0
3829,-5.9723,42.6117,4.0
3830,-0.5662,42.7453,10.0
3831,-6.0518,42.6528,6.0
3832,-0.5677,42.7363,80.0
3833,-6.0602,42.6393,51.0
3834,-0.6005,42.7739,2.0
3835,-5.9848,42.6683,7.0
3836,-5.6834,41.4348,24.0
3837,-5.6794,41.4706,20.2
3838,-5.6903,41.4274,28.0
3839,-5.6278,41.296,33.8
3840,-5.6048,41.3874,6.8
3841,-5.6077,41.3958,25.0
3842,-5.6427,41.3466,39.0
3843,-5.6644,41.4114,7.7
3844,-5.6494,41.4499,77.8
3845,-5.6281,41.385,7.7
