,Longitude,Latitude,Clay min [%]
4795,-5.2168,41.3507,10.6
4796,-5.1835,41.4007,10.7
4797,-5.0334,41.3674,19.6
4798,-4.8501,41.4507,9.5
4799,-4.5334,41.3674,17.6
4800,-4.3501,41.4841,18.2
4801,-4.2167,41.4674,18.8
4802,-5.2835,41.234,17.6
4803,-5.1168,41.2174,14.4
4804,-5.0501,41.234,21.7
4805,-4.9334,41.2507,12.3
4806,-4.9334,41.3007,7.7
4807,-4.8668,41.3174,5.0
4808,-4.8001,41.2007,5.0
4809,-4.7168,41.2674,17.8
4810,-4.7001,41.234,3.0
4811,-4.6334,41.3007,3.9
4812,-4.8668,41.4674,9.5
4813,-5.2166,41.3173,24.0
4814,-4.9168,41.4174,19.0
4815,-4.9501,41.2007,12.0
4816,-4.7001,41.5507,5.6
4817,-5.0501,41.2674,6.2
4818,-5.1166,41.2174,7.8
4819,-4.6857,41.284,9.4
4820,-2.82,43.4227,22.0
4821,-2.8,43.3841,34.0
4822,-2.7167,43.3841,29.1
4823,-2.6333,43.3508,42.1
4824,-3.3167,43.2341,24.1
4825,-3.2,43.2008,23.8
4826,-3.1833,43.2341,29.1
4827,-3.1861,43.2027,17.2
4828,-3.1167,43.2008,24.9
4829,-3.0583,43.1911,27.6
4830,-2.8667,43.2841,45.6
4831,-2.8944,43.2891,30.1
4832,-2.8667,43.2508,23.4
4833,-2.8167,43.2675,31.6
4834,-2.8055,43.3077,26.8
4835,-2.7833,43.2174,31.5
4836,-2.7,43.3175,24.1
4837,-2.7,43.3008,28.8
4838,-2.6333,43.2008,6.3
4839,-2.65,43.1841,34.1
4840,-2.5034,43.2675,37.0
4841,-2.5166,43.2174,22.5
4842,-2.9333,43.1174,21.9
4843,-2.8833,43.0841,18.5
4844,-2.8167,43.1008,24.1
4845,-2.75,43.1508,24.2
4846,-2.6333,43.1508,17.9
4847,-2.6667,43.1008,27.4
4848,-2.7167,43.0674,13.3
4849,-2.5,43.1174,30.0
4850,-3.0,42.9841,37.7
4851,-2.9,43.3841,2.9
4852,-2.6166,43.1174,9.8
4853,-6.9836,42.0674,10.6
4854,-6.7502,42.1507,20.4
4855,-6.6835,42.1507,9.8
4856,-6.3502,42.0341,17.5
4857,-5.6168,42.0841,36.8
4858,-5.6168,42.0202,17.3
4859,-6.4335,41.9841,15.1
4860,-6.4169,41.9341,14.3
4861,-5.9335,41.9507,11.8
4862,-5.7002,41.8841,10.3
4863,-5.7502,41.8507,25.7
4864,-5.6335,41.9674,8.6
4865,-5.5835,41.8841,12.0
4866,-5.4168,41.9674,10.8
4867,-5.4001,41.8841,6.0
4868,-6.5335,41.7841,32.2
4869,-6.5002,41.7174,17.8
4870,-6.4335,41.7841,35.4
4871,-6.2502,41.6841,17.8
4872,-6.0835,41.8174,14.8
4873,-5.8168,41.7507,8.6
4874,-5.9668,41.7841,12.7
4875,-5.6668,41.8007,54.0
4876,-5.8002,41.7007,9.3
4877,-5.7668,41.5507,19.8
4878,-5.4668,41.5674,7.0
4879,-5.3835,41.6507,25.0
4880,-5.3335,41.5674,9.8
4881,-6.1502,41.4007,9.3
4882,-5.6668,41.4674,24.1
4883,-5.5168,41.4174,8.3
4884,-5.4335,41.3674,10.0
4885,-6.4335,41.3007,12.0
4886,-5.7835,41.2507,12.5
4887,-5.4668,41.3174,23.2
4888,-5.6502,41.4591,25.8
4889,-6.5002,42.0007,15.1
4890,-6.5002,41.7507,26.4
4891,-6.5169,41.7341,22.2
4892,-5.3835,41.234,24.0
4893,-5.4168,41.3674,16.0
4894,-1.0166,42.6174,12.1
4895,-1.0166,42.6174,31.0
4896,-1.2499,42.1174,49.3
4897,-1.1166,42.1174,9.6
4898,-1.7499,41.9174,27.7
4899,-1.7333,41.9507,30.9
4900,-1.6999,41.9007,27.6
4901,-1.6833,41.9007,21.2
4902,-1.7499,41.8841,19.5
4903,-1.6999,41.8716,24.1
4904,-1.6824,41.8938,19.5
4905,-0.5499,41.8007,26.8
4906,-0.5332,41.7507,35.8
4907,-1.6999,41.6341,18.2
4908,-1.3499,41.3674,9.5
4909,-1.0832,41.184,5.0
4910,-1.8166,41.8174,19.2
4911,-1.8166,41.8007,19.6
4912,-8.4903,43.1508,30.0
4913,-8.0203,43.2208,30.0
4914,-6.2402,43.2808,25.0
4915,-6.0102,43.3108,15.0
4916,-8.4403,42.5908,15.0
4917,-8.3203,43.0108,30.0
4918,-7.4503,43.0808,30.0
4919,-7.1002,43.1308,30.0
4920,-6.5802,43.1508,30.0
4921,-6.3402,43.1808,30.0
4922,-5.4601,43.2408,30.0
4923,-5.2201,43.2708,30.0
4924,-7.1902,43.0308,30.0
4925,-6.5502,43.0608,30.0
4926,-5.2001,43.1908,30.0
4927,-8.1503,42.4607,30.0
4928,-7.5203,42.4908,30.0
4929,-7.4003,42.5107,30.0
4930,-7.2802,42.5308,30.0
4931,-7.1602,42.5508,30.0
4932,-5.5401,43.0608,50.0
4933,-5.4201,43.0808,30.0
4934,-4.0601,43.2008,30.0
4935,-8.3603,42.3407,15.0
4936,-8.2403,42.3607,15.0
4937,-7.2602,42.4508,15.0
4938,-6.1502,42.5508,30.0
4939,-5.1601,43.0308,30.0
4940,-4.4001,43.0708,30.0
4941,-3.29,43.1508,30.0
4942,-3.05,43.1708,50.0
4943,-2.41,43.2008,15.0
4944,-8.4503,42.2407,15.0
4945,-7.5803,42.3107,30.0
4946,-6.2502,42.4508,30.0
4947,-5.4901,42.5008,30.0
4948,-4.2601,43.0008,30.0
4949,-3.27,43.0708,30.0
4950,-3.02,43.1008,50.0
4951,-2.51,43.1108,30.0
4952,-2.38,43.1208,50.0
4953,-2.27,43.1308,30.0
4954,-8.3103,42.1707,25.0
4955,-7.3302,42.2607,15.0
4956,-5.5901,42.4008,30.0
4957,-5.3501,42.4308,15.0
4958,-5.2301,42.4408,30.0
4959,-5.1201,42.4608,25.0
4960,-4.4801,42.4908,30.0
4961,-4.1201,42.5308,30.0
4962,-4.0101,42.5508,25.0
4963,-3.37,42.5708,50.0
4964,-2.37,43.0408,25.0
4965,-2.25,43.0508,30.0
4966,-2.1299,43.0608,30.0
4967,-1.4899,43.0808,50.0
4968,-1.65,43.1314,15.0
4969,-7.1802,42.2007,30.0
4970,-6.3202,42.2707,30.0
4971,-5.0901,42.3808,30.0
4972,-4.5801,42.3908,30.0
4973,-4.3401,42.4208,50.0
4974,-3.47,42.4808,25.0
4975,-3.35,42.4908,50.0
4976,-3.11,42.5208,50.0
4977,-2.59,42.5308,50.0
4978,-2.1199,42.5808,25.0
4979,-1.4799,43.0008,30.0
4980,-1.3599,43.0108,30.0
4981,-6.1802,42.2007,30.0
4982,-4.4401,42.3208,30.0
4983,-4.3201,42.3408,50.0
4984,-3.45,42.3908,30.0
4985,-2.34,42.4708,15.0
4986,-2.0999,42.4908,50.0
4987,-1.3399,42.5308,30.0
4988,-1.2199,42.5408,50.0
4989,-1.0999,42.5508,25.0
4990,-0.5799,42.5608,30.0
4991,-6.2702,42.1007,30.0
4992,-5.0501,42.2107,30.0
4993,-4.1801,42.2708,30.0
4994,-2.56,42.3608,50.0
4995,-2.0799,42.4108,30.0
4996,-1.4399,42.4308,50.0
4997,-1.0899,42.4708,30.0
4998,-6.2502,42.0207,30.0
4999,-1.3099,42.3608,50.0
5000,-1.1899,42.3708,30.0
5001,-0.3198,42.4108,30.0
5002,-0.1998,42.4208,15.0
5003,-5.4801,41.5807,15.0
5004,-5.3601,42.0007,30.0
5005,-3.27,42.1607,30.0
5006,-3.16,42.1707,30.0
5007,-2.52,42.1907,30.0
5008,-1.1799,42.2908,50.0
5009,-1.0599,42.3007,25.0
5010,-0.4199,42.3207,15.0
5011,0.5202,42.4008,30.0
5012,1.0402,42.4008,30.0
5013,-6.2002,41.4507,30.0
5014,-5.5701,41.4807,30.0
5015,-3.14,42.0907,30.0
5016,-3.02,42.1007,30.0
5017,-1.0399,42.2207,30.0
5018,-0.5199,42.2307,30.0
5019,-0.1698,42.2607,30.0
5020,-0.0498,42.2707,30.0
5021,1.0502,42.3207,30.0
5022,-6.0602,41.3807,30.0
5023,-5.0901,41.4607,15.0
5024,-3.12,42.0007,30.0
5025,-2.9679,42.0107,30.0
5026,-2.37,42.0407,30.0
5027,-2.25,42.0507,25.0
5028,-1.3799,42.1007,30.0
5029,-1.0299,42.1307,30.0
5030,-0.5099,42.1407,30.0
5031,-0.1498,42.1707,30.0
5032,0.0702,42.1907,30.0
5033,0.1902,42.2007,30.0
5034,0.3102,42.2107,30.0
5035,1.0602,42.2407,30.0
5036,1.3002,42.2507,15.0
5037,1.4203,42.2607,15.0
5038,-6.1602,41.2907,15.0
5039,-2.58,41.5307,30.0
5040,-2.47,41.5407,30.0
5041,-2.23,41.5707,30.0
5042,0.3202,42.1307,30.0
5043,0.4402,42.1407,50.0
5044,1.0802,42.1507,30.0
5045,1.1902,42.1607,50.0
5046,1.3102,42.1707,30.0
5047,1.4303,42.1807,30.0
5048,2.0703,42.1907,30.0
5049,2.1903,42.2007,65.0
5050,2.4303,42.2107,30.0
5051,2.5403,42.2207,15.0
5052,-5.2701,41.2707,15.0
5053,-4.1801,41.3507,15.0
5054,-3.55,41.3807,50.0
5055,-3.08,41.4307,25.0
5056,-2.57,41.4507,50.0
5057,-0.9999,41.5607,30.0
5058,0.3302,42.0407,15.0
5059,1.0902,42.0707,30.0
5060,1.2102,42.0807,30.0
5061,1.3202,42.0807,50.0
5062,1.4403,42.0907,30.0
5063,1.5603,42.1007,30.0
5064,2.0803,42.1107,30.0
5065,2.2003,42.1107,50.0
5066,2.3203,42.1207,30.0
5067,2.4303,42.1307,30.0
5068,-2.32,41.3907,65.0
5069,-2.0799,41.4107,30.0
5070,0.2302,41.5507,30.0
5071,0.3502,41.5607,25.0
5072,0.5802,41.5807,30.0
5073,1.1002,41.5807,30.0
5074,1.2202,41.5907,30.0
5075,1.3402,42.0007,30.0
5076,1.4503,42.0107,30.0
5077,1.5703,42.0207,15.0
5078,2.0903,42.0207,30.0
5079,2.2103,42.0307,30.0
5080,2.3303,42.0407,30.0
5081,2.4403,42.0407,30.0
5082,2.5603,42.0507,15.0
5083,-6.0902,41.0407,15.0
5084,-5.4601,41.0707,15.0
5085,-4.1401,41.1907,15.0
5086,-4.0301,41.2007,25.0
5087,1.3502,41.5207,30.0
5088,1.4603,41.5207,30.0
5089,1.5803,41.5307,25.0
5090,2.1003,41.5407,15.0
5091,2.2203,41.5507,30.0
5092,2.3403,41.5507,15.0
5093,2.4503,41.5607,15.0
5094,-5.2101,41.0207,15.0
5095,-4.2401,41.0907,15.0
5096,-4.1201,41.1007,15.0
5097,-4.0101,41.1207,30.0
5098,-3.26,41.1607,30.0
5099,-2.17,41.2307,30.0
5100,-1.5299,41.2607,30.0
5101,1.5903,41.4507,30.0
5102,2.1103,41.4507,30.0
5103,2.2303,41.4607,15.0
5104,2.517,41.8174,30.0
5105,-5.5301,40.4906,30.0
5106,-2.38,41.1307,30.0
5107,-2.0299,41.1607,30.0
5108,-1.2899,41.2007,30.0
5109,-0.5399,41.2307,50.0
5110,1.1302,41.3307,50.0
5111,1.4903,41.3607,30.0
5112,2.1203,41.3707,15.0
5113,-6.2502,40.3507,30.0
5114,-6.0202,40.3907,30.0
5115,-5.5101,40.4007,30.0
5116,-5.4001,40.4207,30.0
5117,-3.11,41.0007,25.0
5118,-2.13,41.0707,30.0
5119,-2.0199,41.0807,30.0
5120,0.1602,41.2007,30.0
5121,0.4002,41.2207,30.0
5122,0.5102,41.2307,25.0
5123,1.0402,41.2507,25.0
5124,1.2602,41.2607,30.0
5125,1.3802,41.2607,30.0
5126,-6.3402,40.2507,30.0
5127,-5.3801,40.3307,30.0
5128,-4.0601,40.4507,30.0
5129,-3.09,40.5207,50.0
5130,-2.46,40.5507,30.0
5131,-2.12,40.5807,30.0
5132,-1.9999,40.5907,30.0
5133,-1.2599,41.0307,30.0
5134,-0.3899,41.0707,30.0
5135,0.0602,41.1107,30.0
5136,0.1802,41.1207,30.0
5137,1.0402,41.1507,30.0
5138,-6.5502,40.1407,30.0
5139,-6.4302,40.1507,30.0
5140,-6.2102,40.1907,30.0
5141,-5.4701,40.2407,30.0
5142,-5.3601,40.2507,15.0
5143,-4.2701,40.3407,30.0
5144,-2.45,40.4607,30.0
5145,-2.33,40.4707,30.0
5146,-2.22,40.4907,50.0
5147,-2.0999,40.5007,15.0
5148,-1.4699,40.5207,30.0
5149,-1.0099,40.5707,30.0
5150,-0.2598,41.0007,30.0
5151,0.1902,41.0407,15.0
5152,-5.5601,40.1407,15.0
5153,-5.1101,40.2007,15.0
5154,-4.3701,40.2407,30.0
5155,-2.2,40.4007,25.0
5156,-2.0799,40.4107,50.0
5157,-0.4799,40.4907,30.0
5158,-0.0198,40.5307,15.0
5159,-6.0502,40.0407,30.0
5160,-5.5401,40.0507,15.0
5161,-4.2301,40.1707,25.0
5162,-2.0699,40.3307,30.0
5163,-1.4399,40.3507,30.0
5164,-1.0999,40.3907,30.0
5165,-0.0098,40.4507,30.0
5166,0.1002,40.4607,30.0
5167,0.3302,40.4807,30.0
5168,-6.2502,39.5207,15.0
5169,-5.4001,39.5807,15.0
5170,-5.0701,40.0307,15.0
5171,-4.3301,40.0807,30.0
5172,-3.25,40.1607,30.0
5173,-2.0499,40.2507,30.0
5174,-1.5399,40.2607,50.0
5175,-1.4199,40.2707,30.0
5176,-1.3099,40.2807,50.0
5177,-1.1999,40.2907,25.0
5178,-0.3399,40.3307,30.0
5179,-2.49,40.1107,25.0
5180,-2.0399,40.1607,50.0
5181,-1.5199,40.1707,30.0
5182,-1.2899,40.2007,30.0
5183,-1.1799,40.2107,30.0
5184,-0.5499,40.2307,50.0
5185,-0.4399,40.2407,25.0
5186,-0.3199,40.2507,30.0
5187,-7.0502,39.2907,30.0
5188,-6.4302,39.3207,30.0
5189,-5.1401,39.4507,15.0
5190,-5.0301,39.4607,30.0
5191,-2.0199,40.0807,50.0
5192,-1.5099,40.0907,15.0
5193,-1.2799,40.1107,30.0
5194,-1.1699,40.1207,30.0
5195,-0.5399,40.1407,50.0
5196,-0.4199,40.1607,30.0
5197,-0.3099,40.1707,15.0
5198,-7.1402,39.1907,30.0
5199,-7.0302,39.2007,30.0
5200,-5.3401,39.3307,30.0
5201,-2.12,39.5807,15.0
5202,-1.4899,40.0107,50.0
5203,-1.2599,40.0307,50.0
5204,-1.0399,40.0507,50.0
5205,-0.5199,40.0607,30.0
5206,-0.4099,40.0707,30.0
5207,-0.1798,40.0907,30.0
5208,-6.2802,39.1707,30.0
5209,-4.2501,39.3407,30.0
5210,-1.5899,39.5107,30.0
5211,-1.3599,39.5307,30.0
5212,-1.1399,39.5507,25.0
5213,-0.5099,39.5807,50.0
5214,-0.3999,39.5907,50.0
5215,-0.2798,40.0007,30.0
5216,-6.3702,39.0707,30.0
5217,-4.5701,39.2107,30.0
5218,-1.5699,39.4307,30.0
5219,-1.4599,39.4407,30.0
5220,-1.2299,39.4607,30.0
5221,-1.0099,39.4807,30.0
5222,-0.4999,39.4907,15.0
5223,-0.4999,39.4907,30.0
5224,-4.1001,39.1907,30.0
5225,-3.48,39.2107,30.0
5226,-1.3299,39.3607,30.0
5227,3.8337,40.034,15.0
5228,4.0604,40.0107,30.0
5229,-4.3101,39.0707,15.0
5230,-2.28,39.2207,30.0
5231,-1.3199,39.2807,50.0
5232,2.9669,39.7673,30.0
5233,-7.1402,38.3506,30.0
5234,-6.0802,38.4506,30.0
5235,-5.5701,38.4706,15.0
5236,-5.0201,38.5506,30.0
5237,-1.1899,39.2107,30.0
5238,-1.0799,39.2207,30.0
5239,-0.5699,39.2307,30.0
5240,2.517,39.6178,30.0
5241,-7.1202,38.2706,30.0
5242,-2.58,39.0107,25.0
5243,2.7306,39.8041,30.0
5244,-5.5301,38.3006,30.0
5245,-4.3601,38.4106,50.0
5246,-2.23,38.5706,30.0
5247,-0.4299,39.0707,30.0
5248,-6.4502,38.1406,30.0
5249,-5.2901,38.2506,30.0
5250,-3.39,38.3906,30.0
5251,-2.21,38.4806,30.0
5252,-5.2701,38.1606,30.0
5253,-5.0501,38.2006,30.0
5254,-4.5401,38.2106,15.0
5255,-4.3201,38.2406,30.0
5256,-3.59,38.2806,65.0
5257,-2.2,38.4006,50.0
5258,-2.09,38.4106,15.0
5259,-1.4699,38.4306,30.0
5260,-7.1302,37.5206,30.0
5261,-6.5202,37.5506,30.0
5262,-6.4102,37.5706,30.0
5263,-6.3002,37.5806,30.0
5264,-6.1902,38.0006,15.0
5265,-5.2501,38.0806,30.0
5266,-5.0301,38.1106,30.0
5267,-4.4101,38.1406,30.0
5268,-4.3001,38.1606,30.0
5269,-4.1901,38.1706,30.0
5270,-4.0801,38.1806,30.0
5271,-3.35,38.2306,30.0
5272,-2.51,38.2806,30.0
5273,-6.5002,37.4706,30.0
5274,-5.3401,37.5806,30.0
5275,-5.1201,38.0106,30.0
5276,-4.5001,38.0406,30.0
5277,-4.3901,38.0606,30.0
5278,-4.2801,38.0706,15.0
5279,-4.0601,38.1006,15.0
5280,-3.56,38.1106,30.0
5281,-3.34,38.1406,30.0
5282,-2.39,38.2106,50.0
5283,-0.9999,38.3106,30.0
5284,-7.2002,37.3306,30.0
5285,-7.0902,37.3506,30.0
5286,-6.5802,37.3706,30.0
5287,-6.3702,37.4006,30.0
5288,-6.2602,37.4206,30.0
5289,-5.1001,37.5306,30.0
5290,-4.4801,37.5606,30.0
5291,-4.3701,37.5706,30.0
5292,-2.48,38.1106,30.0
5293,-2.37,38.1206,30.0
5294,-2.26,38.1306,30.0
5295,-2.15,38.1506,30.0
5296,-1.5299,38.1706,30.0
5297,-0.5799,38.2306,30.0
5298,-6.4502,37.3006,50.0
5299,-2.57,38.0106,30.0
5300,-2.46,38.0206,50.0
5301,-2.35,38.0406,50.0
5302,-2.14,38.0606,50.0
5303,-1.2999,38.1106,15.0
5304,-3.5,37.4606,30.0
5305,-2.56,37.5306,30.0
5306,-2.34,37.5506,30.0
5307,-2.23,37.5606,30.0
5308,-2.0099,37.5906,50.0
5309,-1.4999,38.0006,30.0
5310,-1.0599,38.0506,15.0
5311,-6.4102,37.1306,15.0
5312,-5.4701,37.2106,65.0
5313,-3.27,37.4006,50.0
5314,-2.54,37.4406,30.0
5315,-2.1,37.4906,50.0
5316,-3.47,37.2906,30.0
5317,-2.52,37.3606,50.0
5318,-4.0601,37.1806,50.0
5319,-3.56,37.1906,30.0
5320,-3.45,37.2106,30.0
5321,-3.34,37.2206,30.0
5322,-2.51,37.2706,30.0
5323,-3.43,37.1206,30.0
5324,-3.22,37.1506,15.0
5325,-2.38,37.2006,50.0
5326,-4.0301,37.0106,15.0
5327,-3.09,37.0806,15.0
5328,-2.58,37.0906,30.0
5329,-5.3501,36.3106,15.0
5330,-5.3301,36.2206,15.0
5331,1.5103,41.1907,50.0
5332,1.1702,41.0807,30.0
5333,1.3302,39.0106,30.0
5334,-0.4599,42.5708,30.0
5335,-0.0598,40.0207,15.0
5336,-6.1668,36.9673,61.0
5337,-6.0168,36.9339,58.0
5338,-5.9335,36.9839,63.0
5339,-5.7668,37.1839,59.0
5340,-2.5501,37.7366,15.3
5341,-3.8667,40.7507,12.7
5342,-3.85,40.734,10.6
5343,-3.8653,40.734,6.3
5344,-3.8667,40.7342,7.6
5345,-5.3506,36.7505,29.0
5346,-5.3503,36.7505,23.1
5347,-5.3501,36.7507,46.5
5348,-5.4169,36.767,25.0
5349,-5.4168,36.7673,24.0
5350,-5.4168,36.7673,43.5
5351,-5.3495,36.7499,32.0
5352,-5.3502,36.7516,25.5
5353,-5.3668,36.7506,48.2
5354,-5.3501,36.7506,43.3
5355,-5.3497,36.7508,53.6
5356,-5.3501,36.7506,46.8
5357,-0.0498,38.7006,46.9
5358,-0.0498,38.8006,60.2
5359,-1.7999,38.1006,53.9
5360,-0.6999,38.1006,3.1
5361,-0.6999,38.1006,8.0
5362,-1.2335,38.2507,28.2
5363,-1.2332,38.2506,8.0
5364,-1.2005,38.2707,26.5
5365,-1.202,38.2675,34.3
5366,-1.1999,38.2673,35.0
5367,-1.2017,38.2674,37.0
5368,-1.2017,38.2674,30.7
5369,-0.8332,39.8507,50.0
5370,0.0172,41.3508,16.9
5371,0.0168,41.3509,10.6
5372,1.7336,41.484,7.2
5373,-1.5833,37.5673,6.0
5374,-1.2828,37.6004,1.1
5375,-1.2999,37.6005,10.1
5376,-1.3001,37.6008,26.0
5377,-1.3499,37.5673,3.8
5378,-1.2832,37.5969,33.1
5379,-1.2666,37.6339,12.4
5380,-1.2914,37.5974,12.6
5381,-1.2825,37.5982,2.2
5382,-1.5499,37.6006,15.2
5383,-1.3499,37.5999,12.6
5384,-1.2833,37.5999,15.2
5385,-2.0166,38.1506,34.3
5386,-1.9999,38.1673,57.5
5387,-1.9333,38.184,6.6
5388,-1.9499,38.184,27.3
5389,-1.8999,38.1006,26.4
5390,-1.8999,38.1506,43.2
5391,-2.0833,38.0173,27.1
5392,-1.8521,38.1005,15.0
5393,-1.8833,38.1173,20.7
5394,-1.7333,37.6674,23.4
5395,-1.6833,37.5839,18.3
5396,-1.6529,37.7173,10.3
5397,-1.5666,37.4839,13.3
5398,-1.6333,37.734,13.6
5399,-1.6501,37.7075,7.4
5400,-1.7331,37.6673,6.6
5401,-1.5499,37.6339,28.9
5402,-1.7999,37.5506,25.2
5403,-1.6499,37.6506,8.8
5404,-1.5999,37.5506,30.9
5405,-1.6666,37.6339,11.5
5406,-1.7333,37.6506,10.7
5407,-0.3999,38.4673,27.2
5408,-0.3757,38.5028,9.7
5409,0.7835,41.6341,42.5
5410,0.6338,41.6341,24.1
5411,0.6335,41.6341,48.8
5412,0.6502,41.5507,30.7
5413,0.6502,41.5341,43.8
5414,0.7669,41.6507,35.6
5415,0.7835,41.6507,31.3
5416,0.9669,41.5507,32.4
5417,0.5502,41.7507,42.3
5418,0.6335,41.8174,43.6
5419,0.6669,41.6507,69.0
5420,0.6335,41.7174,25.4
5421,0.6502,41.7007,38.8
5422,0.7502,41.334,33.4
5423,0.7669,41.7507,42.4
5424,0.6169,41.7507,29.7
5425,0.7169,41.6007,26.9
5426,-0.5332,41.4674,17.6
5427,0.7669,41.8674,35.3
5428,0.7002,41.9174,29.5
5429,0.5501,41.9341,21.5
5430,0.5669,41.8674,20.4
5431,0.4853,41.6943,27.4
5432,0.6007,41.6007,40.5
5433,0.6669,41.5841,58.2
5434,0.6002,41.6015,54.0
5435,0.6002,41.5841,33.2
5436,0.7169,41.5174,20.2
5437,0.9669,41.4007,41.6
5438,0.8335,41.4341,34.5
5439,0.9502,41.8007,19.3
5440,-0.9332,41.7841,27.3
5441,-0.9329,41.7833,30.2
5442,0.8335,41.8841,40.8
5443,0.7835,41.8841,14.2
5444,-0.9666,41.5507,26.6
5445,-0.7499,41.4507,23.6
5446,-0.3665,41.2007,40.2
5447,-0.3332,41.1836,33.7
5448,-0.4665,41.1174,35.9
5449,-0.5497,41.1674,34.6
5450,-0.883,41.4353,40.2
5451,-0.8832,41.4341,36.8
5452,0.6668,41.6507,32.0
5453,-0.5663,41.4007,21.2
5454,-0.4332,41.3174,29.7
5455,-0.4665,41.334,35.9
5456,-0.4165,41.4174,27.6
5457,-0.4165,41.3841,33.1
5458,0.6669,41.6007,16.3
5459,2.8341,42.0174,13.7
5460,2.8335,42.0174,21.0
5461,0.5502,41.934,22.4
5462,0.7002,41.6341,21.6
5463,2.8712,42.0177,12.6
5464,2.8337,42.0173,10.9
5465,2.8659,42.0165,12.7
5466,2.8688,42.0167,15.2
5467,2.8654,42.0173,14.1
5468,2.867,42.0174,14.9
5469,2.8669,42.0158,14.3
5470,2.8675,42.0174,31.3
5471,2.8676,42.0172,18.6
5472,2.8663,42.0166,13.3
5473,2.8659,42.0173,8.7
5474,2.8654,42.0173,15.0
5475,2.8669,42.0175,16.2
5476,2.8668,42.0174,27.4
5477,2.8837,42.0174,15.7
5478,2.8837,42.0174,15.0
5479,-0.7499,38.484,0.1
5480,-0.7499,38.6173,0.1
5481,-0.6603,38.6002,0.1
5482,-0.5665,38.534,12.1
5483,-0.6499,38.584,9.0
5484,-0.7614,38.6975,34.0
5485,-0.7165,38.534,15.6
5486,-0.7165,38.6673,18.4
5487,-0.6499,38.7173,28.6
5488,-0.5499,38.5506,52.3
5489,-0.6646,38.5521,1.0
5490,-0.6665,38.7006,23.3
5491,-0.7165,38.4673,22.3
5492,-0.6832,38.634,17.3
5493,1.501,42.0,41.4
5494,1.5003,42.0007,5.2
5495,1.5002,42.0006,19.2
5496,1.5001,42.0176,10.6
5497,1.5001,42.0172,19.5
5498,1.5003,42.0341,7.3
5499,-5.5835,40.0008,12.5
5500,-5.5834,40.0007,11.7
5501,-5.4001,40.4507,19.3
5502,2.0017,41.3353,28.7
5503,1.9928,41.326,21.0
5504,2.0015,41.3188,18.0
5505,1.9894,41.2749,22.6
5506,1.9926,41.3235,15.6
5507,2.0003,41.3174,20.7
5508,1.9982,41.3198,22.2
5509,1.9974,41.3185,23.2
5510,1.9919,41.3238,19.2
5511,2.0027,41.3246,18.5
5512,1.9982,41.3175,25.9
5513,2.0003,41.3174,32.9
5514,2.0,41.32,21.2
5515,1.9927,41.3187,18.4
5516,2.0003,41.3174,14.4
5517,2.0009,41.3176,23.6
5518,2.0013,41.3194,25.0
5519,2.0006,41.3219,13.1
5520,2.0005,41.3199,26.2
5521,0.0166,41.3507,17.9
5522,0.0168,41.3341,18.3
5523,0.0153,41.3341,21.1
5524,0.0167,41.334,58.8
5525,0.0166,41.3337,28.1
5526,0.0162,41.3341,51.7
5527,1.9926,41.3336,30.9
5528,0.0167,41.3507,10.3
5529,0.0169,41.351,16.5
5530,2.0019,41.338,19.3
5531,2.0004,41.3341,13.3
5532,2.0004,41.333,15.1
5533,1.9992,41.3348,30.4
5534,2.0004,41.3347,29.2
5535,2.0006,41.3333,23.6
5536,1.9827,41.3352,11.6
5537,2.0003,41.3349,46.1
5538,0.0169,41.334,21.5
5539,1.9985,41.3371,26.0
5540,1.9992,41.3341,17.0
5541,1.9994,41.333,16.9
5542,2.0,41.3341,10.6
5543,-0.1257,42.637,27.5
5544,-0.1312,42.6184,23.8
5545,-0.1331,42.6188,15.8
5546,-0.13,42.6194,24.0
5547,-0.1335,42.6183,38.7
5548,-0.1314,42.6179,26.1
5549,-0.1281,42.6218,38.3
5550,-0.1337,42.6175,28.0
5551,-0.1349,42.6181,30.0
5552,-0.1333,42.6174,21.3
5553,-0.1291,42.6177,16.1
5554,-0.133,42.6171,17.5
5555,-0.133,42.6171,17.0
5556,-0.1346,42.6194,30.4
5557,-0.1354,42.6175,38.5
5558,-0.1307,42.6188,6.0
5559,-0.1271,42.619,17.2
5560,-0.1302,42.6197,31.5
5561,-0.1323,42.6203,23.9
5562,-0.1325,42.6202,20.1
5563,-0.1245,42.6181,23.4
5564,-0.1324,42.6181,22.4
5565,-0.1298,42.6255,20.9
5566,-0.1315,42.6197,28.6
5567,-0.1326,42.6183,21.8
5568,-0.1282,42.6182,25.8
5569,-0.1301,42.6191,17.6
5570,-0.1331,42.6175,19.9
5571,-0.1309,42.6306,26.7
5572,-0.1328,42.6201,20.3
5573,-0.1204,42.621,28.7
5574,-0.1256,42.6172,29.5
5575,-0.1266,42.6144,33.8
5576,-0.1206,42.618,12.4
5577,-0.1195,42.6172,18.3
5578,-0.1329,42.6221,20.1
5579,-0.1137,42.617,22.8
5580,-0.1129,42.6207,15.6
5581,-0.1213,42.6176,36.3
5582,-0.1318,42.6192,34.7
5583,-2.3333,42.0674,41.0
5584,-1.4999,41.8507,4.3
5585,-4.1501,40.5665,11.6
5586,-4.1513,40.5674,16.9
5587,-4.1501,40.584,16.2
5588,-4.1167,40.7007,9.1
5589,-5.7501,37.834,22.0
