,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,OM [%]
1111,39.884,-4.8834,0.16059200353434944,1332.0,1411.0,1526.0,1900.0,2192.0,2468.0,2836.0,2627.0,3071.0,993.0,15.0,3399.0,2420.0,1589537223.3400393,1706231454.0059352,3568702290.0763383,7392405063.291139,7582417582.417564,8699763593.380615,-4180000000.000005,13918495297.80566,-25845771144.278606,-2282913165.2661057,14088259783.513748,-1662986240.869713,2347972448005953.0,2.7633098458017856e+16,3.648571348487407e+16,4810443522187993.0,3.0696318982501324e+16,-3.044861369593527e+17,3.6196990595611366e+17,-1.246528728591985e+18,2.930703728732898e+17,3.821468942292215e+16,-6.557554548036416e+16,5.71
1112,39.634,-4.9334,0.1765428308259134,1175.0,1159.0,1120.0,1341.0,1492.0,1813.0,1989.0,1916.0,2118.0,881.0,12.0,2569.0,1853.0,-321931589.53722316,-578635014.8367954,2108778625.9541998,3822784810.126582,8818681318.681297,4160756501.182033,-1460000000.0000017,6332288401.253926,-15385572139.303482,-2028478057.889822,10645295587.010832,-1216239171.0548668,-5165058859146321.0,3.9872605946453944e+16,1.6355020841339536e+16,1.2647839262163835e+17,-1.2796496751371573e+17,-1.3287840428326322e+17,1.5584576802507872e+17,-6.808106752525841e+17,1.6613301096285645e+17,2.9583972093605628e+16,-4.938190990035682e+16,17.89
1113,39.5673,-4.8001,0.12810457516339868,1267.0,1240.0,1208.0,1334.0,1338.0,1615.0,1721.0,1726.0,1839.0,910.0,13.0,2367.0,1662.0,-543259557.3440641,-474777448.07121676,1202290076.3358786,101265822.78481013,7609890109.890092,2505910165.4846334,100000000.0000001,3542319749.2163053,-11554726368.159203,-2093837535.0140052,9800166527.893429,-1197553932.3934093,1377909643316847.5,2.4882307483784804e+16,-1.0505956617853714e+16,1.9009175410393117e+17,-1.4021922924190786e+17,-5.687730887670528e+16,6.8846394984326184e+16,-4.732616337735274e+17,1.176727466809104e+17,2.7763781659447788e+16,-4.5785680517430664e+16,6.95
1114,39.834,-3.3333,0.13576953854361162,1830.0,1944.0,2345.0,3240.0,3419.0,3968.0,4217.0,4258.0,4603.0,1383.0,21.0,5053.0,3930.0,2293762575.452715,5949554896.142435,8540076335.877868,4531645569.620253,15082417582.417545,5886524822.695035,820000000.000001,10815047021.943586,-40049751243.78109,-3179271708.6834726,20949208992.50626,-1907593001.5287924,7.355718955110096e+16,3.8435036197855096e+16,-3.824838517421391e+16,2.6710815222271626e+17,-2.5263441647589254e+17,-1.1977600053652562e+17,1.999009404388719e+17,-1.5945077826246e+18,4.5858805391912454e+17,5.6322317229667896e+16,-9.515737716084542e+16,2.96
1115,41.9507,-1.6164,0.17870917973772174,1501.0,1341.0,1441.0,1597.0,1929.0,2210.0,2424.0,2292.0,2645.0,797.0,13.0,3085.0,2306.0,-3219315895.3722315,1483679525.2225523,1488549618.3206117,8405063291.13924,7719780219.780201,5059101654.846335,-2640000000.000003,11065830721.003149,-22985074626.86567,-1830065359.4771237,12789342214.820992,-1323254628.843214,9.46276744586475e+16,72256574155184.23,6.59972678704068e+16,-1.7348938515418716e+16,-7.309556497071042e+16,-1.820118594526321e+17,2.7411661442006333e+17,-1.0674264999331931e+18,2.6312200581329037e+17,3.412560124719447e+16,-5.875352557728649e+16,6.76
1116,41.9501,-1.6166,0.19874640898406892,1513.0,1315.0,1344.0,1534.0,1843.0,2111.0,2366.0,2295.0,2571.0,803.0,14.0,3215.0,2343.0,-3983903420.5231366,430267062.31454015,1812977099.2366424,7822784810.126582,7362637362.637345,6028368794.326241,-1420000000.0000017,8652037617.554869,-21990049751.24378,-1841736694.6778708,13326394671.10742,-1481229828.435536,8.881630750176408e+16,2.0514985711010424e+16,5.734549342452237e+16,-1.1649302468081944e+16,-3.665572989865664e+16,-1.7608436866019485e+17,2.0144075235109763e+17,-9.605670021566985e+17,2.5060090866375504e+17,3.540646910780879e+16,-6.164706286237704e+16,38.27
1117,37.0839,-6.0668,0.09399893786510886,1741.0,1678.0,1681.0,1706.0,1904.0,2076.0,2192.0,2060.0,2236.0,910.0,10.0,2022.0,1294.0,-1267605633.8028162,44510385.75667657,238549618.32061085,5012658227.848101,4725274725.2747135,2742316784.869976,-2640000000.000003,5517241379.310351,-16492537313.432835,-2100840336.1344533,8376353039.134061,-1236623067.7764566,2.640072473962761e+16,2878920364450064.0,4.555447146495699e+16,-7275531710718661.0,-5.447686649463551e+16,-1.272415315572099e+17,1.6314482758620726e+17,-6.899617145060568e+17,1.7900120618530323e+17,2.445656716916086e+16,-4.002071651503132e+16,2.49
1118,37.0839,-6.0668,0.09399893786510886,1741.0,1678.0,1681.0,1706.0,1904.0,2076.0,2192.0,2060.0,2236.0,910.0,10.0,2022.0,1294.0,-1267605633.8028162,44510385.75667657,238549618.32061085,5012658227.848101,4725274725.2747135,2742316784.869976,-2640000000.000003,5517241379.310351,-16492537313.432835,-2100840336.1344533,8376353039.134061,-1236623067.7764566,2.640072473962761e+16,2878920364450064.0,4.555447146495699e+16,-7275531710718661.0,-5.447686649463551e+16,-1.272415315572099e+17,1.6314482758620726e+17,-6.899617145060568e+17,1.7900120618530323e+17,2.445656716916086e+16,-4.002071651503132e+16,1.5
1119,39.1007,-3.2167,0.11853088480801335,1658.0,1701.0,1997.0,2904.0,3116.0,3355.0,3674.0,3685.0,4065.0,1402.0,22.0,4861.0,3816.0,865191146.8812872,4391691394.658755,8654580152.67176,5367088607.594936,6565934065.934051,7541371158.392435,220000000.00000024,11912225705.329168,-33121890547.26368,-3221288515.406162,20145711906.744392,-1775097672.8384578,7.095573939190073e+16,6.324760768565291e+16,-3.1369194132412464e+16,3.03505179326358e+16,2.6797722320285224e+16,-1.7308206048209066e+17,2.338445141065836e+17,-1.4117277822129436e+18,3.718980352221084e+17,5.4544818912582984e+16,-9.126065603489952e+16,1.43
1120,42.7016,-0.1831,0.1744765702891326,2596.0,1726.0,1949.0,2070.0,2810.0,3159.0,3444.0,2945.0,3635.0,1516.0,10.0,2098.0,1541.0,-17505030181.08651,3308605341.2462916,1154580152.6717565,18734177215.189873,9587912087.912066,6737588652.482269,-9980000000.000011,21630094043.887173,-26355721393.034824,-3515406162.4649854,8692756036.636143,-946152539.4937999,4.187854229845632e+17,-3.1958830691016856e+16,1.6774424677975312e+17,-2.3155101588045078e+17,-7.830558888543378e+16,-3.9521486176081043e+17,6.322018808777444e+17,-1.5042575372075878e+18,2.8408352276828157e+17,2.849711064215949e+16,-4.012867850178996e+16,10.17
1121,42.7008,-0.1831,0.1756185878092939,2148.0,2043.0,2243.0,2732.0,2367.0,3214.0,3674.0,3896.0,3951.0,1448.0,10.0,2142.0,1408.0,-2112676056.338027,2967359050.4451046,4666030534.351148,-9240506329.113924,23269230769.230713,10874704491.725767,4440000000.000005,1724137931.0344849,-31131840796.019897,-3356676003.7348266,8875936719.400505,-1246815016.1372516,1.0221398605197442e+17,2.5202841007508064e+16,-1.326959624376439e+17,8.230313189454337e+17,-3.4050896366771744e+17,-1.521206735632568e+17,-5.4317241379310456e+16,-1.0299679851741198e+18,3.454622486602621e+17,2.855418469452691e+16,-4.214301305386246e+16,12.83
1122,42.7008,-0.1833,0.1756185878092939,2148.0,2043.0,2243.0,2732.0,2367.0,3214.0,3674.0,3896.0,3951.0,1448.0,10.0,2142.0,1408.0,-2112676056.338027,2967359050.4451046,4666030534.351148,-9240506329.113924,23269230769.230713,10874704491.725767,4440000000.000005,1724137931.0344849,-31131840796.019897,-3356676003.7348266,8875936719.400505,-1246815016.1372516,1.0221398605197442e+17,2.5202841007508064e+16,-1.326959624376439e+17,8.230313189454337e+17,-3.4050896366771744e+17,-1.521206735632568e+17,-5.4317241379310456e+16,-1.0299679851741198e+18,3.454622486602621e+17,2.855418469452691e+16,-4.214301305386246e+16,13.19
1123,42.5843,0.5836,0.04022346368715084,4139.0,5118.0,5071.0,6013.0,6343.0,6626.0,6527.0,6517.0,6478.0,1389.0,17.0,909.0,654.0,19698189134.80884,-697329376.8545996,8988549618.320616,8354430379.746835,7774725274.725256,-2340425531.9148936,-200000000.0000002,-1222570532.915362,-63296019900.497505,-3202614379.0849667,3713572023.3139076,-433157805.3337863,-4.103726058684795e+17,1.4370740348924654e+17,-6050756093261273.0,-1.4676078608141234e+16,-2.7788875842417926e+17,5.060107640460741e+16,-2.0451410658307256e+16,-1.9458761557235807e+18,7.474304169329917e+17,1.6144225962649096e+16,-1.7263654573887164e+16,16.87
1124,42.5841,0.5835,0.037812377338741335,4139.0,3978.0,3872.0,3677.0,3075.0,3241.0,2899.0,3966.0,2957.0,1389.0,17.0,296.0,202.0,-3239436619.718308,-1572700296.7359054,-1860687022.9007645,-15240506329.113922,4560439560.439549,-8085106382.978724,21340000000.000023,-31630094043.887184,-19502487562.189053,-3202614379.0849667,1161532056.6194847,-159673857.65245456,3.3535942112321964e+16,-4272800091466753.0,-1.2767003154783555e+17,5.01289769355784e+17,-3.4740510833566605e+17,6.956289925054076e+17,-1.0594018808777453e+18,3.801757517773713e+17,2.0273474108338413e+17,1.0187083183250352e+16,-5500440942014738.0,11.75
1125,41.7674,0.5993,0.12400091345055947,1523.0,1450.0,1558.0,1918.0,2043.0,2341.0,2593.0,2461.0,2822.0,723.0,17.0,3064.0,2449.0,-1468812877.2635806,1602373887.2403564,3435114503.8167963,3164556962.025316,8186813186.813167,5957446808.510638,-2640000000.000003,11316614420.06271,-26106965174.129353,-1647992530.3454711,12685262281.432148,-1044674706.9814847,6.179450230390211e+16,2.71919972785822e+16,-2581655933124811.5,1.2714572720981899e+17,-6.124632907424514e+16,-2.0324933353453053e+17,2.791322884012546e+17,-1.1731529653351757e+18,3.042160776590035e+17,3.345764428519518e+16,-5.7160437087483944e+16,19.45
1126,40.4674,-5.3168,0.16805061289047055,1470.0,1683.0,1753.0,2104.0,2073.0,2301.0,2528.0,2954.0,2679.0,1327.0,19.0,2851.0,2142.0,4285714285.7142835,1038575667.6557866,3349236641.2213764,-784810126.5822784,6263736263.736249,5366430260.047281,8520000000.00001,-8620689655.172424,-16815920398.009949,-3053221288.5154057,11790174854.288101,-1204348564.6339393,-6.533478104745463e+16,3.4282803762100748e+16,-3.944701114316467e+16,1.7844421241312726e+17,-2.4651263837608944e+16,7.45524761218139e+16,-3.42813793103449e+17,-2.5690378504192896e+17,1.7117784962057888e+17,3.4648450380026852e+16,-5.4098765274446504e+16,3.04
1127,39.0675,-0.2667,0.014421252371916509,1728.0,2189.0,2283.0,2597.0,2377.0,2692.0,3114.0,2673.0,3085.0,775.0,14.0,3219.0,2665.0,9275653923.541243,1394658753.7091992,2996183206.106872,-5569620253.1645565,8653846153.846132,9976359338.061466,-8820000000.00001,12915360501.567413,-28731343283.58209,-1776377217.5536878,13343047460.449635,-941056565.3134024,-1.585713313849505e+17,2.3761490391656876e+16,-8.17347658327427e+16,3.600877571395111e+17,3.6332779786135464e+16,-4.443583767863233e+17,4.347072100313489e+17,-1.305539303609704e+18,3.3526077196552736e+17,3.5292774691884496e+16,-5.946754382082867e+16,10.01
1128,39.8673,-5.9002,0.1905604719764012,1572.0,1507.0,1585.0,2058.0,2192.0,2569.0,2898.0,3027.0,3381.0,928.0,16.0,4636.0,3257.0,-1307847082.4949691,1157270029.673591,4513358778.6259575,3392405063.291139,10357142857.142832,7777777777.777778,2580000000.000003,11097178683.385593,-30509950248.756218,-2128851540.616246,19233971690.258133,-2342449464.9227114,4.959994189473961e+16,4.9793601616503976e+16,-1.0696123237927664e+16,1.7632247579371373e+17,-7.086167800453428e+16,-1.2287890727607032e+17,1.70343573667712e+17,-1.304298712606328e+18,3.529987401509947e+17,4.9866534152367816e+16,-8.982689906403355e+16,11.87
1129,41.3174,2.0003,0.17458650564452613,1582.0,1455.0,1458.0,1572.0,1691.0,2216.0,2524.0,2237.0,2622.0,549.0,13.0,2512.0,1922.0,-2555331991.951709,44510385.75667657,1087786259.5419855,3012658227.848101,14423076923.076889,7281323877.068558,-5740000000.000007,12068965517.241394,-25783582089.55224,-1251167133.5200744,10403830141.548717,-1002208255.4781723,5.231071182511839e+16,1.5478870530939306e+16,1.836709893421867e+16,2.888713593728807e+17,-1.9620200675847018e+17,-3.0783271576994246e+17,3.561793103448284e+17,-1.186600238457482e+18,3.051295392541314e+17,2.7205875992224064e+16,-4.748558866372563e+16,17.6
1130,41.2674,0.0668,0.15121059844677934,1749.0,1466.0,1540.0,1858.0,2261.0,2475.0,2686.0,2520.0,2856.0,1428.0,22.0,3563.0,3008.0,-5694164989.939634,1097922848.6646888,3034351145.03817,10202531645.56962,5879120879.120865,4988179669.030733,-3320000000.000004,10532915360.50158,-17761194029.850746,-3281979458.450046,14741881765.19568,-942755223.3735349,1.3666172713489576e+17,2.8730390153909224e+16,6.8398668898200904e+16,-1.0945343712528493e+17,-2.4476406870607956e+16,-1.9641086688015926e+17,2.7705830721003197e+17,-8.869626768135535e+17,1.8008973347513306e+17,4.207250519058291e+16,-6.52982389199385e+16,9.2
1131,39.1173,-1.0666,0.16781334131020045,1575.0,1315.0,1291.0,1391.0,1515.0,1909.0,2052.0,1952.0,2153.0,726.0,16.0,2794.0,2118.0,-5231388329.9798765,-356083086.05341256,954198473.2824434,3139240506.3291135,10824175824.175798,3380614657.2104015,-2000000000.0000021,6300940438.871481,-17748756218.90547,-1657329598.5060687,11565362198.168201,-1148292848.649567,9.809467291602538e+16,1.9440379218632884e+16,2.0849637719910988e+16,1.945553245024477e+17,-2.0449343865289504e+17,-1.2720129213263365e+17,1.6601880877742986e+17,-7.539089861372095e+17,2.0014212214427117e+17,3.0865293643030504e+16,-5.292945481606069e+16,2.13
1132,39.0673,-1.0832,0.16785312851255152,1473.0,1336.0,1548.0,2221.0,2175.0,2716.0,2983.0,3117.0,3242.0,1091.0,17.0,3255.0,2533.0,-2756539235.412473,3145400593.471811,6421755725.190844,-1164556962.0253165,14862637362.637327,6312056737.588653,2680000000.000003,3918495297.8056474,-26753731343.28358,-2507002801.1204476,13480432972.522907,-1226431119.4156616,1.1875130440411027e+17,4.861061026289367e+16,-7.23884798398489e+16,4.0575175505475046e+17,-2.3490606112771027e+17,-8.586422547490898e+16,2.4769905956112916e+16,-9.61511806930698e+17,3.0157622564879514e+17,3.7318944382920984e+16,-6.122757740190915e+16,5.97
1133,43.4342,-7.8336,0.038696014888018986,7369.0,7403.0,6989.0,7490.0,7606.0,7942.0,8182.0,8093.0,8385.0,4193.0,134.0,6300.0,4820.0,684104627.7665992,-6142433234.421367,4780534351.145041,2936708860.7594934,9230769230.769209,5673758865.248227,-1780000000.000002,9153605015.673992,-52139303482.58706,-9474789915.966385,25670274771.024166,-2514013928.9960933,-1.3735488656313806e+17,1.6206183361374496e+17,-1.7593754679251424e+16,1.5934330050657507e+17,-9.772006498683992e+16,-1.7621179350468627e+17,2.1867210031348013e+17,-1.9214077899141417e+18,5.306531538136899e+17,8.203796612276038e+16,-1.1733675562040083e+17,5.38
1134,43.4341,-7.8336,0.032212434900019286,7369.0,7326.0,6974.0,7526.0,7606.0,7942.0,8182.0,8027.0,8385.0,4193.0,134.0,6300.0,4820.0,-865191146.8812872,-5222551928.783384,5267175572.519088,2025316455.6962023,9230769230.769209,5673758865.248227,-3100000000.0000033,11222570532.915375,-52139303482.58706,-9474789915.966385,25670274771.024166,-2514013928.9960933,-8.767325516905622e+16,1.55633939188464e+17,-3.0933770198691676e+16,1.8241652595121533e+17,-9.772006498683992e+16,-2.0741746726355152e+17,2.8645141065830787e+17,-1.986265643119201e+18,5.306531538136899e+17,8.203796612276038e+16,-1.1733675562040083e+17,4.8
1135,40.0674,-3.8334,0.15418023887079266,1617.0,1593.0,1774.0,2337.0,2662.0,3050.0,3352.0,3189.0,3807.0,1060.0,17.0,4176.0,2671.0,-482897384.3058347,2685459940.6528196,5372137404.580156,8227848101.265822,10659340659.340633,7139479905.437352,-3260000000.000004,19373040752.35112,-34166666666.666664,-2434640522.8758163,17314737718.56787,-2556480380.4994054,6.374964436536524e+16,3.986168344105842e+16,2.7249147869138052e+16,6.155677362214711e+16,-9.669947126107893e+16,-2.4585058878102493e+17,4.52660815047023e+17,-1.6783607341384906e+18,3.9467694208695085e+17,4.610032269244557e+16,-8.27278022442435e+16,0.88
1136,39.884,-4.0168,0.11615663047054953,1623.0,1719.0,1968.0,2686.0,2869.0,3145.0,3436.0,3392.0,3803.0,1134.0,16.0,4365.0,2758.0,1931589537.2233388,3694362017.8041553,6851145038.167943,4632911392.405063,7582417582.417564,6879432624.113475,-880000000.000001,12884012539.184969,-33196517412.93532,-2609710550.887021,18105745212.32308,-2729743502.6329203,3.546825916661601e+16,4.683654332883959e+16,-2.116635158170689e+16,7.467104278512662e+16,-1.931277357978263e+16,-1.834381235015006e+17,2.752802507836997e+17,-1.4445307195022052e+18,3.8043292116975494e+17,4.835540560973411e+16,-8.674225110306416e+16,0.79
1137,39.9007,-4.0667,0.19969119917653114,1356.0,1199.0,1205.0,1555.0,1813.0,2058.0,2357.0,2331.0,2702.0,895.0,16.0,3340.0,2012.0,-3158953722.334002,89020771.51335314,3339694656.4885516,6531645569.620253,6730769230.769215,7068557919.621749,-520000000.0000006,11630094043.887161,-22475124378.10945,-2051820728.291316,13838467943.380526,-2255817903.8559537,6.535159947378981e+16,4.822958286313352e+16,3.04575468810277e+16,5041105345543342.0,9279909034410260.0,-1.7939853237876477e+17,2.430018808777435e+17,-1.0691291041378262e+18,2.5402118967435488e+17,3.709217710474285e+16,-6.7003687956854664e+16,2.0
1138,39.9007,-4.0834,0.1464968152866242,1357.0,1343.0,1451.0,2010.0,2241.0,2419.0,2743.0,2700.0,3028.0,848.0,15.0,3575.0,2210.0,-281690140.84507024,1602373887.2403564,5333969465.648858,5848101265.822784,4890109890.109879,7659574468.085106,-860000000.000001,10282131661.442019,-27114427860.696514,-1944444444.444444,14820982514.571201,-2318668252.0808563,3.7908732959465304e+16,5.5364919560957016e+16,4905837787919148.0,-2.4252946220579892e+16,7.608419170261595e+16,-2.01408379860168e+17,2.2284263322884064e+17,-1.172305941132871e+18,3.130594952270158e+17,3.913498356446228e+16,-7.135574840404692e+16,3.87
1139,41.883,-5.0501,0.07855860831147314,1781.0,2238.0,2635.0,3337.0,3377.0,3577.0,3717.0,3906.0,3871.0,1165.0,16.0,4245.0,3642.0,9195171026.156937,5890207715.133533,6698473282.442753,1012658227.8481011,5494505494.505482,3309692671.3947988,3780000000.0000043,-1097178683.3855813,-33656716417.910446,-2682072829.131652,17606161532.056633,-1024290810.2598947,-6.649825575499803e+16,1.199207073159081e+16,-5.4253960444605496e+16,1.13464487763478e+17,-6.00223303052384e+16,1.1118376562770816e+16,-9.754357366771182e+16,-1.0206751640916897e+18,3.852567610544626e+17,4.7358156772148184e+16,-7.756224955169251e+16,1.27
1140,41.3674,-4.6668,0.1940516821062896,1568.0,1534.0,1457.0,1653.0,1990.0,2247.0,2498.0,2449.0,2817.0,941.0,18.0,3544.0,2976.0,-684104627.7665992,-1142433234.4213653,1870229007.633589,8531645569.620253,7060439560.439544,5933806146.5721035,-980000000.0000011,11536050156.739826,-23333333333.333332,-2154528478.0578895,14679433805.162374,-964837778.1552573,-9221903554421848.0,4.469825284948005e+16,6.356313513346058e+16,-3.724572175141035e+16,-3.095146741394059e+16,-1.634469538196715e+17,2.5032100313479683e+17,-1.0930841219458684e+18,2.6341797083675923e+17,3.929496331283908e+16,-6.513018977234656e+16,1.26
1141,41.5174,-4.4487,0.16765285996055224,1342.0,1784.0,1950.0,2321.0,1827.0,2668.0,3128.0,3256.0,3357.0,849.0,14.0,2798.0,2077.0,8893360160.96579,2462908011.8694367,3540076335.877865,-12506329113.92405,23104395604.39555,10874704491.725767,2560000000.000003,3166144200.626963,-31194029850.746265,-1949112978.5247428,11590341382.181524,-1224732461.3555293,-1.2938535511260261e+17,1.598172587549597e+16,-1.5311455581872064e+17,9.015373346410024e+17,-3.359805250733449e+17,-1.9656511800770128e+17,1.2122884012539218e+16,-1.0771214436167169e+18,3.6374274716693434e+17,3.1604702055803604e+16,-5.335168128033748e+16,2.05
1142,41.4507,-4.8668,0.14528677401845486,1584.0,1530.0,1757.0,2362.0,2564.0,2979.0,3238.0,3165.0,3470.0,966.0,17.0,4245.0,3421.0,-1086519114.6881282,3367952522.2551937,5772900763.358783,5113924050.632911,11401098901.098873,6122931442.080378,-1460000000.0000017,9561128526.645779,-31144278606.96517,-2215219421.1017737,17601998334.721077,-1399694241.5491762,8.962719591435251e+16,3.5681724645453852e+16,-6287945732117104.0,1.591689835561003e+17,-1.450046005224858e+17,-1.7926551872530448e+17,2.2042257053291584e+17,-1.2760315715865516e+18,3.5981416897840045e+17,4.625867823488059e+16,-7.910779590453899e+16,2.03
1143,41.2831,-4.6872,0.1870935467733867,1577.0,1505.0,1348.0,1625.0,1577.0,1989.0,2110.0,2373.0,2337.0,1038.0,15.0,2402.0,1827.0,-1448692152.9175043,-2329376854.599407,2643129770.992368,-1215189873.4177215,11318681318.681292,2860520094.562648,5260000000.000006,-1128526645.7680264,-16156716417.910446,-2387955182.072829,9937552039.966702,-976728384.5761849,-1.7720014118348136e+16,7.377606269424002e+16,-3.681602714131767e+16,3.1731319473668384e+17,-2.3236706659666547e+17,5.6725293272750776e+16,-1.2777053291536078e+17,-4.7110312765336794e+17,1.7125324920196042e+17,2.8771025261530176e+16,-4.543830318294294e+16,1.77
1144,41.3007,-4.9168,0.04557291666666666,1446.0,1042.0,726.0,733.0,1157.0,1141.0,1565.0,803.0,1618.0,634.0,14.0,1528.0,1128.0,-8128772635.814885,-4688427299.703265,66793893.12977104,10734177215.189873,-439560439.5604385,10023640661.938534,-15240000000.000017,25548589341.69282,-12238805970.149254,-1447245564.8926234,6303080766.028314,-679463224.0529982,6.922224016321163e+16,7.0552243217107384e+16,1.0178800879828349e+17,-2.828794342974762e+17,2.8745057971150954e+17,-5.972491882254977e+17,8.157717868338577e+17,-1.1845578467662106e+18,1.3422338812508245e+17,1.8091331304670716e+16,-2.9069708534893076e+16,0.69
1145,41.184,-4.9334,0.1864406779661017,1683.0,1647.0,1683.0,1992.0,2287.0,2643.0,2906.0,2905.0,3186.0,1377.0,15.0,3876.0,3062.0,-724346076.4587522,534124629.08011883,2948473282.44275,7468354430.379746,9780219780.219757,6217494089.834516,-20000000.000000022,8808777429.467094,-22500000000.0,-3179271708.6834726,16074104912.572866,-1382707660.9478512,2.532134216375997e+16,3.5821196637427776e+16,4.312863690779579e+16,5.852823670481039e+16,-9.787707940618771e+16,-1.4745848912138333e+17,1.7657554858934208e+17,-9.814663770992832e+17,2.4030756581239462e+17,4.494252245858155e+16,-7.267615559334192e+16,0.86
1146,41.3008,-5.2168,0.11399805131536213,1634.0,1338.0,1241.0,1364.0,1685.0,1910.0,2054.0,1715.0,2213.0,1334.0,11.0,3310.0,2753.0,-5955734406.438628,-1439169139.4658759,1173664122.1374054,8126582278.481012,6181318681.318666,3404255319.1489363,-6780000000.000008,15611285266.457699,-10932835820.895521,-3088235294.117646,13734388009.991684,-946152539.4937999,9.087656472782194e+16,3.876607213061249e+16,6.6344638896408504e+16,-4.92471796749961e+16,-7.629294951015723e+16,-2.407625370957197e+17,4.478257053291546e+17,-8.321041093214185e+17,9.756965829325715e+16,3.926849510763148e+16,-6.1117987300106136e+16,0.15
1147,41.3007,-5.2168,0.11399805131536213,1634.0,1338.0,1241.0,1364.0,1685.0,1910.0,2054.0,1715.0,2213.0,1334.0,11.0,3310.0,2753.0,-5955734406.438628,-1439169139.4658759,1173664122.1374054,8126582278.481012,6181318681.318666,3404255319.1489363,-6780000000.000008,15611285266.457699,-10932835820.895521,-3088235294.117646,13734388009.991684,-946152539.4937999,9.087656472782194e+16,3.876607213061249e+16,6.6344638896408504e+16,-4.92471796749961e+16,-7.629294951015723e+16,-2.407625370957197e+17,4.478257053291546e+17,-8.321041093214185e+17,9.756965829325715e+16,3.926849510763148e+16,-6.1117987300106136e+16,0.65
1148,39.984,3.867,0.15656810470189045,1316.0,1251.0,1287.0,1740.0,1875.0,2193.0,2425.0,2386.0,2756.0,558.0,15.0,3247.0,2174.0,-1307847082.4949691,534124629.08011883,4322519083.969468,3417721518.9873414,8736263736.263716,5484633569.739952,-780000000.0000008,11598746081.504717,-27338308457.71144,-1267507002.80112,13455453788.509584,-1822660098.5221677,3.706180506187298e+16,5.62076328618598e+16,-8633564551356176.0,1.3464663841206011e+17,-8.933049908032296e+16,-1.4810008439101542e+17,2.4757492163009462e+17,-1.2205973209785644e+18,3.2426369968793926e+17,3.4367322108568396e+16,-6.3605803026776696e+16,40.63
1149,39.9839,3.9005,0.1536281179138322,1294.0,1200.0,1180.0,1493.0,1466.0,1834.0,2131.0,2035.0,2444.0,547.0,14.0,3153.0,2077.0,-1891348088.531186,-296735905.0445105,2986641221.3740478,-683544303.7974683,10109890109.890085,7021276595.74468,-1920000000.0000021,12821316614.420078,-23594527363.18408,-1244164332.3996263,13068276436.30309,-1827756072.702565,3.208475218283048e+16,4.8714794160512744e+16,-3.502085424781983e+16,2.7325150414398867e+17,-8.485201961937906e+16,-2.1137769729892864e+17,2.948263322884019e+17,-1.1415625071349279e+18,2.7798958993512995e+17,3.3409058750473184e+16,-6.201512285181375e+16,17.03
1150,40.0504,3.9007,0.19190140845070425,1372.0,1283.0,1364.0,1836.0,1793.0,2280.0,2667.0,2708.0,2966.0,626.0,24.0,3457.0,2568.0,-1790744466.800804,1201780415.4302673,4503816793.893132,-1088607594.9367087,13379120879.120848,9148936170.212765,820000000.000001,8087774294.670856,-29104477611.940296,-1405228758.1699343,14292256452.95588,-1510107015.4577885,6.021176825414627e+16,4.899163766265379e+16,-5.336282813768935e+16,3.6627160693816595e+17,-1.1621386562934266e+17,-1.9690156430763034e+17,1.4535548589341728e+17,-1.1659013136868713e+18,3.445180205692831e+17,3.664212234156351e+16,-6.578835748715103e+16,20.36
1151,36.8006,-2.1166,0.08434285714285714,1759.0,1624.0,1660.0,2003.0,2023.0,2193.0,2374.0,2372.0,2530.0,845.0,18.0,3335.0,2799.0,-2716297786.72032,534124629.08011883,3272900763.358781,506329113.92405057,4670329670.329659,4278959810.8747044,-40000000.000000045,4952978056.426338,-20957711442.786068,-1930438842.2035477,13809325562.03165,-910480720.2310176,6.540085343662851e+16,4.063466074597422e+16,-2.6398584441171108e+16,1.0541773560520528e+17,-1.0751919215795444e+16,-1.0210306881500483e+17,9.985956112852688e+16,-8.122473197245279e+17,2.3665761941023034e+17,3.674081326852286e+16,-6.128145829418267e+16,3.18
1152,36.8339,-2.05,0.14200217627856365,1511.0,1343.0,1328.0,1577.0,1808.0,2007.0,2174.0,2099.0,2308.0,719.0,17.0,3243.0,2350.0,-3380281690.1408434,-222551928.78338286,2375954198.473284,5848101265.822784,5467032967.032954,3947990543.7352242,-1500000000.0000017,6551724137.931043,-19763681592.0398,-1638655462.1848736,13430474604.496262,-1516901647.6983185,6.3535810087675224e+16,3.855350337176064e+16,3.3131174306770064e+16,-9647298703540004.0,-4.173193470598149e+16,-1.2879410268877602e+17,1.6103448275862106e+17,-8.249343489019082e+17,2.2543564838128016e+17,3.517537363837799e+16,-6.222887698665525e+16,1.86
